Year,LEA,LEA Name,School,School Name,Assessment,Student Group,Tested Count,Proficient Count,Proficient Pct,Level 1 Pct,Level 2 Pct,Level 3 Pct,Level 4 Pct,Create Date
2024,21,Washington,0602,Boonsboro Middle,English Language Arts 06,All Students,237,156,65.8,5.5,28.7,59.1,6.8,20240903
2024,21,Washington,0602,Boonsboro Middle,English Language Arts 07,All Students,207,150,72.5,<= 5.0,23.2,59.4,13.0,20240903
2024,21,Washington,0602,Boonsboro Middle,English Language Arts 08,All Students,210,132,62.9,<= 5.0,32.4,53.8,9.0,20240903
2024,21,Washington,0602,Boonsboro Middle, English Language Arts All Grades,All Students,654,438,67.0,<= 5.0,28.1,57.5,9.5,20240903
2024,21,Washington,0603,Boonsboro Elementary,English Language Arts 03,All Students,81,62,76.5,<= 5.0,21.0,65.4,11.1,20240903
2024,21,Washington,0603,Boonsboro Elementary,English Language Arts 04,All Students,76,58,76.3,<= 5.0,22.4,60.5,15.8,20240903
2024,21,Washington,0603,Boonsboro Elementary,English Language Arts 05,All Students,75,48,64.0,<= 5.0,32.0,53.3,10.7,20240903
2024,21,Washington,0603,Boonsboro Elementary, English Language Arts All Grades,All Students,232,168,72.4,<= 5.0,25.0,59.9,12.5,20240903
2024,21,Washington,0701,Smithsburg High,English Language Arts 10,All Students,222,166,74.8,<= 5.0,23.0,55.9,18.9,20240903
2024,21,Washington,0701,Smithsburg High, English Language Arts All Grades,All Students,222,166,74.8,<= 5.0,23.0,55.9,18.9,20240903
2024,21,Washington,0702,Smithsburg Elementary,English Language Arts 03,All Students,53,24,45.3,13.2,41.5,35.8,9.4,20240903
2024,21,Washington,0702,Smithsburg Elementary,English Language Arts 04,All Students,61,33,54.1,11.5,34.4,54.1,<= 5.0,20240903
2024,21,Washington,0702,Smithsburg Elementary,English Language Arts 05,All Students,57,34,59.6,5.3,35.1,54.4,5.3,20240903
2024,21,Washington,0702,Smithsburg Elementary, English Language Arts All Grades,All Students,171,91,53.2,9.9,36.8,48.5,<= 5.0,20240903
2024,21,Washington,0704,Smithsburg Middle,English Language Arts 06,All Students,171,117,68.4,6.4,25.1,56.1,12.3,20240903
2024,21,Washington,0704,Smithsburg Middle,English Language Arts 07,All Students,184,122,66.3,<= 5.0,31.0,57.6,8.7,20240903
2024,21,Washington,0704,Smithsburg Middle,English Language Arts 08,All Students,160,112,70.0,<= 5.0,25.0,61.3,8.8,20240903
2024,21,Washington,0704,Smithsburg Middle, English Language Arts All Grades,All Students,515,351,68.2,<= 5.0,27.2,58.3,9.9,20240903
2024,21,Washington,0902,Paramount Elementary,English Language Arts 03,All Students,60,41,68.3,10.0,21.7,56.7,11.7,20240903
2024,21,Washington,0902,Paramount Elementary,English Language Arts 04,All Students,63,51,81.0,6.3,12.7,65.1,15.9,20240903
2024,21,Washington,0902,Paramount Elementary,English Language Arts 05,All Students,72,46,63.9,<= 5.0,31.9,59.7,<= 5.0,20240903
2024,21,Washington,0902,Paramount Elementary, English Language Arts All Grades,All Students,195,138,70.8,6.7,22.6,60.5,10.3,20240903
2024,21,Washington,0903,Old Forge Elementary,English Language Arts 03,All Students,50,19,38.0,<= 5.0,58.0,34.0,<= 5.0,20240903
2024,21,Washington,0903,Old Forge Elementary,English Language Arts 04,All Students,52,29,55.8,<= 5.0,42.3,51.9,<= 5.0,20240903
2024,21,Washington,0903,Old Forge Elementary,English Language Arts 05,All Students,59,38,64.4,<= 5.0,32.2,59.3,5.1,20240903
2024,21,Washington,0903,Old Forge Elementary, English Language Arts All Grades,All Students,161,86,53.4,<= 5.0,43.5,49.1,<= 5.0,20240903
2024,21,Washington,1002,Eastern Elementary,English Language Arts 03,All Students,123,47,38.2,8.9,52.8,35.8,<= 5.0,20240903
2024,21,Washington,1002,Eastern Elementary,English Language Arts 04,All Students,150,65,43.3,15.3,41.3,36.0,7.3,20240903
2024,21,Washington,1002,Eastern Elementary,English Language Arts 05,All Students,139,64,46.0,15.8,38.1,40.3,5.8,20240903
2024,21,Washington,1002,Eastern Elementary, English Language Arts All Grades,All Students,412,176,42.7,13.6,43.7,37.4,5.3,20240903
2024,21,Washington,1101,Pleasant Valley Elementary,English Language Arts 03,All Students,28,15,53.6,<= 5.0,42.9,50.0,<= 5.0,20240903
2024,21,Washington,1101,Pleasant Valley Elementary,English Language Arts 04,All Students,24,15,62.5,<= 5.0,37.5,50.0,12.5,20240903
2024,21,Washington,1101,Pleasant Valley Elementary,English Language Arts 05,All Students,38,24,63.2,7.9,28.9,44.7,18.4,20240903
2024,21,Washington,1101,Pleasant Valley Elementary, English Language Arts All Grades,All Students,90,54,60.0,<= 5.0,35.6,47.8,12.2,20240903
2024,21,Washington,1301,Maugansville Elementary,English Language Arts 03,All Students,99,44,44.4,7.1,48.5,42.4,<= 5.0,20240903
2024,21,Washington,1301,Maugansville Elementary,English Language Arts 04,All Students,102,53,52.0,8.8,39.2,51.0,<= 5.0,20240903
2024,21,Washington,1301,Maugansville Elementary,English Language Arts 05,All Students,100,33,33.0,17.0,50.0,29.0,<= 5.0,20240903
2024,21,Washington,1301,Maugansville Elementary, English Language Arts All Grades,All Students,301,130,43.2,11.0,45.8,40.9,<= 5.0,20240903
2024,21,Washington,1401,Cascade Elementary,English Language Arts 03,All Students,23,12,52.2,<= 5.0,47.8,52.2,<= 5.0,20240903
2024,21,Washington,1401,Cascade Elementary,English Language Arts 04,All Students,20,12,60.0,<= 5.0,35.0,60.0,<= 5.0,20240903
2024,21,Washington,1401,Cascade Elementary,English Language Arts 05,All Students,32,13,40.6,6.3,53.1,37.5,<= 5.0,20240903
2024,21,Washington,1401,Cascade Elementary, English Language Arts All Grades,All Students,75,37,49.3,<= 5.0,46.7,48.0,<= 5.0,20240903
2024,21,Washington,1602,Greenbrier Elementary,English Language Arts 03,All Students,39,21,53.8,5.1,41.0,51.3,<= 5.0,20240903
2024,21,Washington,1602,Greenbrier Elementary,English Language Arts 04,All Students,38,21,55.3,15.8,28.9,50.0,5.3,20240903
2024,21,Washington,1602,Greenbrier Elementary,English Language Arts 05,All Students,30,20,66.7,13.3,20.0,56.7,10.0,20240903
2024,21,Washington,1602,Greenbrier Elementary, English Language Arts All Grades,All Students,107,62,57.9,11.2,30.8,52.3,5.6,20240903
2024,21,Washington,1701,Bester Elementary,English Language Arts 03,All Students,72,12,16.7,15.3,68.1,16.7,<= 5.0,20240903
2024,21,Washington,1701,Bester Elementary,English Language Arts 04,All Students,78,14,17.9,23.1,59.0,17.9,<= 5.0,20240903
2024,21,Washington,1701,Bester Elementary,English Language Arts 05,All Students,64,12,18.8,12.5,68.8,17.2,<= 5.0,20240903
2024,21,Washington,1701,Bester Elementary, English Language Arts All Grades,All Students,214,38,17.8,17.3,65.0,17.3,<= 5.0,20240903
2024,21,Washington,1802,Pangborn Elementary,English Language Arts 03,All Students,108,39,36.1,13.0,50.9,33.3,<= 5.0,20240903
2024,21,Washington,1802,Pangborn Elementary,English Language Arts 04,All Students,106,34,32.1,18.9,49.1,30.2,<= 5.0,20240903
2024,21,Washington,1802,Pangborn Elementary,English Language Arts 05,All Students,101,34,33.7,18.8,47.5,31.7,<= 5.0,20240903
2024,21,Washington,1802,Pangborn Elementary, English Language Arts All Grades,All Students,315,107,34.0,16.8,49.2,31.7,<= 5.0,20240903
2024,21,Washington,1805,Potomac Heights Elementary,English Language Arts 03,All Students,55,26,47.3,<= 5.0,49.1,43.6,<= 5.0,20240903
2024,21,Washington,1805,Potomac Heights Elementary,English Language Arts 04,All Students,43,16,37.2,16.3,46.5,34.9,<= 5.0,20240903
2024,21,Washington,1805,Potomac Heights Elementary,English Language Arts 05,All Students,48,19,39.6,10.4,50.0,39.6,<= 5.0,20240903
2024,21,Washington,1805,Potomac Heights Elementary, English Language Arts All Grades,All Students,146,61,41.8,9.6,48.6,39.7,<= 5.0,20240903
2024,21,Washington,2002,Fountain Rock Elementary,English Language Arts 03,All Students,44,24,54.5,<= 5.0,43.2,47.7,6.8,20240903
2024,21,Washington,2002,Fountain Rock Elementary,English Language Arts 04,All Students,50,20,40.0,<= 5.0,56.0,38.0,<= 5.0,20240903
2024,21,Washington,2002,Fountain Rock Elementary,English Language Arts 05,All Students,33,14,42.4,6.1,51.5,42.4,<= 5.0,20240903
2024,21,Washington,2002,Fountain Rock Elementary, English Language Arts All Grades,All Students,127,58,45.7,<= 5.0,50.4,42.5,<= 5.0,20240903
2024,21,Washington,2101,North Hagerstown High,English Language Arts 10,All Students,444,267,60.1,5.4,34.5,42.6,17.6,20240903
2024,21,Washington,2101,North Hagerstown High, English Language Arts All Grades,All Students,444,267,60.1,5.4,34.5,42.6,17.6,20240903
2024,21,Washington,2102,Northern Middle,English Language Arts 06,All Students,240,121,50.4,11.3,38.3,40.0,10.4,20240903
2024,21,Washington,2102,Northern Middle,English Language Arts 07,All Students,280,144,51.4,<= 5.0,46.1,43.9,7.5,20240903
2024,21,Washington,2102,Northern Middle,English Language Arts 08,All Students,268,131,48.9,11.2,39.9,39.6,9.3,20240903
2024,21,Washington,2102,Northern Middle, English Language Arts All Grades,All Students,788,396,50.3,8.1,41.6,41.2,9.0,20240903
2024,21,Washington,2501,Western Heights Middle,English Language Arts 06,All Students,253,116,45.8,10.7,43.5,43.1,<= 5.0,20240903
2024,21,Washington,2501,Western Heights Middle,English Language Arts 07,All Students,279,113,40.5,6.8,52.7,36.6,<= 5.0,20240903
2024,21,Washington,2501,Western Heights Middle,English Language Arts 08,All Students,276,86,31.2,31.9,37.0,29.0,<= 5.0,20240903
2024,21,Washington,2501,Western Heights Middle, English Language Arts All Grades,All Students,808,315,39.0,16.6,44.4,36.0,<= 5.0,20240903
2024,21,Washington,2503,Salem Avenue Elementary,English Language Arts 03,All Students,96,40,41.7,10.4,47.9,39.6,<= 5.0,20240903
2024,21,Washington,2503,Salem Avenue Elementary,English Language Arts 04,All Students,102,37,36.3,10.8,52.9,33.3,<= 5.0,20240903
2024,21,Washington,2503,Salem Avenue Elementary,English Language Arts 05,All Students,103,39,37.9,10.7,51.5,36.9,<= 5.0,20240903
2024,21,Washington,2503,Salem Avenue Elementary, English Language Arts All Grades,All Students,301,116,38.5,10.6,50.8,36.5,<= 5.0,20240903
2024,21,Washington,2601,Lincolnshire Elementary,English Language Arts 03,All Students,89,35,39.3,18.0,42.7,38.2,<= 5.0,20240903
2024,21,Washington,2601,Lincolnshire Elementary,English Language Arts 04,All Students,66,29,43.9,7.6,48.5,40.9,<= 5.0,20240903
2024,21,Washington,2601,Lincolnshire Elementary,English Language Arts 05,All Students,78,25,32.1,21.8,46.2,32.1,<= 5.0,20240903
2024,21,Washington,2601,Lincolnshire Elementary, English Language Arts All Grades,All Students,233,89,38.2,16.3,45.5,36.9,<= 5.0,20240903
2024,21,Washington,2602,Hickory Elementary,English Language Arts 03,All Students,51,13,25.5,9.8,64.7,25.5,<= 5.0,20240903
2024,21,Washington,2602,Hickory Elementary,English Language Arts 04,All Students,45,15,33.3,17.8,48.9,33.3,<= 5.0,20240903
2024,21,Washington,2602,Hickory Elementary,English Language Arts 05,All Students,61,18,29.5,18.0,52.5,29.5,<= 5.0,20240903
2024,21,Washington,2602,Hickory Elementary, English Language Arts All Grades,All Students,157,46,29.3,15.3,55.4,29.3,<= 5.0,20240903
2024,21,Washington,2701,Fountaindale Elementary,English Language Arts 03,All Students,66,44,66.7,<= 5.0,30.3,54.5,12.1,20240903
2024,21,Washington,2701,Fountaindale Elementary,English Language Arts 04,All Students,69,45,65.2,5.8,29.0,46.4,18.8,20240903
2024,21,Washington,2701,Fountaindale Elementary,English Language Arts 05,All Students,62,42,67.7,<= 5.0,27.4,40.3,27.4,20240903
2024,21,Washington,2701,Fountaindale Elementary, English Language Arts All Grades,All Students,197,131,66.5,<= 5.0,28.9,47.2,19.3,20240903
2024,22,Wicomico,0102,Mardela Middle & High,English Language Arts 06,All Students,106,57,53.8,8.5,37.7,32.1,21.7,20240903
2024,22,Wicomico,0102,Mardela Middle & High,English Language Arts 07,All Students,93,59,63.4,<= 5.0,33.3,59.1,<= 5.0,20240903
2024,22,Wicomico,0102,Mardela Middle & High,English Language Arts 08,All Students,124,77,62.1,6.5,31.5,55.6,6.5,20240903
2024,22,Wicomico,0102,Mardela Middle & High,English Language Arts 10,All Students,115,98,85.2,<= 5.0,14.8,67.8,17.4,20240903
2024,22,Wicomico,0102,Mardela Middle & High, English Language Arts All Grades,All Students,438,291,66.4,<= 5.0,29.0,53.9,12.6,20240903
2024,22,Wicomico,0106,Northwestern Elementary,English Language Arts 03,All Students,56,28,50.0,7.1,42.9,50.0,<= 5.0,20240903
2024,22,Wicomico,0106,Northwestern Elementary,English Language Arts 04,All Students,45,35,77.8,<= 5.0,22.2,75.6,<= 5.0,20240903
2024,22,Wicomico,0106,Northwestern Elementary,English Language Arts 05,All Students,47,22,46.8,10.6,42.6,40.4,6.4,20240903
2024,22,Wicomico,0106,Northwestern Elementary, English Language Arts All Grades,All Students,148,85,57.4,6.1,36.5,54.7,<= 5.0,20240903
2024,22,Wicomico,0406,Pittsville Elementary & Middle,English Language Arts 04,All Students,62,28,45.2,21.0,33.9,40.3,<= 5.0,20240903
2024,22,Wicomico,0406,Pittsville Elementary & Middle,English Language Arts 05,All Students,62,11,17.7,19.4,62.9,17.7,<= 5.0,20240903
2024,22,Wicomico,0406,Pittsville Elementary & Middle,English Language Arts 06,All Students,68,35,51.5,<= 5.0,48.5,48.5,<= 5.0,20240903
2024,22,Wicomico,0406,Pittsville Elementary & Middle,English Language Arts 07,All Students,54,24,44.4,<= 5.0,55.6,42.6,<= 5.0,20240903
2024,22,Wicomico,0406,Pittsville Elementary & Middle,English Language Arts 08,All Students,60,35,58.3,<= 5.0,38.3,56.7,<= 5.0,20240903
2024,22,Wicomico,0406,Pittsville Elementary & Middle, English Language Arts All Grades,All Students,306,133,43.5,8.8,47.7,41.2,<= 5.0,20240903
2024,22,Wicomico,0510,Wicomico Middle,English Language Arts 06,All Students,244,51,20.9,22.5,56.6,20.9,<= 5.0,20240903
2024,22,Wicomico,0510,Wicomico Middle,English Language Arts 07,All Students,248,65,26.2,10.5,63.3,25.4,<= 5.0,20240903
2024,22,Wicomico,0510,Wicomico Middle,English Language Arts 08,All Students,256,54,21.1,30.9,48.0,20.3,<= 5.0,20240903
2024,22,Wicomico,0510,Wicomico Middle, English Language Arts All Grades,All Students,748,170,22.7,21.4,55.9,22.2,<= 5.0,20240903
2024,22,Wicomico,0512,East Salisbury Elementary,English Language Arts 03,All Students,153,23,15.0,20.3,64.7,15.0,<= 5.0,20240903
2024,22,Wicomico,0512,East Salisbury Elementary,English Language Arts 04,All Students,158,37,23.4,26.6,50.0,23.4,<= 5.0,20240903
2024,22,Wicomico,0512,East Salisbury Elementary,English Language Arts 05,All Students,148,28,18.9,35.8,45.3,18.9,<= 5.0,20240903
2024,22,Wicomico,0512,East Salisbury Elementary, English Language Arts All Grades,All Students,459,88,19.2,27.5,53.4,19.2,<= 5.0,20240903
2024,22,Wicomico,0513,Wicomico High,English Language Arts 10,All Students,340,110,32.4,12.6,55.0,30.6,<= 5.0,20240903
2024,22,Wicomico,0513,Wicomico High, English Language Arts All Grades,All Students,340,110,32.4,12.6,55.0,30.6,<= 5.0,20240903
2024,22,Wicomico,0515,Glen Avenue School,English Language Arts 03,All Students,86,13,15.1,17.4,67.4,15.1,<= 5.0,20240903
2024,22,Wicomico,0515,Glen Avenue School,English Language Arts 04,All Students,89,25,28.1,27.0,44.9,28.1,<= 5.0,20240903
2024,22,Wicomico,0515,Glen Avenue School,English Language Arts 05,All Students,89,17,19.1,27.0,53.9,19.1,<= 5.0,20240903
2024,22,Wicomico,0515,Glen Avenue School, English Language Arts All Grades,All Students,264,55,20.8,23.9,55.3,20.8,<= 5.0,20240903
2024,22,Wicomico,0520,Wicomico County Evening High,English Language Arts 10,All Students,*,*,*,*,*,*,*,20240903
2024,22,Wicomico,0520,Wicomico County Evening High, English Language Arts All Grades,All Students,*,*,*,*,*,*,*,20240903
2024,22,Wicomico,0905,North Salisbury Elementary,English Language Arts 03,All Students,151,97,64.2,9.3,26.5,52.3,11.9,20240903
2024,22,Wicomico,0905,North Salisbury Elementary,English Language Arts 04,All Students,172,104,60.5,5.8,33.7,44.2,16.3,20240903
2024,22,Wicomico,0905,North Salisbury Elementary,English Language Arts 05,All Students,176,86,48.9,14.8,36.4,37.5,11.4,20240903
2024,22,Wicomico,0905,North Salisbury Elementary, English Language Arts All Grades,All Students,499,287,57.5,10.0,32.5,44.3,13.2,20240903
2024,22,Wicomico,0906,Pemberton Elementary,English Language Arts 03,All Students,70,19,27.1,<= 5.0,68.6,27.1,<= 5.0,20240903
2024,22,Wicomico,0906,Pemberton Elementary,English Language Arts 04,All Students,63,18,28.6,12.7,58.7,28.6,<= 5.0,20240903
2024,22,Wicomico,0906,Pemberton Elementary,English Language Arts 05,All Students,61,15,24.6,18.0,57.4,24.6,<= 5.0,20240903
2024,22,Wicomico,0906,Pemberton Elementary, English Language Arts All Grades,All Students,194,52,26.8,11.3,61.9,26.8,<= 5.0,20240903
2024,22,Wicomico,0910,Salisbury Middle,English Language Arts 06,All Students,253,103,40.7,16.2,43.1,32.0,8.7,20240903
2024,22,Wicomico,0910,Salisbury Middle,English Language Arts 07,All Students,268,114,42.5,9.3,48.1,31.7,10.8,20240903
2024,22,Wicomico,0910,Salisbury Middle,English Language Arts 08,All Students,279,114,40.9,24.4,34.8,31.9,9.0,20240903
2024,22,Wicomico,0910,Salisbury Middle, English Language Arts All Grades,All Students,800,331,41.4,16.8,41.9,31.9,9.5,20240903
2024,22,Wicomico,1103,Delmar Elementary,English Language Arts 03,All Students,167,68,40.7,7.2,52.1,38.9,<= 5.0,20240903
2024,22,Wicomico,1103,Delmar Elementary,English Language Arts 04,All Students,146,58,39.7,13.7,46.6,38.4,<= 5.0,20240903
2024,22,Wicomico,1103,Delmar Elementary, English Language Arts All Grades,All Students,313,126,40.3,10.2,49.5,38.7,<= 5.0,20240903
2024,22,Wicomico,1305,Pinehurst Elementary,English Language Arts 03,All Students,77,21,27.3,15.6,57.1,26.0,<= 5.0,20240903
2024,22,Wicomico,1305,Pinehurst Elementary,English Language Arts 04,All Students,66,21,31.8,15.2,53.0,31.8,<= 5.0,20240903
2024,22,Wicomico,1305,Pinehurst Elementary,English Language Arts 05,All Students,74,17,23.0,21.6,55.4,21.6,<= 5.0,20240903
2024,22,Wicomico,1305,Pinehurst Elementary, English Language Arts All Grades,All Students,217,59,27.2,17.5,55.3,26.3,<= 5.0,20240903
2024,22,Wicomico,1306,Prince Street School,English Language Arts 03,All Students,123,20,16.3,19.5,64.2,16.3,<= 5.0,20240903
2024,22,Wicomico,1306,Prince Street School,English Language Arts 04,All Students,118,21,17.8,23.7,58.5,16.1,<= 5.0,20240903
2024,22,Wicomico,1306,Prince Street School,English Language Arts 05,All Students,109,18,16.5,38.5,45.0,16.5,<= 5.0,20240903
2024,22,Wicomico,1306,Prince Street School, English Language Arts All Grades,All Students,350,59,16.9,26.9,56.3,16.3,<= 5.0,20240903
2024,22,Wicomico,1307,James M. Bennett High,English Language Arts 10,All Students,371,169,45.6,6.5,48.0,37.5,8.1,20240903
2024,22,Wicomico,1307,James M. Bennett High, English Language Arts All Grades,All Students,371,169,45.6,6.5,48.0,37.5,8.1,20240903
2024,22,Wicomico,1308,Bennett Middle,English Language Arts 06,All Students,298,114,38.3,14.8,47.0,34.2,<= 5.0,20240903
2024,22,Wicomico,1308,Bennett Middle,English Language Arts 07,All Students,276,106,38.4,6.9,54.7,33.3,5.1,20240903
2024,22,Wicomico,1308,Bennett Middle,English Language Arts 08,All Students,285,114,40.0,21.4,38.6,37.2,<= 5.0,20240903
2024,22,Wicomico,1308,Bennett Middle, English Language Arts All Grades,All Students,859,334,38.9,14.4,46.7,34.9,<= 5.0,20240903
2024,22,Wicomico,1309,Parkside High,English Language Arts 10,All Students,323,154,47.7,6.5,45.8,45.5,<= 5.0,20240903
2024,22,Wicomico,1309,Parkside High, English Language Arts All Grades,All Students,323,154,47.7,6.5,45.8,45.5,<= 5.0,20240903
2024,22,Wicomico,1404,Willards Elementary,English Language Arts 03,All Students,72,38,52.8,<= 5.0,45.8,47.2,5.6,20240903
2024,22,Wicomico,1404,Willards Elementary, English Language Arts All Grades,All Students,72,38,52.8,<= 5.0,45.8,47.2,5.6,20240903
2024,22,Wicomico,1502,Westside Intermediate,English Language Arts 03,All Students,79,30,38.0,6.3,55.7,35.4,<= 5.0,20240903
2024,22,Wicomico,1502,Westside Intermediate,English Language Arts 04,All Students,95,38,40.0,13.7,46.3,37.9,<= 5.0,20240903
2024,22,Wicomico,1502,Westside Intermediate,English Language Arts 05,All Students,77,24,31.2,16.9,51.9,26.0,5.2,20240903
2024,22,Wicomico,1502,Westside Intermediate, English Language Arts All Grades,All Students,251,92,36.7,12.4,51.0,33.5,<= 5.0,20240903
2024,22,Wicomico,1602,Fruitland Intermediate,English Language Arts 03,All Students,103,37,35.9,12.6,51.5,35.0,<= 5.0,20240903
2024,22,Wicomico,1602,Fruitland Intermediate,English Language Arts 04,All Students,117,46,39.3,19.7,41.0,35.9,<= 5.0,20240903
2024,22,Wicomico,1602,Fruitland Intermediate,English Language Arts 05,All Students,132,36,27.3,26.5,46.2,26.5,<= 5.0,20240903
2024,22,Wicomico,1602,Fruitland Intermediate, English Language Arts All Grades,All Students,352,119,33.8,20.2,46.0,32.1,<= 5.0,20240903
2024,23,Worcester,0102,Pocomoke Elementary,English Language Arts 03,All Students,86,61,70.9,5.8,23.3,68.6,<= 5.0,20240903
2024,23,Worcester,0102,Pocomoke Elementary, English Language Arts All Grades,All Students,86,61,70.9,5.8,23.3,68.6,<= 5.0,20240903
2024,23,Worcester,0107,Pocomoke High,English Language Arts 10,All Students,135,92,68.1,<= 5.0,31.9,54.1,14.1,20240903
2024,23,Worcester,0107,Pocomoke High, English Language Arts All Grades,All Students,135,92,68.1,<= 5.0,31.9,54.1,14.1,20240903
2024,23,Worcester,0108,Pocomoke Middle,English Language Arts 04,All Students,98,63,64.3,5.1,30.6,56.1,8.2,20240903
2024,23,Worcester,0108,Pocomoke Middle,English Language Arts 05,All Students,93,48,51.6,6.5,41.9,45.2,6.5,20240903
2024,23,Worcester,0108,Pocomoke Middle,English Language Arts 06,All Students,79,52,65.8,5.1,29.1,62.0,<= 5.0,20240903
2024,23,Worcester,0108,Pocomoke Middle,English Language Arts 07,All Students,99,50,50.5,<= 5.0,48.5,43.4,7.1,20240903
2024,23,Worcester,0108,Pocomoke Middle,English Language Arts 08,All Students,97,44,45.4,<= 5.0,51.5,38.1,7.2,20240903
2024,23,Worcester,0108,Pocomoke Middle, English Language Arts All Grades,All Students,466,257,55.2,<= 5.0,40.8,48.5,6.7,20240903
2024,23,Worcester,0205,Snow Hill Elementary,English Language Arts 03,All Students,73,53,72.6,<= 5.0,23.3,67.1,5.5,20240903
2024,23,Worcester,0205,Snow Hill Elementary, English Language Arts All Grades,All Students,73,53,72.6,<= 5.0,23.3,67.1,5.5,20240903
2024,23,Worcester,0207,Snow Hill High,English Language Arts 10,All Students,92,70,76.1,<= 5.0,22.8,58.7,17.4,20240903
2024,23,Worcester,0207,Snow Hill High, English Language Arts All Grades,All Students,92,70,76.1,<= 5.0,22.8,58.7,17.4,20240903
2024,23,Worcester,0208,Snow Hill Middle,English Language Arts 04,All Students,84,49,58.3,9.5,32.1,52.4,6.0,20240903
2024,23,Worcester,0208,Snow Hill Middle,English Language Arts 05,All Students,86,34,39.5,12.8,47.7,33.7,5.8,20240903
2024,23,Worcester,0208,Snow Hill Middle,English Language Arts 06,All Students,65,39,60.0,9.2,30.8,53.8,6.2,20240903
2024,23,Worcester,0208,Snow Hill Middle,English Language Arts 07,All Students,87,55,63.2,<= 5.0,33.3,54.0,9.2,20240903
2024,23,Worcester,0208,Snow Hill Middle,English Language Arts 08,All Students,87,48,55.2,9.2,35.6,48.3,6.9,20240903
2024,23,Worcester,0208,Snow Hill Middle, English Language Arts All Grades,All Students,409,225,55.0,8.8,36.2,48.2,6.8,20240903
2024,23,Worcester,0308,Stephen Decatur Middle,English Language Arts 07,All Students,325,258,79.4,<= 5.0,19.4,61.5,17.8,20240903
2024,23,Worcester,0308,Stephen Decatur Middle,English Language Arts 08,All Students,340,266,78.2,<= 5.0,18.2,67.1,11.2,20240903
2024,23,Worcester,0308,Stephen Decatur Middle, English Language Arts All Grades,All Students,665,524,78.8,<= 5.0,18.8,64.4,14.4,20240903
2024,23,Worcester,0310,Stephen Decatur High,English Language Arts 10,All Students,406,293,72.2,<= 5.0,25.1,51.7,20.4,20240903
2024,23,Worcester,0310,Stephen Decatur High, English Language Arts All Grades,All Students,406,293,72.2,<= 5.0,25.1,51.7,20.4,20240903
2024,23,Worcester,0311,Berlin Intermediate,English Language Arts 05,All Students,291,184,63.2,<= 5.0,32.6,51.5,11.7,20240903
2024,23,Worcester,0311,Berlin Intermediate,English Language Arts 06,All Students,312,240,76.9,<= 5.0,21.5,66.0,10.9,20240903
2024,23,Worcester,0311,Berlin Intermediate, English Language Arts All Grades,All Students,603,424,70.3,<= 5.0,26.9,59.0,11.3,20240903
2024,23,Worcester,0312,Showell Elementary,English Language Arts 03,All Students,115,85,73.9,6.1,20.0,66.1,7.8,20240903
2024,23,Worcester,0312,Showell Elementary,English Language Arts 04,All Students,121,88,72.7,<= 5.0,24.0,55.4,17.4,20240903
2024,23,Worcester,0312,Showell Elementary, English Language Arts All Grades,All Students,236,173,73.3,<= 5.0,22.0,60.6,12.7,20240903
2024,23,Worcester,0901,Buckingham Elementary,English Language Arts 03,All Students,77,42,54.5,<= 5.0,42.9,44.2,10.4,20240903
2024,23,Worcester,0901,Buckingham Elementary,English Language Arts 04,All Students,96,72,75.0,<= 5.0,21.9,51.0,24.0,20240903
2024,23,Worcester,0901,Buckingham Elementary, English Language Arts All Grades,All Students,173,114,65.9,<= 5.0,31.2,48.0,17.9,20240903
2024,23,Worcester,1001,Ocean City Elementary,English Language Arts 03,All Students,78,69,88.5,<= 5.0,11.5,66.7,21.8,20240903
2024,23,Worcester,1001,Ocean City Elementary,English Language Arts 04,All Students,99,90,90.9,<= 5.0,7.1,58.6,32.3,20240903
2024,23,Worcester,1001,Ocean City Elementary, English Language Arts All Grades,All Students,177,159,89.8,<= 5.0,9.0,62.1,27.7,20240903
2024,30,Baltimore City,0007,Cecil Elementary,English Language Arts 03,All Students,47,5,10.6,12.8,76.6,10.6,<= 5.0,20240903
2024,30,Baltimore City,0007,Cecil Elementary,English Language Arts 04,All Students,47,*,<= 5.0,46.8,48.9,<= 5.0,<= 5.0,20240903
2024,30,Baltimore City,0007,Cecil Elementary,English Language Arts 05,All Students,40,4,10.0,37.5,52.5,10.0,<= 5.0,20240903
2024,30,Baltimore City,0007,Cecil Elementary, English Language Arts All Grades,All Students,134,11,8.2,32.1,59.7,8.2,<= 5.0,20240903
2024,30,Baltimore City,0008,City Springs Elementary/Middle,English Language Arts 03,All Students,63,19,30.2,23.8,46.0,30.2,<= 5.0,20240903
2024,30,Baltimore City,0008,City Springs Elementary/Middle,English Language Arts 04,All Students,45,14,31.1,26.7,42.2,31.1,<= 5.0,20240903
2024,30,Baltimore City,0008,City Springs Elementary/Middle,English Language Arts 05,All Students,55,11,20.0,27.3,52.7,18.2,<= 5.0,20240903
2024,30,Baltimore City,0008,City Springs Elementary/Middle,English Language Arts 06,All Students,34,5,14.7,26.5,58.8,14.7,<= 5.0,20240903
2024,30,Baltimore City,0008,City Springs Elementary/Middle,English Language Arts 07,All Students,45,10,22.2,<= 5.0,73.3,22.2,<= 5.0,20240903
2024,30,Baltimore City,0008,City Springs Elementary/Middle,English Language Arts 08,All Students,55,12,21.8,23.6,54.5,21.8,<= 5.0,20240903
