"Year","LEA","LEA.Name","School","School.Name","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
2023,13,"Howard",516,"Wilde Lake High"," Mathematics All Grades","All Students","465","38",8.2,"42.8","49.0","7.7","<= 5.0",20241015,"-8557457.7926","4752853.8588","1830","Howard                                            ","13.058","5460 TRUMPETER ROAD","COLUMBIA","MD","21044","9-12","High","ZCTA5 21044","B19301_001",67519,4010
2023,18,"Saint Mary's",303,"Chopticon High"," Mathematics All Grades","All Students","777","64",8.2,"31.3","60.5","8.1","<= 5.0",20241015,"-8538863.9729","4630447.2444","1457","St. Mary's                                        ","18.019","25390 COLTON POINT ROAD","MORGANZA","MD","20660","9-12","High","ZCTA5 20660","B19301_001",NA,NA
2023,16,"Prince George's",110,"Martin Luther King Jr. Middle"," Mathematics All Grades","All Students","912","74",8.1,"54.3","37.6","7.7","<= 5.0",20241015,"-8561516.9929","4729547.5161","1918","Prince George's                                   ","16.213","4545 AMMENDALE ROAD","BELTSVILLE","MD","20705","6-8","Middle","ZCTA5 20705","B19301_001",37857,2319
2023,13,"Howard",619,"Hammond High"," Mathematics All Grades","All Students","462","37",8,"31.4","60.6","7.8","<= 5.0",20241015,"-8556078.8053","4745707.1548","1809","Howard                                            ","13.016","8800 GUILFORD ROAD","COLUMBIA","MD","21046","9-12","High","ZCTA5 21046","B19301_001",61464,3782
2023,16,"Prince George's",2005,"Carrollton Elementary"," Mathematics All Grades","All Students","275","22",8,"48.7","43.3","8.0","<= 5.0",20241015,"-8557741.8539","4717086.8353","1988","Prince George's                                   ","16.142","8300 QUINTANA STREET","NEW CARROLLTON","MD","20784","PreK-5","Elementary","ZCTA5 20784","B19301_001",36834,4454
2023,16,"Prince George's",656,"Panorama Elementary"," Mathematics All Grades","All Students","229","18",7.9,"40.2","52.0","7.9","<= 5.0",20241015,"-8568246.2077","4698109.5675","2305","Prince George's                                   ","16.230","2002 CALLAWAY STREET","TEMPLE HILLS","MD","20748","PreK-6","Elementary","ZCTA5 20748","B19301_001",40547,2000
2023,16,"Prince George's",661,"Suitland Elementary"," Mathematics All Grades","All Students","280","22",7.9,"48.6","43.6","7.9","<= 5.0",20241015,"-8563507.6521","4700560.3915","1952","Prince George's                                   ","16.232","4650 HOMER AVENUE","SUITLAND","MD","20746","PreK-6","Elementary","ZCTA5 20746","B19301_001",44864,2744
2023,16,"Prince George's",1001,"Laurel Elementary"," Mathematics All Grades","All Students","266","21",7.9,"47.0","45.1","7.9","<= 5.0",20241015,"-8555180.3387","4736708.913","2059","Prince George's                                   ","16.009","516 MONTGOMERY STREET","LAUREL","MD","20707","PreK-5","Elementary","ZCTA5 20707","B19301_001",49777,2507
2023,30,"Baltimore City",142,"Robert W. Coleman Elementary"," Mathematics All Grades","All Students","101","8",7.9,"58.4","33.7","7.9","<= 5.0",20241015,"-8533224.5198","4766592.9335","2678","Baltimore City                                    ","30.140","2400 WINDSOR AVE","BALTIMORE","MD","21217","PreK-5","Elementary","ZCTA5 21217","B19301_001",31721,2541
2023,2,"Anne Arundel",3152,"Van Bokkelen Elementary"," Mathematics All Grades","All Students","179","14",7.8,"46.4","45.8","7.8","<= 5.0",20241015,"-8539122.254","4739212.7244","2341","Anne Arundel                                      ","02.004","1140 REECE ROAD","SEVERN","MD","21144","PreK-5","Elementary","ZCTA5 21144","B19301_001",56109,3335
2023,15,"Montgomery",554,"Gaithersburg Middle"," Mathematics All Grades","All Students","862","67",7.8,"52.3","39.9","7.4","<= 5.0",20241015,"-8592514.5446","4742313.6502","1375","Montgomery                                        ","15.068","2 TEACHERS WAY","GAITHERSBURG","MD","20877","6-8","Middle","ZCTA5 20877","B19301_001",38859,2896
2023,30,"Baltimore City",213,"Govans Elementary"," Mathematics All Grades","All Students","153","12",7.8,"38.6","53.6","7.8","<= 5.0",20241015,"-8527976.4309","4773452.9962","2697","Baltimore City                                    ","30.076","5801 YORK RD","BALTIMORE","MD","21212","PreK-5","Elementary","ZCTA5 21212","B19301_001",61277,5442
2023,3,"Baltimore County",353,"Sudbrook Magnet Middle"," Mathematics All Grades","All Students","921","71",7.7,"50.8","41.5","7.4","<= 5.0",20241015,"-8541154.9656","4773209.7743","1548","Baltimore County                                  ","03.126","4300 BEDFORD ROAD","BALTIMORE","MD","21208","6-8","Middle","ZCTA5 21208","B19301_001",52450,3552
2023,8,"Charles",623,"North Point High School"," Mathematics All Grades","All Students","462","35",7.6,"25.5","66.9","7.1","<= 5.0",20241015,"-8569027.526","4670458.4198","1796","Charles                                           ","08.042","2500 DAVIS ROAD","WALDORF","MD","20603","9-12","Career Tech","ZCTA5 20603","B19301_001",58100,4643
2023,16,"Prince George's",105,"Calverton Elementary"," Mathematics All Grades","All Students","396","30",7.6,"48.0","44.4","7.3","<= 5.0",20241015,"-8564334.1034","4729603.0344","2293","Prince George's                                   ","16.182","3400 BELTSVILLE ROAD","BELTSVILLE","MD","20705","PreK-5","Elementary","ZCTA5 20705","B19301_001",37857,2319
2023,16,"Prince George's",1731,"Rosa L. Parks Elementary"," Mathematics All Grades","All Students","330","25",7.6,"55.2","37.3","7.6","<= 5.0",20241015,"-8568538.6526","4716725.5189","2331","Prince George's                                   ","16.253","6111 AGER ROAD","HYATTSVILLE","MD","20782","PreK-6","Elementary","ZCTA5 20782","B19301_001",43202,2756
2023,30,"Baltimore City",29,"Matthew A. Henson Elementary"," Mathematics All Grades","All Students","92","7",7.6,"57.6","34.8","7.6","<= 5.0",20241015,"-8532684.1445","4765712.0821","1516","Baltimore City                                    ","30.242","1600 N PAYSON ST","BALTIMORE","MD","21217","PreK-5","Elementary","ZCTA5 21217","B19301_001",31721,2541
2023,2,"Anne Arundel",4293,"South River High"," Mathematics All Grades","All Students","186","14",7.5,"25.8","66.7","7.0","<= 5.0",20241015,"-8522612.7169","4710481.0996","2447","Anne Arundel                                      ","02.099","201 CENTRAL AVENUE EAST","EDGEWATER","MD","21037","9-12","High","ZCTA5 21037","B19301_001",67149,5236
2023,7,"Cecil",303,"Elkton Middle"," Mathematics All Grades","All Students","473","35",7.4,"55.4","37.2","7.4","<= 5.0",20241015,"-8441405.9081","4810940.4773","1658","Cecil                                             ","07.029","615 NORTH STREET","ELKTON","MD","21921","6-8","Middle","ZCTA5 21921","B19301_001",40036,2700
2023,16,"Prince George's",1502,"Frederick Douglass High"," Mathematics All Grades","All Students","298","22",7.4,"39.9","52.7","7.4","<= 5.0",20241015,"-8547269.9418","4690356.6505","2024","Prince George's                                   ","16.083","8000 CROOM ROAD","UPPER MARLBORO","MD","20772","9-12","High","ZCTA5 20772","B19301_001",58867,2445
2023,16,"Prince George's",1712,"Lewisdale Elementary"," Mathematics All Grades","All Students","284","21",7.4,"39.8","52.8","7.0","<= 5.0",20241015,"-8568063.5709","4718111.5439","2300","Prince George's                                   ","16.049","2400 BANNING PLACE","HYATTSVILLE","MD","20783","PreK-5","Elementary","ZCTA5 20783","B19301_001",28657,1696
2023,3,"Baltimore County",1202,"Dundalk Elementary"," Mathematics All Grades","All Students","340","24",7.1,"51.2","41.8","7.1","<= 5.0",20241015,"-8517981.8018","4758827.4788","1484","Baltimore County                                  ","03.052","2717 SOUTH PLAYFIELD STREET","BALTIMORE","MD","21222","PreK-5","Elementary","ZCTA5 21222","B19301_001",30695,2017
2023,16,"Prince George's",2121,"Cherokee Lane Elementary"," Mathematics All Grades","All Students","328","23",7,"55.5","37.5","6.7","<= 5.0",20241015,"-8567010.2296","4723302.8964","2259","Prince George's                                   ","16.267","2617 BUCK LODGE ROAD","HYATTSVILLE","MD","20783","PreK-6","Elementary","ZCTA5 20783","B19301_001",28657,1696
2023,15,"Montgomery",503,"Sherwood High"," Mathematics All Grades","All Students","160","11",6.9,"40.0","53.1","6.9","<= 5.0",20241015,"-8573679.2713","4742896.471","2152","Montgomery                                        ","15.135","300 OLNEY-SANDY SPRING ROAD","SANDY SPRING","MD","20860","9-12","High","ZCTA5 20860","B19301_001",85608,28289
2023,16,"Prince George's",914,"Waldon Woods Elementary"," Mathematics All Grades","All Students","276","19",6.9,"47.8","45.3","6.9","<= 5.0",20241015,"-8560497.2664","4685757.8923","2311","Prince George's                                   ","16.187","10301 THRIFT ROAD","CLINTON","MD","20735","PreK-5","Elementary","ZCTA5 20735","B19301_001",51223,2290
2023,16,"Prince George's",1830,"William W. Hall Academy"," Mathematics All Grades","All Students","331","23",6.9,"53.2","39.9","6.9","<= 5.0",20241015,"-8562518.9027","4703134.5812","1950","Prince George's                                   ","16.226","5200 MARLBORO PIKE","CAPITOL HEIGHTS","MD","20743","PreK-8","PreK-8","ZCTA5 20743","B19301_001",38295,2299
2023,21,"Washington",301,"South Hagerstown High"," Mathematics All Grades","All Students","945","65",6.9,"43.1","50.1","6.5","<= 5.0",20241015,"-8653110.6643","4810930.0379","1432","Washington                                        ","21.020","1101 S. POTOMAC STREET","HAGERSTOWN","MD","21740","9-12","High","ZCTA5 21740","B19301_001",32289,1866
2023,2,"Anne Arundel",4033,"Annapolis Middle"," Mathematics All Grades","All Students","842","57",6.8,"65.6","27.7","6.4","<= 5.0",20241015,"-8517213.9808","4715670.27","2378","Anne Arundel                                      ","02.061","1399 FOREST DRIVE","ANNAPOLIS","MD","21403","6-8","Middle","ZCTA5 21403","B19301_001",76445,5820
2023,16,"Prince George's",1229,"Apple Grove Elementary"," Mathematics All Grades","All Students","249","17",6.8,"37.8","55.4","6.4","<= 5.0",20241015,"-8567466.6674","4691515.1758","2041","Prince George's                                   ","16.057","7400 BELLEFIELD AVENUE","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
2023,15,"Montgomery",818,"Odessa Shannon Middle"," Mathematics All Grades","All Students","764","51",6.7,"55.0","38.4","6.7","<= 5.0",20241015,"-8575008.1174","4728812.0916","2189","Montgomery                                        ","15.064","11800 MONTICELLO AVE","SILVER SPRING","MD","20902","6-8","Middle","ZCTA5 20902","B19301_001",48887,2703
2023,16,"Prince George's",905,"Tayac Elementary"," Mathematics All Grades","All Students","149","10",6.7,"45.0","48.3","6.7","<= 5.0",20241015,"-8566143.4392","4688942.857","2058","Prince George's                                   ","16.023","8600 ALLENTOWN ROAD","FORT WASHINGTON","MD","20744","PreK-5","Elementary","ZCTA5 20744","B19301_001",51671,2307
2023,30,"Baltimore City",83,"William Paca Elementary"," Mathematics All Grades","All Students","195","13",6.7,"55.4","37.9","6.2","<= 5.0",20241015,"-8557438.735","4709037.726","1974","Prince George's                                   ","16.161","7801 SHERIFF ROAD","LANDOVER","MD","20785","PreK-5","Elementary","ZCTA5 20785","B19301_001",36991,2470
2023,30,"Baltimore City",83,"William Paca Elementary"," Mathematics All Grades","All Students","195","13",6.7,"55.4","37.9","6.2","<= 5.0",20241015,"-8524781.9892","4764044.8294","2541","Baltimore City                                    ","30.042","200 N LAKEWOOD AVE","BALTIMORE","MD","21224","PreK-5","Elementary","ZCTA5 21224","B19301_001",51670,2510
2023,3,"Baltimore County",352,"Pikesville Middle"," Mathematics All Grades","All Students","884","58",6.6,"52.5","41.0","6.6","<= 5.0",20241015,"-8538931.5237","4775862.0214","2710","Baltimore County                                  ","03.085","7701 SEVEN MILE LANE","BALTIMORE","MD","21208","6-8","Middle","ZCTA5 21208","B19301_001",52450,3552
2023,10,"Frederick",2307,"Tuscarora High"," Mathematics All Grades","All Students","1130","75",6.6,"30.8","62.6","6.6","<= 5.0",20241015,"-8621241.5851","4775956.3823","2261","Frederick                                         ","10.068","5312 BALLENGER CREEK PIKE","FREDERICK","MD","21703","9-12","High","ZCTA5 21703","B19301_001",44225,2427
2023,15,"Montgomery",757,"Montgomery Blair High"," Mathematics All Grades","All Students","517","34",6.6,"48.9","44.5","5.8","<= 5.0",20241015,"-8572914.0288","4724282.3223","2130","Montgomery                                        ","15.171","51 UNIVERSITY BOULEVARD, EAST","SILVER SPRING","MD","20901","9-12","High","ZCTA5 20901","B19301_001",58121,2624
2023,16,"Prince George's",1347,"Cora L. Rice Elementary"," Mathematics All Grades","All Students","243","16",6.6,"57.6","35.8","6.6","<= 5.0",20241015,"-8557758.4729","4707849.821","2426","Prince George's                                   ","16.054","950 NALLEY ROAD","LANDOVER","MD","20785","PreK-5","Elementary","ZCTA5 20785","B19301_001",36991,2470
2023,13,"Howard",611,"Oakland Mills High"," Mathematics All Grades","All Students","573","37",6.5,"33.7","59.9","6.5","<= 5.0",20241015,"-8553707.366","4751583.7845","1818","Howard                                            ","13.002","9410 KILIMANJARO ROAD","COLUMBIA","MD","21045","9-12","High","ZCTA5 21045","B19301_001",53227,3009
2023,16,"Prince George's",647,"Concord Elementary"," Mathematics All Grades","All Students","153","10",6.5,"34.0","59.5","6.5","<= 5.0",20241015,"-8561338.8689","4702100.1741","1926","Prince George's                                   ","16.237","2004 CONCORD LANE","DISTRICT HEIGHTS","MD","20747","PreK-6","Elementary","ZCTA5 20747","B19301_001",38921,2062
2023,16,"Prince George's",716,"Northview Elementary"," Mathematics All Grades","All Students","277","18",6.5,"41.9","51.6","5.8","<= 5.0",20241015,"-8543065.1394","4713117.0396","2272","Prince George's                                   ","16.250","3700 NORTHVIEW DRIVE","BOWIE","MD","20716","PreK-5","Elementary","ZCTA5 20716","B19301_001",57741,3370
2023,16,"Prince George's",1326,"Kettering Middle"," Mathematics All Grades","All Students","879","57",6.5,"53.1","40.4","6.3","<= 5.0",20241015,"-8550582.9511","4706588.797","2042","Prince George's                                   ","16.043","65 HERRINGTON DRIVE","UPPER MARLBORO","MD","20774","6-8","Middle","ZCTA5 20774","B19301_001",60028,2920
2023,30,"Baltimore City",211,"Gardenville Elementary"," Mathematics All Grades","All Students","107","7",6.5,"53.3","40.2","6.5","<= 5.0",20241015,"-8521785.6965","4770331.4525","2673","Baltimore City                                    ","30.161","5300 BELAIR ROAD","BALTIMORE","MD","21206","PreK-5","Elementary","ZCTA5 21206","B19301_001",34560,2093
2023,16,"Prince George's",1333,"Judge Sylvania W. Woods Sr. Elementary"," Mathematics All Grades","All Students","342","22",6.4,"46.8","46.8","6.1","<= 5.0",20241015,"-8557405.8734","4712015.1994","2369","Prince George's                                   ","16.190","3000 CHURCH STREET","GLENARDEN","MD","20706","PreK-6","Elementary","ZCTA5 20706","B19301_001",37413,1939
2023,12,"Harford",296,"Swan Creek School"," Mathematics All Grades","All Students","318","20",6.3,"47.8","45.9","6.0","<= 5.0",20241015,"-8479160.6877","4796185.3594","1890","Harford                                           ","12.018","253 PARADISE ROAD","ABERDEEN","MD","21001","2-12","Alternate","ZCTA5 21001","B19301_001",40698,2393
2023,12,"Harford",385,"C. Milton Wright High"," Mathematics All Grades","All Students","527","33",6.3,"33.2","60.5","6.3","<= 5.0",20241015,"-8497029.9726","4802429.5161","1891","Harford                                           ","12.020","1301 N FOUNTAIN GREEN RD","BEL AIR","MD","21015","9-12","High","ZCTA5 21015","B19301_001",57656,2814
2023,16,"Prince George's",1327,"Charles Herbert Flowers High"," Mathematics All Grades","All Students","634","40",6.3,"38.5","55.2","6.3","<= 5.0",20241015,"-8553222.9191","4711922.6154","2363","Prince George's                                   ","16.174","10001 ARDWICK ARDMORE ROAD","SPRINGDALE","MD","20774","9-12","High","ZCTA5 20774","B19301_001",60028,2920
2023,30,"Baltimore City",219,"Yorkwood Elementary"," Mathematics All Grades","All Students","127","8",6.3,"56.7","37.0","6.3","<= 5.0",20241015,"-8524980.8737","4773882.9802","2336","Baltimore City                                    ","30.205","5931 YORKWOOD RD","BATLIMORE","MD","21239","PreK-5","Elementary","ZCTA5 21239","B19301_001",39086,4079
2023,15,"Montgomery",201,"Richard Montgomery High"," Mathematics All Grades","All Students","161","10",6.2,"47.2","46.6","5.6","<= 5.0",20241015,"-8587939.5522","4733041.2299","2227","Montgomery                                        ","15.005","250 RICHARD MONTGOMERY DRIVE","ROCKVILLE","MD","20852","9-12","High","ZCTA5 20852","B19301_001",74110,4604
2023,16,"Prince George's",636,"William Beanes Elementary"," Mathematics All Grades","All Students","161","10",6.2,"52.2","41.6","6.2","<= 5.0",20241015,"-8562578.7116","4698787.1401","2051","Prince George's                                   ","16.024","5108 DIANNA DRIVE","SUITLAND","MD","20746","PreK-5","Elementary","ZCTA5 20746","B19301_001",44864,2744
2023,16,"Prince George's",1409,"Duval High"," Mathematics All Grades","All Students","552","34",6.2,"47.6","46.2","6.2","<= 5.0",20241015,"-8553545.9228","4720183.0683","1938","Prince George's                                   ","16.194","9880 GOOD LUCK ROAD","LANHAM","MD","20706","9-12","High","ZCTA5 20706","B19301_001",37413,1939
2023,9,"Dorchester",710,"Sandy Hill Elementary"," Mathematics All Grades","All Students","163","10",6.1,"57.1","36.8","6.1","<= 5.0",20241015,"-8470310.025","4661812.3547","1798","Dorchester                                        ","09.001","1503 GLASGOW ROAD","CAMBRIDGE","MD","21613","PreK-5","Elementary","ZCTA5 21613","B19301_001",34131,2513
2023,16,"Prince George's",2006,"Glenridge Elementary"," Mathematics All Grades","All Students","411","25",6.1,"55.7","38.2","5.8","<= 5.0",20241015,"-8559356.3355","4714787.7001","2015","Prince George's                                   ","16.116","7200 GALLATIN STREET","LANDOVER HILLS","MD","20784","PreK-6","Elementary","ZCTA5 20784","B19301_001",36834,4454
2023,16,"Prince George's",2011,"Charles Carroll Middle"," Mathematics All Grades","All Students","1223","75",6.1,"65.9","28.0","6.1","<= 5.0",20241015,"-8558404.8693","4716986.3369","2019","Prince George's                                   ","16.110","6130 LAMONT DRIVE","NEW CARROLLTON","MD","20784","6-8","Middle","ZCTA5 20784","B19301_001",36834,4454
2023,30,"Baltimore City",204,"Mary E. Rodman Elementary"," Mathematics All Grades","All Students","180","11",6.1,"47.8","46.1","6.1","<= 5.0",20241015,"-8535603.4511","4763591.3611","2654","Baltimore City                                    ","30.201","3510 W MULBERRY ST","BALTIMORE","MD","21229","PreK-5","Elementary","ZCTA5 21229","B19301_001",31555,1376
2023,2,"Anne Arundel",1142,"Hilltop Elementary"," Mathematics All Grades","All Students","284","17",6,"49.3","44.7","5.6","<= 5.0",20241015,"-8531014.5582","4748974.9309","2450","Anne Arundel                                      ","02.088","415 MELROSE AVENUE","GLEN BURNIE","MD","21061","K-5","Elementary","ZCTA5 21061","B19301_001",38445,1700
2023,3,"Baltimore County",155,"Southwest Academy"," Mathematics All Grades","All Students","767","46",6,"53.7","40.3","5.9","<= 5.0",20241015,"-8542272.7397","4764668.1061","2419","Baltimore County                                  ","03.176","6200 JOHNNYCAKE ROAD","BALTIMORE","MD","21207","6-8","Middle","ZCTA5 21207","B19301_001",35043,1956
2023,2,"Anne Arundel",4162,"Georgetown East Elementary"," Mathematics All Grades","All Students","102","6",5.9,"31.4","62.7","<= 5.0","<= 5.0",20241015,"-8514668.6896","4714996.4447","2582","Anne Arundel                                      ","02.017","111 DOGWOOD ROAD","ANNAPOLIS","MD","21403","PreK-5","Elementary","ZCTA5 21403","B19301_001",76445,5820
2023,3,"Baltimore County",1556,"Middle River Middle"," Mathematics All Grades","All Students","845","50",5.9,"59.3","34.8","5.8","<= 5.0",20241015,"-8510513.3185","4771150.6525","2344","Baltimore County                                  ","03.046","800 MIDDLE RIVER ROAD","BALTIMORE","MD","21220","6-8","Middle","ZCTA5 21220","B19301_001",40691,2509
2023,15,"Montgomery",333,"Benjamin Banneker Middle"," Mathematics All Grades","All Students","713","42",5.9,"51.8","42.4","5.8","<= 5.0",20241015,"-8565842.5181","4735405.477","2210","Montgomery                                        ","15.022","14800 PERRYWOOD DRIVE","BURTONSVILLE","MD","20866","6-8","Middle","ZCTA5 20866","B19301_001",46450,3853
2023,16,"Prince George's",909,"James Ryder Randall Elementary"," Mathematics All Grades","All Students","135","8",5.9,"51.1","43.0","5.9","<= 5.0",20241015,"-8562015.6081","4690602.8312","2025","Prince George's                                   ","16.084","5410 KIRBY ROAD","CLINTON","MD","20735","PreK-5","Elementary","ZCTA5 20735","B19301_001",51223,2290
2023,12,"Harford",373,"Bel Air High"," Mathematics All Grades","All Students","620","36",5.8,"22.7","71.5","5.8","<= 5.0",20241015,"-8498999.1465","4798060.7208","1720","Harford                                           ","12.004","100 HEIGHE ST","BEL AIR","MD","21014","9-12","High","ZCTA5 21014","B19301_001",50990,2291
2023,3,"Baltimore County",174,"Catonsville High"," Mathematics All Grades","All Students","473","27",5.7,"41.2","53.1","5.7","<= 5.0",20241015,"-8541664.1745","4758907.0938","1544","Baltimore County                                  ","03.128","421 BLOOMSBURY AVENUE","BALTIMORE","MD","21228","9-12","High","ZCTA5 21228","B19301_001",52854,2444
2023,15,"Montgomery",424,"Walter Johnson High"," Mathematics All Grades","All Students","212","12",5.7,"34.4","59.9","5.2","<= 5.0",20241015,"-8586119.6782","4725356.9375","2191","Montgomery                                        ","15.067","6400 ROCK SPRING DRIVE","BETHESDA","MD","20814","9-12","High","ZCTA5 20814","B19301_001",107586,6375
2023,16,"Prince George's",2013,"James McHenry Elementary"," Mathematics All Grades","All Students","316","18",5.7,"44.3","50.0","5.7","<= 5.0",20241015,"-8555052.3867","4715772.1574","2298","Prince George's                                   ","16.154","8909 MCHENRY LANE","LANHAM","MD","20706","PreK-5","Elementary","ZCTA5 20706","B19301_001",37413,1939
2023,16,"Prince George's",2113,"Springhill Lake Elementary"," Mathematics All Grades","All Students","370","21",5.7,"57.0","37.3","5.7","<= 5.0",20241015,"-8560783.4205","4722542.5186","2036","Prince George's                                   ","16.075","6060 SPRINGHILL DRIVE","GREENBELT","MD","20770","K-5","Elementary","ZCTA5 20770","B19301_001",45269,4183
2023,30,"Baltimore City",406,"Forest Park High"," Mathematics All Grades","All Students","232","13",5.6,"53.4","40.9","5.6","<= 5.0",20241015,"-8537002.638","4769414.7998","2626","Baltimore City                                    ","30.167","3701 ELDORADO AVE.","BALTIMORE","MD","21207","9-12","High","ZCTA5 21207","B19301_001",35043,1956
2023,6,"Carroll",707,"Westminster High"," Mathematics All Grades","All Students","254","14",5.5,"27.2","67.3","5.5","<= 5.0",20241015,"-8570756.7236","4799526.2297","1591","Carroll                                           ","06.042","1225 WASHINGTON RD","WESTMINSTER","MD","21157","9-12","High","ZCTA5 21157","B19301_001",46732,2403
2023,12,"Harford",176,"Edgewood High"," Mathematics All Grades","All Students","725","40",5.5,"45.4","49.1","5.5","<= 5.0",20241015,"-8492125.9842","4782335.9743","1894","Harford                                           ","12.009","2415 WILLOUGHBY BEACH RD.","EDGEWOOD","MD","21040","9-12","High","ZCTA5 21040","B19301_001",37072,2353
2023,16,"Prince George's",1234,"Oxon Hill Middle"," Mathematics All Grades","All Students","749","41",5.5,"61.3","33.2","5.3","<= 5.0",20241015,"-8573173.1615","4687547.2569","2315","Prince George's                                   ","16.162","9570 FORT FOOTE ROAD","FORT WASHINGTON","MD","20744","6-8","Middle","ZCTA5 20744","B19301_001",51671,2307
2023,2,"Anne Arundel",4013,"Annapolis High"," Mathematics All Grades","All Students","74","4",5.4,"54.1","40.5","5.4","<= 5.0",20241015,"-8523241.0895","4718020.0773","2383","Anne Arundel                                      ","02.030","2700 RIVA ROAD","ANNAPOLIS","MD","21401","9-12","High","ZCTA5 21401","B19301_001",78167,6474
2023,15,"Montgomery",230,"Rockville High"," Mathematics All Grades","All Students","204","11",5.4,"40.2","54.4","5.4","<= 5.0",20241015,"-8584808.586","4734106.9912","2183","Montgomery                                        ","15.087","2100 BALTIMORE RD","ROCKVILLE","MD","20853","9-12","High","ZCTA5 20853","B19301_001",55810,3198
2023,16,"Prince George's",617,"Francis Scott Key Elementary"," Mathematics All Grades","All Students","204","11",5.4,"50.5","44.1","5.4","<= 5.0",20241015,"-8560872.0966","4701680.481","2530","Prince George's                                   ","16.160","2301 SCOTT KEY DRIVE","DISTRICT HEIGHTS","MD","20747","PreK-5","Elementary","ZCTA5 20747","B19301_001",38921,2062
2023,16,"Prince George's",912,"Isaac J. Gourdine Middle"," Mathematics All Grades","All Students","499","27",5.4,"50.1","44.5","5.2","<= 5.0",20241015,"-8566221.0833","4688739.5883","2314","Prince George's                                   ","16.121","8700 ALLENTOWN ROAD","FORT WASHINGTON","MD","20744","6-8","Middle","ZCTA5 20744","B19301_001",51671,2307
2023,30,"Baltimore City",21,"Hilton Elementary"," Mathematics All Grades","All Students","129","7",5.4,"52.7","41.9","5.4","<= 5.0",20241015,"-8535293.7327","4767493.4582","1517","Baltimore City                                    ","30.254","3301 CARLISLE AVE","BALTIMORE","MD","21216","PreK-5","Elementary","ZCTA5 21216","B19301_001",26585,2268
2023,3,"Baltimore County",252,"Northwest Academy of Health Sciences"," Mathematics All Grades","All Students","677","36",5.3,"58.9","35.7","5.2","<= 5.0",20241015,"-8544533.7721","4774124.6254","2404","Baltimore County                                  ","03.115","4627 OLD COURT ROAD","BALTIMORE","MD","21208","6-8","Middle","ZCTA5 21208","B19301_001",52450,3552
2023,3,"Baltimore County",256,"Windsor Mill Middle"," Mathematics All Grades","All Students","608","32",5.3,"51.3","43.4","5.3","<= 5.0",20241015,"-8547837.3853","4772337.2981","2428","Baltimore County                                  ","03.198","8300 WINDSOR MILL ROAD","BALTIMORE","MD","21244","6-8","Middle","ZCTA5 21244","B19301_001",37693,1902
2023,3,"Baltimore County",451,"Franklin Middle"," Mathematics All Grades","All Students","1106","57",5.2,"56.1","38.8","<= 5.0","<= 5.0",20241015,"-8552674.4467","4788528.0081","1555","Baltimore County                                  ","03.127","10 COCKEYSMILL ROAD","REISTERSTOWN","MD","21136","6-8","Middle","ZCTA5 21136","B19301_001",54898,3581
2023,3,"Baltimore County",1513,"Sussex Elementary"," Mathematics All Grades","All Students","192","10",5.2,"45.3","49.5","5.2","<= 5.0",20241015,"-8512610.9938","4765239.7537","1583","Baltimore County                                  ","03.163","515 SOUTH WOODWARD DRIVE","BALTIMORE","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
2023,12,"Harford",265,"Aberdeen Middle"," Mathematics All Grades","All Students","1036","54",5.2,"51.0","43.8","5.1","<= 5.0",20241015,"-8478596.3742","4795770.8767","1721","Harford                                           ","12.006","111 MOUNT ROYAL AVENUE","ABERDEEN","MD","21001","6-8","Middle","ZCTA5 21001","B19301_001",40698,2393
2023,16,"Prince George's",648,"Samuel P. Massie Academy"," Mathematics All Grades","All Students","330","17",5.2,"61.8","33.0","5.2","<= 5.0",20241015,"-8561272.2012","4699464.9844","1964","Prince George's                                   ","16.191","3301 REGENCY PARKWAY","FORESTVILLE","MD","20747","PreK-8","PreK-8","ZCTA5 20747","B19301_001",38921,2062
2023,16,"Prince George's",1709,"Chillum Elementary"," Mathematics All Grades","All Students","172","9",5.2,"54.7","40.1","5.2","<= 5.0",20241015,"-8569806.6341","4715580.3097","2294","Prince George's                                   ","16.090","1420 CHILLUM ROAD","HYATTSVILLE","MD","20782","PreK-5","Elementary","ZCTA5 20782","B19301_001",43202,2756
2023,16,"Prince George's",1802,"Seat Pleasant Elementary"," Mathematics All Grades","All Students","173","9",5.2,"56.6","38.2","5.2","<= 5.0",20241015,"-8561281.8628","4706950.4283","2274","Prince George's                                   ","16.252","6411 G STREET","SEAT PLEASANT","MD","20743-1714","PreK-6","Elementary",NA,NA,NA,NA
2023,16,"Prince George's",2009,"Thomas Johnson Middle"," Mathematics All Grades","All Students","1253","65",5.2,"56.6","38.2","<= 5.0","<= 5.0",20241015,"-8553933.773","4716017.0047","2316","Prince George's                                   ","16.229","5401 BARKER PLACE","LANHAM","MD","20706","6-8","Middle","ZCTA5 20706","B19301_001",37413,1939
