"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"808","Spark M. Matsunaga Elementary","Math",71.9888888888889,2023,15,"Montgomery",523," Mathematics All Grades","All Students","293","191",65.2,"8.2","26.6","51.2","14.0",20241015,-6.78888888888888,"-8604191.1391","4743264.3375","2365","Montgomery                                        ","15.254","13902 BROMFIELD ROAD","GERMANTOWN","MD","20874","K-5","Elementary","ZCTA5 20874","B19301_001",50989,2761
"809","Sparks Elementary","Math",76.2018587360595,2023,3,"Baltimore County",801," Mathematics All Grades","All Students","240","170",70.8,"<= 5.0","27.5","62.5","8.3",20241015,-5.40185873605949,"-8534003.8106","4799600.324","1606","Baltimore County                                  ","03.117","601 BELFAST ROAD","SPARKS","MD","21152","K-5","Elementary","ZCTA5 21152","B19301_001",68763,9892
"810","Spring Garden Elementary","Math",71.5644444444444,2023,6,"Carroll",806," Mathematics All Grades","All Students","211","119",56.4,"9.0","34.6","52.6","<= 5.0",20241015,-15.1644444444444,"-8553835.8551","4806963.2302","1674","Carroll                                           ","06.037","700 BOXWOOD DRIVE","HAMPSTEAD","MD","21074","PreK-5","Elementary","ZCTA5 21074","B19301_001",50571,3878
"811","Spring Ridge Elementary","Math",37.9216748768473,2023,10,"Frederick",916," Mathematics All Grades","All Students","272","130",47.8,"10.7","41.5","44.9","<= 5.0",20241015,9.87832512315271,"-8610819.4419","4779056.0118","1752","Frederick                                         ","10.049","9051 RIDGEFIELD DR","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
"812","Spring Ridge Middle","Math",29.6718220338983,2023,18,"Saint Mary's",101," Mathematics All Grades","All Students","885","214",24.2,"40.7","35.1","21.9","<= 5.0",20241015,-5.4718220338983,"-8504957.2479","4609435.7768","1904","St. Mary's                                        ","18.002","19856 THREE NOTCH ROAD","LEXINGTON PARK","MD","20653","6-8","Middle","ZCTA5 20653","B19301_001",48024,4070
"813","Springbrook High","Math",6.6,2023,15,"Montgomery",798," Mathematics All Grades","All Students","57","*",5,"45.6","52.6","<= 5.0","<= 5.0",20241015,-1.6,"-8572247.9574","4729982.822","2119","Montgomery                                        ","15.186","201 VALLEYBROOK DRIVE","SILVER SPRING","MD","20904","9-12","High","ZCTA5 20904","B19301_001",48162,2913
"814","Springfield Middle","Math",35.2037593984962,2023,21,"Washington",201," Mathematics All Grades","All Students","739","167",22.6,"34.1","43.3","20.7","<= 5.0",20241015,-12.6037593984962,"-8661974.8425","4807066.4264","1434","Washington                                        ","21.009","334 EAST SUNSET AVE","WILLIAMSPORT","MD","21795","6-8","Middle","ZCTA5 21795","B19301_001",41856,3806
"815","Springhill Lake Elementary","Math",12.7151960784314,2023,16,"Prince George's",2113," Mathematics All Grades","All Students","370","21",5.7,"57.0","37.3","5.7","<= 5.0",20241015,-7.01519607843137,"-8560783.4205","4722542.5186","2036","Prince George's                                   ","16.075","6060 SPRINGHILL DRIVE","GREENBELT","MD","20770","K-5","Elementary","ZCTA5 20770","B19301_001",45269,4183
"816","St. Charles High School","Math",5.8,2023,8,"Charles",802," Mathematics All Grades","All Students","379","*",5,"52.5","45.6","<= 5.0","<= 5.0",20241015,-0.8,"-8561468.6484","4659934.7226","2170","Charles                                           ","08.046","5305 PINEY CHURCH RD","WALDORF","MD","20602","9-12","Middle/High","ZCTA5 20602","B19301_001",43381,2148
"817","St. Johns Lane Elementary","Math",61.8129120879121,2023,13,"Howard",204," Mathematics All Grades","All Students","353","209",59.2,"7.1","33.7","53.3","5.9",20241015,-2.61291208791209,"-8553082.9164","4763382.03","1861","Howard                                            ","13.028","2960 ST JOHNS LANE","ELLICOTT CITY","MD","21042","K-5","Elementary","ZCTA5 21042","B19301_001",77562,3782
"818","St. Michaels Elementary","Math",44.6276923076923,2023,20,"Talbot",204," Mathematics All Grades","All Students","145","44",30.3,"23.4","46.2","29.0","<= 5.0",20241015,-14.3276923076923,"-8484596.8368","4690198.7123","1447","Talbot                                            ","20.001","100 SEYMOUR AVENUE","ST MICHAELS","MD","21663","PreK-5","Elementary","ZCTA5 21663","B19301_001",61038,8064
"819","Stedwick Elementary","Math",20.8976744186047,2023,15,"Montgomery",568," Mathematics All Grades","All Students","232","62",26.7,"29.3","44.0","25.0","<= 5.0",20241015,5.80232558139535,"-8595114.8071","4746630.6229","2209","Montgomery                                        ","15.039","10631 STEDWICK ROAD","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"820","Stemmers Run Middle","Math",14.2577391304348,2023,3,"Baltimore County",1554," Mathematics All Grades","All Students","791","*",5,"58.5","37.5","<= 5.0","<= 5.0",20241015,-9.25773913043478,"-8511249.1504","4767867.6279","1493","Baltimore County                                  ","03.038","201 STEMMERS RUN ROAD","BALTIMORE","MD","21221","6-8","Middle","ZCTA5 21221","B19301_001",37385,1756
"821","Stephen Decatur High","Math",44.3260869565217,2023,23,"Worcester",310," Mathematics All Grades","All Students","938","215",22.9,"18.9","58.2","22.3","<= 5.0",20241015,-21.4260869565217,"-8370138.3888","4627809.1685","1384","Worcester                                         ","23.004","9913 SEAHAWK ROAD","BERLIN","MD","21811","9-12","High","ZCTA5 21811","B19301_001",51603,4030
"822","Stephen Decatur Middle","Math",31.8088353413655,2023,23,"Worcester",308," Mathematics All Grades","All Students","676","324",47.9,"13.2","38.9","43.3","<= 5.0",20241015,16.0911646586345,"-8561335.2574","4689741.4117","1989","Prince George's                                   ","16.143","8200 PINEWOOD DRIVE","CLINTON","MD","20735","6-8","Middle","ZCTA5 20735","B19301_001",51223,2290
"823","Stephen Decatur Middle","Math",31.8088353413655,2023,23,"Worcester",308," Mathematics All Grades","All Students","676","324",47.9,"13.2","38.9","43.3","<= 5.0",20241015,16.0911646586345,"-8370074.0483","4627253.1812","2506","Worcester                                         ","23.014","9815 SEAHAWK ROAD","BERLIN","MD","21811","7-8","Middle","ZCTA5 21811","B19301_001",51603,4030
"824","Stephen Decatur Middle","Math",31.8088353413655,2023,16,"Prince George's",915," Mathematics All Grades","All Students","661","*",5,"59.6","37.2","<= 5.0","<= 5.0",20241015,-26.8088353413655,"-8561335.2574","4689741.4117","1989","Prince George's                                   ","16.143","8200 PINEWOOD DRIVE","CLINTON","MD","20735","6-8","Middle","ZCTA5 20735","B19301_001",51223,2290
"825","Stephen Decatur Middle","Math",31.8088353413655,2023,16,"Prince George's",915," Mathematics All Grades","All Students","661","*",5,"59.6","37.2","<= 5.0","<= 5.0",20241015,-26.8088353413655,"-8370074.0483","4627253.1812","2506","Worcester                                         ","23.014","9815 SEAHAWK ROAD","BERLIN","MD","21811","7-8","Middle","ZCTA5 21811","B19301_001",51603,4030
"826","Stevens Forest Elementary","Math",32.2279569892473,2023,13,"Howard",608," Mathematics All Grades","All Students","151","68",45,"15.9","39.1","42.4","<= 5.0",20241015,12.7720430107527,"-8554351.5524","4751049.505","1603","Howard                                            ","13.022","6045 STEVENS FOREST RD","COLUMBIA","MD","21045","PreK-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
"827","Stone Mill Elementary","Math",77.3928082191781,2023,15,"Montgomery",653," Mathematics All Grades","All Students","269","193",71.7,"<= 5.0","24.9","60.2","11.5",20241015,-5.69280821917808,"-8595487.2189","4734802.9619","2140","Montgomery                                        ","15.157","14323 STONE BRIDGE VIEW DRIVE","GAITHERSBURG","MD","20879","K-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"828","Stonegate Elementary","Math",60.5334661354582,2023,15,"Montgomery",316," Mathematics All Grades","All Students","220","107",48.6,"15.5","35.9","45.9","<= 5.0",20241015,-11.9334661354582,"-8573356.8011","4735898.6659","2073","Montgomery                                        ","15.252","14811 NOTLEY RD","SILVER SPRING","MD","20904","K-5","Elementary","ZCTA5 20904","B19301_001",48162,2913
"829","Stoneleigh Elementary","Math",71.8007692307692,2023,3,"Baltimore County",905," Mathematics All Grades","All Students","345","206",59.7,"7.8","32.5","54.5","5.2",20241015,-12.1007692307692,"-8526912.7113","4776525.4382","1501","Baltimore County                                  ","03.022","900 PEMBERTON ROAD","BALTIMORE","MD","21212","K-5","Elementary","ZCTA5 21212","B19301_001",61277,5442
"830","Strathmore Elementary","Math",35.3782201405152,2023,15,"Montgomery",822," Mathematics All Grades","All Students","494","139",28.1,"27.7","44.1","26.5","<= 5.0",20241015,-7.27822014051522,"-8578890.521","4733983.4975","2080","Montgomery                                        ","15.218","3200 BEAVERWOOD LN","SILVER SPRING","MD","20906","3-5","Elementary","ZCTA5 20906","B19301_001",43855,2171
"831","Strawberry Knoll Elementary","Math",42.5749049429658,2023,15,"Montgomery",569," Mathematics All Grades","All Students","207","77",37.2,"11.1","51.7","33.3","<= 5.0",20241015,-5.37490494296578,"-8591938.8017","4745470.6974","2145","Montgomery                                        ","15.152","18820 STRAWBERRY KNOLL ROAD","GAITHERSBURG","MD","20879","HS-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"832","Sudbrook Magnet Middle","Math",23.7743010752688,2023,3,"Baltimore County",353," Mathematics All Grades","All Students","921","71",7.7,"50.8","41.5","7.4","<= 5.0",20241015,-16.0743010752688,"-8541154.9656","4773209.7743","1548","Baltimore County                                  ","03.126","4300 BEDFORD ROAD","BALTIMORE","MD","21208","6-8","Middle","ZCTA5 21208","B19301_001",52450,3552
"833","Suitland Elementary","Math",11.3461538461538,2023,16,"Prince George's",661," Mathematics All Grades","All Students","280","22",7.9,"48.6","43.6","7.9","<= 5.0",20241015,-3.44615384615385,"-8563507.6521","4700560.3915","1952","Prince George's                                   ","16.232","4650 HOMER AVENUE","SUITLAND","MD","20746","PreK-6","Elementary","ZCTA5 20746","B19301_001",44864,2744
"834","Summit Hall Elementary","Math",27.286531986532,2023,15,"Montgomery",563," Mathematics All Grades","All Students","202","43",21.3,"17.3","61.4","19.3","<= 5.0",20241015,-5.98653198653199,"-8593347.7366","4739914.4848","2492","Montgomery                                        ","15.174","101 WEST DEER PARK ROAD","GAITHERSBURG","MD","20877","HS-5","Elementary","ZCTA5 20877","B19301_001",38859,2896
"835","Summit Park Elementary","Math",67.7015384615385,2023,3,"Baltimore County",310," Mathematics All Grades","All Students","162","79",48.8,"12.3","38.9","43.2","5.6",20241015,-18.9015384615385,"-8535936.53","4776457.3198","2706","Baltimore County                                  ","03.093","6920 DIANA ROAD","BALTIMORE","MD","21209","K-5","Elementary","ZCTA5 21209","B19301_001",51800,5610
"836","Sunderland Elementary","Math",64.7808176100629,2023,4,"Calvert",316," Mathematics All Grades","All Students","321","193",60.1,"5.9","34.0","53.3","6.9",20241015,-4.6808176100629,"-8527389.1389","4674527.0594","1712","Calvert                                           ","04.014","150 CLYDE JONES ROAD","SUNDERLAND","MD","20689","PreK-5","Elementary","ZCTA5 20689","B19301_001",64525,12877
"837","Sunset Elementary","Math",45.5706976744186,2023,2,"Anne Arundel",2222," Mathematics All Grades","All Students","210","57",27.1,"13.3","59.5","26.7","<= 5.0",20241015,-18.4706976744186,"-8518543.4813","4743749.6056","2612","Anne Arundel                                      ","02.108","8572 FORT SMALLWOOD ROAD","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"838","Sussex Elementary","Math",20.1763157894737,2023,3,"Baltimore County",1513," Mathematics All Grades","All Students","192","10",5.2,"45.3","49.5","5.2","<= 5.0",20241015,-14.9763157894737,"-8512610.9938","4765239.7537","1583","Baltimore County                                  ","03.163","515 SOUTH WOODWARD DRIVE","BALTIMORE","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"839","Swansfield Elementary","Math",24.8958477508651,2023,13,"Howard",517," Mathematics All Grades","All Students","288","104",36.1,"23.6","40.3","33.0","<= 5.0",20241015,11.2041522491349,"-8559213.3202","4752760.5649","1859","Howard                                            ","13.023","5610 CEDAR LANE","COLUMBIA","MD","21044","PreK-5","Elementary","ZCTA5 21044","B19301_001",67519,4010
"840","Sykesville Middle","Math",53.1872832369942,2023,6,"Carroll",504," Mathematics All Grades","All Students","847","323",38.1,"14.9","47.0","35.8","<= 5.0",20241015,-15.0872832369942,"-8567812.5069","4775266.6182","1678","Carroll                                           ","06.029","7301 SPRINGFIELD AVE","SYKESVILLE","MD","21784","6-8","Middle","ZCTA5 21784","B19301_001",57412,2069
"841","Takoma Park Middle","Math",64.7738970588235,2023,15,"Montgomery",755," Mathematics All Grades","All Students","1064","529",49.7,"13.3","36.9","42.0","7.7",20241015,-15.0738970588235,"-8573053.6277","4719596.3876","2493","Montgomery                                        ","15.001","7611 PINEY BRANCH RD","SILVER SPRING","MD","20910","6-8","Middle","ZCTA5 20910","B19301_001",69167,3411
"842","Talbott Springs Elementary","Math",48.4781659388646,2023,13,"Howard",609," Mathematics All Grades","All Students","221","76",34.4,"17.2","48.4","32.1","<= 5.0",20241015,-14.0781659388646,"-8554188.9053","4752243.1144","1813","Howard                                            ","13.007","9550 BASKET RING ROAD","COLUMBIA","MD","21045","PreK-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
"843","Taneytown Elementary","Math",44.7321052631579,2023,6,"Carroll",103," Mathematics All Grades","All Students","239","64",26.8,"18.4","54.8","25.5","<= 5.0",20241015,-17.9321052631579,"-8590649.4846","4815604.1436","1688","Carroll                                           ","06.016","100 KINGS DRIVE","TANEYTOWN","MD","21787","PreK-5","Elementary","ZCTA5 21787","B19301_001",39350,3280
"844","Tayac Elementary","Math",19.7734567901235,2023,16,"Prince George's",905," Mathematics All Grades","All Students","149","10",6.7,"45.0","48.3","6.7","<= 5.0",20241015,-13.0734567901235,"-8566143.4392","4688942.857","2058","Prince George's                                   ","16.023","8600 ALLENTOWN ROAD","FORT WASHINGTON","MD","20744","PreK-5","Elementary","ZCTA5 20744","B19301_001",51671,2307
"845","Templeton Elementary","Math",20.3661375661376,2023,16,"Prince George's",214," Mathematics All Grades","All Students","379","48",12.7,"45.9","41.4","11.3","<= 5.0",20241015,-7.66613756613756,"-8562084.5784","4714878.4815","1979","Prince George's                                   ","16.155","6001 CARTERS LANE","RIVERDALE","MD","20737","PreK-5","Elementary","ZCTA5 20737","B19301_001",35260,7414
"846","The Historic Samuel Coleridge-Taylor Elementary","Math",8.34666666666667,2023,30,"Baltimore City",122," Mathematics All Grades","All Students","83","*",5,"53.0","43.4","<= 5.0","<= 5.0",20241015,-3.34666666666667,"-8529966.0199","4764564.8851","2650","Baltimore City                                    ","30.203","507 W PRESTON ST","BALTIMORE","MD","21201","PreK-5","Elementary","ZCTA5 21201","B19301_001",40342,4171
"847","Theodore G. Davis Middle School","Math",31.5508838383838,2023,8,"Charles",625," Mathematics All Grades","All Students","1043","222",21.3,"38.3","40.5","18.4","<= 5.0",20241015,-10.2508838383838,"-8569226.2201","4670802.185","2284","Charles                                           ","08.044","2495 DAVIS ROAD","WALDORF","MD","20603","6-8","Middle","ZCTA5 20603","B19301_001",58100,4643
"848","Thomas Johnson Middle","Math",11.5922716627635,2023,16,"Prince George's",2009," Mathematics All Grades","All Students","1253","65",5.2,"56.6","38.2","<= 5.0","<= 5.0",20241015,-6.39227166276347,"-8553933.773","4716017.0047","2316","Prince George's                                   ","16.229","5401 BARKER PLACE","LANHAM","MD","20706","6-8","Middle","ZCTA5 20706","B19301_001",37413,1939
"849","Thomas S. Stone Elementary","Math",13.3333333333333,2023,16,"Prince George's",1706," Mathematics All Grades","All Students","186","16",8.6,"50.5","40.9","8.6","<= 5.0",20241015,-4.73333333333333,"-8567453.8327","4713932.6826","2062","Prince George's                                   ","16.016","4500 34TH STREET","MOUNT RAINIER","MD","20712","PreK-5","Elementary","ZCTA5 20712","B19301_001",37327,3989
"850","Thomas S. Wootton High","Math",11.8,2023,15,"Montgomery",234," Mathematics All Grades","All Students","111","18",16.2,"21.6","62.2","10.8","5.4",20241015,4.4,"-8591980.8","4732703.3604","2517","Montgomery                                        ","15.023","2100 WOOTTON PARKWAY","ROCKVILLE","MD","20850","9-12","High","ZCTA5 20850","B19301_001",67423,3080
"851","Thomas W. Pyle Middle","Math",79.9585239852399,2023,15,"Montgomery",428," Mathematics All Grades","All Students","1239","744",60,"<= 5.0","36.0","54.8","5.2",20241015,-19.9585239852399,"-8586071.1916","4720086.7555","2187","Montgomery                                        ","15.175","6311 WILSON LANE","BETHESDA","MD","20817","6-8","Middle","ZCTA5 20817","B19301_001",121150,8562
"852","Thomson Estates Elementary","Math",23.7892376681614,2023,7,"Cecil",316," Mathematics All Grades","All Students","219","26",11.9,"37.0","51.1","11.4","<= 5.0",20241015,-11.8892376681614,"-8437951.3157","4808733.957","1665","Cecil                                             ","07.011","203 EAST THOMSON DRIVE","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
"853","Thunder Hill Elementary","Math",56.1586956521739,2023,13,"Howard",605," Mathematics All Grades","All Students","242","88",36.4,"16.5","47.1","33.9","<= 5.0",20241015,-19.7586956521739,"-8553181.5813","4754519.4632","1820","Howard                                            ","13.075","9357 MELLENBROOK RD","COLUMBIA","MD","21045","K-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
"854","Thurgood Marshall Elementary","Math",53.793399339934,2023,15,"Montgomery",244," Mathematics All Grades","All Students","272","119",43.8,"19.9","36.4","37.9","5.9",20241015,-9.99339933993399,"-8600534.8894","4739768.0494","2495","Montgomery                                        ","15.187","12260 MCDONALD CHAPEL DRIVE","GAITHERSBURG","MD","20876","K-5","Elementary","ZCTA5 20876","B19301_001",45776,3407
"855","Thurmont Elementary","Math",45.1784053156146,2023,10,"Frederick",1503," Mathematics All Grades","All Students","275","90",32.7,"10.9","56.4","29.8","<= 5.0",20241015,-12.4784053156146,"-8615773.8986","4810462.8768","1780","Frederick                                         ","10.015","805 E MAIN ST","THURMONT","MD","21788","3-5","Elementary","ZCTA5 21788","B19301_001",50992,4758
"856","Thurmont Middle","Math",36.289224952741,2023,10,"Frederick",1510," Mathematics All Grades","All Students","547","104",19,"36.0","45.0","18.3","<= 5.0",20241015,-17.289224952741,"-8616634.0896","4810934.1433","1775","Frederick                                         ","10.008","408 E MAIN ST","THURMONT","MD","21788","6-8","Middle","ZCTA5 21788","B19301_001",50992,4758
"857","Tilden Middle","Math",60.3389929742389,2023,15,"Montgomery",232," Mathematics All Grades","All Students","1060","338",31.9,"17.4","50.8","29.4","<= 5.0",20241015,-28.4389929742389,"-8586167.5661","4727677.2725","2098","Montgomery                                        ","15.210","6300 TILDEN LANE","ROCKVILLE","MD","20852","","Alternate","ZCTA5 20852","B19301_001",74110,4604
"858","Tilghman Elementary","Math",62.4875,2023,20,"Talbot",501," Mathematics All Grades","All Students","42","19",45.2,"14.3","40.5","45.2","<= 5.0",20241015,-17.2875,"-8497938.7587","4680601.2729","2326","Talbot                                            ","20.009","21374 FOSTER AVENUE","TILGHMAN","MD","21671","K-5","Elementary","ZCTA5 21671","B19301_001",48297,14929
"859","Timber Grove Elementary","Math",26.0253378378378,2023,3,"Baltimore County",405," Mathematics All Grades","All Students","247","35",14.2,"34.8","51.0","14.2","<= 5.0",20241015,-11.8253378378378,"-8548541.0533","4785503.4495","1470","Baltimore County                                  ","03.077","701 ACADEMY AVENUE","OWINGS MILLS","MD","21117","PreK-5","Elementary","ZCTA5 21117","B19301_001",51246,2977
"860","Timonium Elementary","Math",69.2325791855204,2023,3,"Baltimore County",805," Mathematics All Grades","All Students","218","161",73.9,"<= 5.0","24.3","58.3","15.6",20241015,4.66742081447964,"-8528436.3128","4784673.5396","2321","Baltimore County                                  ","03.169","2001 EASTRIDGE ROAD","TIMONIUM","MD","21093","K-5","Elementary","ZCTA5 21093","B19301_001",66680,3562
"861","Town Creek Elementary","Math",43.2865384615385,2023,18,"Saint Mary's",806," Mathematics All Grades","All Students","94","39",41.5,"20.2","38.3","35.1","6.4",20241015,-1.78653846153846,"-8514931.0387","4622327.5963","1897","St. Mary's                                        ","18.015","45805 DENT DRIVE","LEXINGTON PARK","MD","20653","K-5","Elementary","ZCTA5 20653","B19301_001",48024,4070
"862","Travilah Elementary","Math",82.028640776699,2023,15,"Montgomery",216," Mathematics All Grades","All Students","202","142",70.3,"<= 5.0","24.8","55.4","14.9",20241015,-11.728640776699,"-8599280.4957","4733513.1447","2186","Montgomery                                        ","15.077","13801 DUFIEF MILL ROAD","GAITHERSBURG","MD","20878","K-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"863","Triadelphia Ridge Elementary","Math",78.7072072072072,2023,13,"Howard",306," Mathematics All Grades","All Students","327","233",71.3,"<= 5.0","24.8","58.4","12.8",20241015,-7.40720720720721,"-8569334.6577","4759895.5207","1828","Howard                                            ","13.073","13400 TRIDELPHIA ROAD","ELLICOTT CITY","MD","21042","K-5","Elementary","ZCTA5 21042","B19301_001",77562,3782
"864","Tulip Grove Elementary","Math",41.0994047619048,2023,16,"Prince George's",711," Mathematics All Grades","All Students","200","72",36,"14.0","50.0","35.5","<= 5.0",20241015,-5.09940476190476,"-8543810.423","4717154.9229","2310","Prince George's                                   ","16.137","2909 TRAINOR LANE","BOWIE","MD","20715","","Elementary","ZCTA5 20715","B19301_001",53586,2447
"865","Tuscarora Elementary","Math",39.773590504451,2023,10,"Frederick",109," Mathematics All Grades","All Students","346","127",36.7,"17.1","46.2","34.7","<= 5.0",20241015,-3.07359050445104,"-8620994.3901","4774838.2204","2264","Frederick                                         ","10.070","6321 LAMBERT DRIVE","FREDERICK","MD","21703","PreK-5","Elementary","ZCTA5 21703","B19301_001",44225,2427
"866","Tuscarora High","Math",34.7957356076759,2023,10,"Frederick",2307," Mathematics All Grades","All Students","1130","75",6.6,"30.8","62.6","6.6","<= 5.0",20241015,-28.1957356076759,"-8621241.5851","4775956.3823","2261","Frederick                                         ","10.068","5312 BALLENGER CREEK PIKE","FREDERICK","MD","21703","9-12","High","ZCTA5 21703","B19301_001",44225,2427
"867","Twin Ridge Elementary","Math",44.6595744680851,2023,10,"Frederick",1801," Mathematics All Grades","All Students","319","168",52.7,"7.8","39.5","44.8","7.8",20241015,8.0404255319149,"-8591185.079","4774870.4461","1759","Frederick                                         ","10.044","1106 LEAFY HOLLOW CIRCLE","MT AIRY","MD","21771","PreK-5","Elementary","ZCTA5 21771","B19301_001",57250,2834
"868","Twinbrook Elementary","Math",25.6548672566372,2023,15,"Montgomery",206," Mathematics All Grades","All Students","230","51",22.2,"30.4","47.4","20.4","<= 5.0",20241015,-3.45486725663717,"-8584947.7317","4731524.8637","2192","Montgomery                                        ","15.072","5911 RIDGEWAY AVE","ROCKVILLE","MD","20851","HS-5","Elementary","ZCTA5 20851","B19301_001",47505,4272
"869","Tyler Heights Elementary","Math",10.7553846153846,2023,2,"Anne Arundel",4262," Mathematics All Grades","All Students","189","*",5,"42.9","54.5","<= 5.0","<= 5.0",20241015,-5.75538461538461,"-8515882.0048","4715334.5427","2554","Anne Arundel                                      ","02.069","200 JANWALL STREET","ANNAPOLIS","MD","21403","PreK-5","Elementary","ZCTA5 21403","B19301_001",76445,5820
"870","University Park Elementary","Math",32.1878892733564,2023,16,"Prince George's",1902," Mathematics All Grades","All Students","211","50",23.7,"37.9","38.4","22.7","<= 5.0",20241015,-8.4878892733564,"-8565277.0254","4717427.9089","2031","Prince George's                                   ","16.081","4315 UNDERWOOD STREET","HYATTSVILLE","MD","20782","PreK-6","Elementary","ZCTA5 20782","B19301_001",43202,2756
"871","Urbana Elementary","Math",75.6185929648241,2023,10,"Frederick",702," Mathematics All Grades","All Students","336","223",66.4,"<= 5.0","29.8","56.5","9.8",20241015,-9.21859296482411,"-8611280.0653","4768600.1385","1773","Frederick                                         ","10.022","3554 URBANA PIKE","FREDERICK","MD","21704","PreK-5","Elementary","ZCTA5 21704","B19301_001",60724,4153
"872","Urbana High","Math",77.5348148148148,2023,10,"Frederick",713," Mathematics All Grades","All Students","992","396",39.9,"8.2","51.9","37.7","<= 5.0",20241015,-37.6348148148148,"-8609404.494","4768568.4067","1751","Frederick                                         ","10.048","3471 CAMPUS DRIVE","IJAMSVILLE","MD","21754","9-12","High","ZCTA5 21754","B19301_001",72806,7577
"873","Urbana Middle","Math",65.7006880733945,2023,10,"Frederick",716," Mathematics All Grades","All Students","1182","602",50.9,"7.9","41.2","40.4","10.5",20241015,-14.8006880733945,"-8609059.0804","4768963.3008","2287","Frederick                                         ","10.076","3511 PONTIUS COURT","IJAMSVILLE","MD","21754","6-8","Middle","ZCTA5 21754","B19301_001",72806,7577
"874","Valley Elementary","Math",57.8511194029851,2023,10,"Frederick",1406," Mathematics All Grades","All Students","231","111",48.1,"11.7","40.3","46.3","<= 5.0",20241015,-9.75111940298508,"-8632549.8256","4773247.5932","1771","Frederick                                         ","10.018","3519 JEFFERSON PIKE","JEFFERSON","MD","21755","PreK-5","Elementary","ZCTA5 21755","B19301_001",59199,7310
"875","Valley View Elementary","Math",30.0278260869565,2023,16,"Prince George's",1218," Mathematics All Grades","All Students","200","68",34,"24.0","42.0","30.0","<= 5.0",20241015,3.97217391304348,"-8568941.7452","4694763.7708","2007","Prince George's                                   ","16.118","5500 DANBY AVENUE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
"876","Van Bokkelen Elementary","Math",10.096644295302,2023,2,"Anne Arundel",3152," Mathematics All Grades","All Students","179","14",7.8,"46.4","45.8","7.8","<= 5.0",20241015,-2.29664429530201,"-8539122.254","4739212.7244","2341","Anne Arundel                                      ","02.004","1140 REECE ROAD","SEVERN","MD","21144","PreK-5","Elementary","ZCTA5 21144","B19301_001",56109,3335
"877","Vansville Elementary","Math",26.6285714285714,2023,16,"Prince George's",111," Mathematics All Grades","All Students","329","81",24.6,"23.4","52.0","23.7","<= 5.0",20241015,-2.02857142857142,"-8559109.6053","4728331.3981","2334","Prince George's                                   ","16.255","6813 AMMENDALE ROAD","BELTSVILLE","MD","20705","PreK-5","Elementary","ZCTA5 20705","B19301_001",37857,2319
"878","Veterans Elementary","Math",61.1247767857143,2023,13,"Howard",219," Mathematics All Grades","All Students","438","235",53.7,"12.8","33.6","45.2","8.4",20241015,-7.42477678571429,"-8550777.12","4758137.1409","2245","Howard                                            ","13.084","4355 MONTGOMERY ROAD","ELLICOTT CITY","MD","21043","PreK-5","Elementary","ZCTA5 21043","B19301_001",64911,2548
"879","Victory Villa Elementary","Math",20.2367052023121,2023,3,"Baltimore County",1505," Mathematics All Grades","All Students","315","39",12.4,"33.7","54.0","12.1","<= 5.0",20241015,-7.83670520231214,"-8511066.958","4770762.5615","2420","Baltimore County                                  ","03.057","500 COMPASS ROAD","BALTIMORE","MD","21220","PreK-5","Elementary","ZCTA5 21220","B19301_001",40691,2509
"880","Viers Mill Elementary","Math",36.9731517509728,2023,15,"Montgomery",772," Mathematics All Grades","All Students","203","60",29.6,"19.2","51.2","29.6","<= 5.0",20241015,-7.37315175097276,"-8581093.3681","4728641.9746","2178","Montgomery                                        ","15.092","11711 JOSEPH MILL RD","SILVER SPRING","MD","20906","HS-5","Elementary","ZCTA5 20906","B19301_001",43855,2171
"881","Villa Cresta Elementary","Math",43.7315625,2023,3,"Baltimore County",908," Mathematics All Grades","All Students","301","94",31.2,"23.9","44.9","28.6","<= 5.0",20241015,-12.5315625,"-8521289.6829","4776348.376","1505","Baltimore County                                  ","03.012","2600 RADER AVENUE","BALTIMORE","MD","21234","PreK-5","Elementary","ZCTA5 21234","B19301_001",45061,1997
