"Year","LEA","LEA.Name","School","School.Name","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
2023,1,"Allegany",2801,"Beall Elementary"," English Language Arts All Grades","All Students","193","95",49.2,"<= 5.0","46.6","43.5","5.7",20241015,"-8786661.4432","4815828.2293","2345","Allegany                                          ","01.002","3 EAST COLLEGE AVENUE","FROSTBURG","MD","21532","PreK-5","Elementary","ZCTA5 21532","B19301_001",31281,2724
2023,16,"Prince George's",1423,"Bowie High"," English Language Arts All Grades","All Students","685","337",49.2,"<= 5.0","47.0","43.8","5.4",20241015,"-8543013.5104","4718553.2147","2022","Prince George's                                   ","16.089","15200 ANNAPOLIS ROAD","BOWIE","MD","20715","9-12","High","ZCTA5 20715","B19301_001",53586,2447
2023,3,"Baltimore County",921,"Pine Grove Elementary"," English Language Arts All Grades","All Students","230","113",49.1,"10.4","40.4","46.1","<= 5.0",20241015,"-8519209.3798","4780735.6856","1511","Baltimore County                                  ","03.009","2701 SUMMIT AVENUE","BALTIMORE","MD","21234","PreK-5","Elementary","ZCTA5 21234","B19301_001",45061,1997
2023,3,"Baltimore County",1407,"Rossville Elementary"," English Language Arts All Grades","All Students","281","138",49.1,"7.8","43.1","42.3","6.8",20241015,"-8514859.0336","4773248.1873","2731","Baltimore County","03.220","7649 GUM SPRING ROAD","BALTIMORE","MD","21237","","Elementary","ZCTA5 21237","B19301_001",43614,2913
2023,15,"Montgomery",770,"Flora M. Singer Elementary"," English Language Arts All Grades","All Students","287","141",49.1,"13.9","36.9","41.1","8.0",20241015,"-8577680.3543","4724354.0275","2216","Montgomery                                        ","15.018","2600 HAYDEN DRIVE","SILVER SPRING","MD","20902","PreK-5","Elementary","ZCTA5 20902","B19301_001",48887,2703
2023,21,"Washington",325,"Rockland Woods Elementary"," English Language Arts All Grades","All Students","287","141",49.1,"9.1","41.8","45.3","<= 5.0",20241015,"-8653636.0787","4804353.0431","2237","Washington                                        ","21.050","18201 ROCKLAND DRIVE","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
2023,6,"Carroll",204,"Runnymede Elementary"," English Language Arts All Grades","All Students","294","144",49,"<= 5.0","47.3","44.9","<= 5.0",20241015,"-8583101.2365","4812198.9987","1675","Carroll                                           ","06.039","3000 LANGDON DRIVE","WESTMINSTER","MD","21158","PreK-5","Elementary","ZCTA5 21158","B19301_001",51165,3191
2023,16,"Prince George's",802,"Baden Elementary"," English Language Arts All Grades","All Students","100","49",49,"9.0","42.0","45.0","<= 5.0",20241015,"-8546037.464","4673191.7003","1932","Prince George's                                   ","16.228","13601 BADEN-WESTWOOD ROAD","BRANDYWINE","MD","20613","PreK-6","Elementary","ZCTA5 20613","B19301_001",60879,5333
2023,6,"Carroll",103,"Taneytown Elementary"," English Language Arts All Grades","All Students","237","116",48.9,"7.6","43.5","46.0","<= 5.0",20241015,"-8590649.4846","4815604.1436","1688","Carroll                                           ","06.016","100 KINGS DRIVE","TANEYTOWN","MD","21787","PreK-5","Elementary","ZCTA5 21787","B19301_001",39350,3280
2023,21,"Washington",2002,"Fountain Rock Elementary"," English Language Arts All Grades","All Students","131","64",48.9,"6.1","45.0","44.3","<= 5.0",20241015,"-8657654.6512","4803751.1206","2328","Washington                                        ","21.043","17145 LAPPANS ROAD","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
2023,21,"Washington",201,"Springfield Middle"," English Language Arts All Grades","All Students","739","360",48.7,"10.8","40.5","42.5","6.2",20241015,"-8661974.8425","4807066.4264","1434","Washington                                        ","21.009","334 EAST SUNSET AVE","WILLIAMSPORT","MD","21795","6-8","Middle","ZCTA5 21795","B19301_001",41856,3806
2023,8,"Charles",625,"Theodore G. Davis Middle School"," English Language Arts All Grades","All Students","1050","510",48.6,"8.1","43.3","42.7","5.9",20241015,"-8569226.2201","4670802.185","2284","Charles                                           ","08.044","2495 DAVIS ROAD","WALDORF","MD","20603","6-8","Middle","ZCTA5 20603","B19301_001",58100,4643
2023,15,"Montgomery",321,"James Hubert Blake High"," English Language Arts All Grades","All Students","435","211",48.5,"7.6","43.9","45.5","<= 5.0",20241015,"-8573557.9496","4737923.1357","2092","Montgomery                                        ","15.226","300 NORWOOD ROAD","SILVER SPRING","MD","20905","9-12","High","ZCTA5 20905","B19301_001",55508,3690
2023,2,"Anne Arundel",3182,"Pershing Hill Elementary"," English Language Arts All Grades","All Students","273","132",48.4,"7.0","44.7","44.3","<= 5.0",20241015,"-8544258.7735","4738211.5987","2557","Anne Arundel                                      ","02.060","7600 29TH DIVISION ROAD","FORT MEADE","MD","20755","1-5","Elementary","ZCTA5 20755","B19301_001",38144,3927
2023,2,"Anne Arundel",3202,"Severn Elementary"," English Language Arts All Grades","All Students","271","131",48.3,"9.2","42.4","40.6","7.7",20241015,"-8537104.6366","4741425.2084","2572","Anne Arundel                                      ","02.043","838 REECE ROAD","SEVERN","MD","21144","PreK-5","Elementary","ZCTA5 21144","B19301_001",56109,3335
2023,15,"Montgomery",569,"Strawberry Knoll Elementary"," English Language Arts All Grades","All Students","205","99",48.3,"<= 5.0","47.3","46.8","<= 5.0",20241015,"-8591938.8017","4745470.6974","2145","Montgomery                                        ","15.152","18820 STRAWBERRY KNOLL ROAD","GAITHERSBURG","MD","20879","HS-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
2023,15,"Montgomery",782,"Wheaton High"," English Language Arts All Grades","All Students","652","315",48.3,"9.7","42.0","43.9","<= 5.0",20241015,"-8579095.6356","4730255.1351","2147","Montgomery                                        ","15.141","12601 DALEWOOD DR","SILVER SPRING","MD","20906","9-12","High","ZCTA5 20906","B19301_001",43855,2171
2023,13,"Howard",101,"Elkridge Elementary"," English Language Arts All Grades","All Students","407","196",48.2,"8.1","43.7","46.2","<= 5.0",20241015,"-8541424.5254","4752325.5491","1804","Howard                                            ","13.020","7075 MONTGOMERY ROAD","ELKRIDGE","MD","21075","K-5","Elementary","ZCTA5 21075","B19301_001",53091,2563
2023,3,"Baltimore County",1110,"Seven Oaks Elementary"," English Language Arts All Grades","All Students","208","100",48.1,"6.7","45.2","46.2","<= 5.0",20241015,"-8514632.2906","4779910.9553","2343","Baltimore County                                  ","03.096","9220 SEVEN COURTS DRIVE","BALTIMORE","MD","21236","PreK-5","Elementary","ZCTA5 21236","B19301_001",45340,3083
2023,3,"Baltimore County",1110,"Seven Oaks Elementary"," English Language Arts All Grades","All Students","208","100",48.1,"6.7","45.2","46.2","<= 5.0",20241015,"-8538978.0719","4736631.7627","2629","Anne Arundel                                      ","02.129","1905 TOWN CENTER BOULEVARD","ODENTON","MD","21113","PreK-5","Elementary","ZCTA5 21113","B19301_001",58205,3368
2023,15,"Montgomery",107,"Martin Luther King Jr. Middle"," English Language Arts All Grades","All Students","830","399",48.1,"8.9","43.0","42.9","5.2",20241015,"-8561516.9929","4729547.5161","1918","Prince George's                                   ","16.213","4545 AMMENDALE ROAD","BELTSVILLE","MD","20705","6-8","Middle","ZCTA5 20705","B19301_001",37857,2319
2023,16,"Prince George's",1314,"Largo High"," English Language Arts All Grades","All Students","237","114",48.1,"<= 5.0","47.3","46.4","<= 5.0",20241015,"-8551540.1585","4705461.7133","2319","Prince George's                                   ","16.011","505 LARGO ROAD","UPPER MARLBORO","MD","20774","9-12","High","ZCTA5 20774","B19301_001",60028,2920
2023,2,"Anne Arundel",3112,"Jessup Elementary"," English Language Arts All Grades","All Students","248","119",48,"6.9","45.2","42.3","5.6",20241015,"-8545627.9449","4742583.0238","2590","Anne Arundel                                      ","02.016","2798 CHAMPION FOREST AVENUE","JESSUP","MD","20794","PreK-5","Elementary","ZCTA5 20794","B19301_001",34967,3025
2023,2,"Anne Arundel",4232,"Rolling Knolls Elementary"," English Language Arts All Grades","All Students","198","95",48,"13.6","38.4","37.9","10.1",20241015,"-8522213.3066","4721366.1704","2455","Anne Arundel                                      ","02.081","1985 VALLEY ROAD","ANNAPOLIS","MD","21401","PreK-5","Elementary","ZCTA5 21401","B19301_001",78167,6474
2023,15,"Montgomery",546,"Goshen Elementary"," English Language Arts All Grades","All Students","238","114",47.9,"10.9","41.2","42.9","<= 5.0",20241015,"-8591632.7689","4749552.3014","2139","Montgomery                                        ","15.156","8701 WARFIELD ROAD","GAITHERSBURG","MD","20879","K-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
2023,13,"Howard",621,"Patuxent Valley Middle"," English Language Arts All Grades","All Students","758","362",47.8,"8.3","43.9","43.8","<= 5.0",20241015,"-8552498.5583","4742727.9738","1850","Howard                                            ","13.041","9151 VOLLMERHOUSEN ROAD","JESSUP","MD","20794","6-8","Middle","ZCTA5 20794","B19301_001",34967,3025
2023,15,"Montgomery",313,"Galway Elementary"," English Language Arts All Grades","All Students","322","154",47.8,"8.1","44.1","43.8","<= 5.0",20241015,"-8565587.7624","4730839.5249","2101","Montgomery                                        ","15.213","12612 GALWAY DR","SILVER SPRING","MD","20904","PreK-5","Elementary","ZCTA5 20904","B19301_001",48162,2913
2023,16,"Prince George's",1412,"High Bridge Elementary"," English Language Arts All Grades","All Students","161","77",47.8,"12.4","39.8","40.4","7.5",20241015,"-8546309.2586","4719794.0945","2297","Prince George's                                   ","16.058","7011 HIGH BRIDGE ROAD","BOWIE","MD","20720","K-5","Elementary","ZCTA5 20720","B19301_001",61876,3950
2023,2,"Anne Arundel",2162,"Lake Shore Elementary"," English Language Arts All Grades","All Students","155","74",47.7,"<= 5.0","47.7","43.2","<= 5.0",20241015,"-8515181.8063","4736894.8465","2614","Anne Arundel                                      ","02.103","4531 MOUNTAIN ROAD","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
2023,1,"Allegany",603,"West Side Elementary"," English Language Arts All Grades","All Students","158","75",47.5,"8.9","43.7","44.9","<= 5.0",20241015,"-8768943.2105","4815181.7465","2479","Allegany                                          ","01.017","425 PACA STREET","CUMBERLAND","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
2023,3,"Baltimore County",151,"Catonsville Middle"," English Language Arts All Grades","All Students","766","363",47.4,"8.5","44.1","45.0","<= 5.0",20241015,"-8546153.2542","4761275.9896","2712","Baltimore County                                  ","03.088","2301 EDMONDSON AVE","BALTIMORE","MD","21228","6-8","Middle","ZCTA5 21228","B19301_001",52854,2444
2023,21,"Washington",1805,"Potomac Heights Elementary"," English Language Arts All Grades","All Students","148","70",47.3,"8.1","44.6","43.2","<= 5.0",20241015,"-8649092.2386","4816067.5149","2510","Washington                                        ","21.044","301 E. MAGNOLIA AVENUE","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
2023,15,"Montgomery",104,"Seneca Valley High"," English Language Arts All Grades","All Students","617","291",47.2,"9.1","43.8","41.2","6.0",20241015,"-8600993.1155","4746636.3086","2217","Montgomery                                        ","15.019","12700 MIDDLEBROOK ROAD","GERMANTOWN","MD","20874","9-12","High","ZCTA5 20874","B19301_001",50989,2761
2023,12,"Harford",212,"Bakerfield Elementary"," English Language Arts All Grades","All Students","204","96",47.1,"7.4","45.6","44.1","<= 5.0",20241015,"-8479267.1127","4795486.087","2364","Harford                                           ","12.044","36 BAKER ST","ABERDEEN","MD","21001","PreK-5","Elementary","ZCTA5 21001","B19301_001",40698,2393
2023,15,"Montgomery",562,"Redland Middle"," English Language Arts All Grades","All Students","561","264",47.1,"9.8","43.1","43.7","<= 5.0",20241015,"-8586313.3348","4741818.127","2125","Montgomery                                        ","15.238","6505 MUNCASTER MILL RD","ROCKVILLE","MD","20855","6-8","Middle","ZCTA5 20855","B19301_001",66362,4658
2023,7,"Cecil",704,"Bainbridge Elementary"," English Language Arts All Grades","All Students","117","55",47,"11.1","41.9","42.7","<= 5.0",20241015,"-8468545.3714","4808890.4182","1652","Cecil                                             ","07.034","41 PRESTON DR","PORT DEPOSIT","MD","21904","PreK-5","Elementary","ZCTA5 21904","B19301_001",39346,4768
2023,10,"Frederick",223,"Ballenger Creek Elementary"," English Language Arts All Grades","All Students","313","147",47,"7.7","45.4","44.4","<= 5.0",20241015,"-8619535.2399","4775935.4676","1758","Frederick                                         ","10.043","5250 KINGSBROOK DR","FREDERICK","MD","21703","PreK-5","Elementary","ZCTA5 21703","B19301_001",44225,2427
2023,1,"Allegany",405,"Fort Hill High"," English Language Arts All Grades","All Students","254","119",46.9,"6.7","46.5","39.4","7.5",20241015,"-8766187.5511","4814386.8836","2471","Allegany                                          ","01.011","500 GREENWAY AVENUE","CUMBERLAND","MD","21502","9-12","High","ZCTA5 21502","B19301_001",30485,1296
2023,2,"Anne Arundel",4053,"Southern Middle"," English Language Arts All Grades","All Students","735","345",46.9,"6.3","46.8","45.2","<= 5.0",20241015,"-8509917.5818","4637037.9378","1537","Calvert                                           ","04.009","9615 H. G. TRUEMAN ROAD","LUSBY","MD","20657","6-8","Middle","ZCTA5 20657","B19301_001",51299,4806
2023,2,"Anne Arundel",4053,"Southern Middle"," English Language Arts All Grades","All Students","735","345",46.9,"6.3","46.8","45.2","<= 5.0",20241015,"-8836589.7451","4781370.8808","1731","Garrett                                           ","11.008","605 HARVEY WINTERS RD.","OAKLAND","MD","21550","6-8","Middle","ZCTA5 21550","B19301_001",41945,6856
2023,2,"Anne Arundel",4053,"Southern Middle"," English Language Arts All Grades","All Students","735","345",46.9,"6.3","46.8","45.2","<= 5.0",20241015,"-8528176.5936","4696447.2351","2571","Anne Arundel                                      ","02.042","5235 SOLOMONS ISLAND ROAD","LOTHIAN","MD","20711","6-8","Middle","ZCTA5 20711","B19301_001",55505,10714
2023,15,"Montgomery",105,"Ridgeview Middle"," English Language Arts All Grades","All Students","735","345",46.9,"8.0","45.0","44.6","<= 5.0",20241015,"-8599357.6892","4739977.5224","2203","Montgomery                                        ","15.042","16600 RAVEN ROCK DRIVE","GAITHERSBURG","MD","20878","6-8","Middle","ZCTA5 20878","B19301_001",69898,2690
2023,15,"Montgomery",778,"Sligo Middle"," English Language Arts All Grades","All Students","651","305",46.9,"9.5","43.6","44.5","<= 5.0",20241015,"-8575286.9298","4725450.9832","2515","Montgomery                                        ","15.235","1401 DENNIS AVE","SILVER SPRING","MD","20902","6-8","Middle","ZCTA5 20902","B19301_001",48887,2703
2023,11,"Garrett",1707,"Broad Ford Elementary"," English Language Arts All Grades","All Students","233","109",46.8,"8.2","45.1","42.9","<= 5.0",20241015,"-8836374.0696","4781297.121","1723","Garrett                                           ","11.006","905 BROAD FORD SCHOOL RD","OAKLAND","MD","21550","K-5","Elementary","ZCTA5 21550","B19301_001",41945,6856
2023,2,"Anne Arundel",3353,"Old Mill High"," English Language Arts All Grades","All Students","612","286",46.7,"5.2","48.0","41.0","5.7",20241015,"-8530232.3941","4739216.1384","2387","Anne Arundel                                      ","02.002","600 PATRIOT LANE","MILLERSVILLE","MD","21108","9-12","High","ZCTA5 21108","B19301_001",62037,3985
2023,4,"Calvert",208,"Barstow Elementary"," English Language Arts All Grades","All Students","332","155",46.7,"5.7","47.6","41.9","<= 5.0",20241015,"-8528183.9633","4656104.0951","2233","Calvert                                           ","04.028","295 WILLIAMS ROAD","PRINCE FREDERICK","MD","20678","PreK-5","Elementary","ZCTA5 20678","B19301_001",52586,3859
2023,2,"Anne Arundel",1323,"North County High"," English Language Arts All Grades","All Students","633","295",46.6,"8.1","45.3","41.1","5.5",20241015,"-8531235.2305","4749370.7926","2562","Anne Arundel                                      ","02.054","10 EAST 1ST AVENUE","GLEN BURNIE","MD","21061","9-12","High","ZCTA5 21061","B19301_001",38445,1700
2023,2,"Anne Arundel",3323,"Meade High"," English Language Arts All Grades","All Students","547","255",46.6,"9.7","43.7","40.8","5.9",20241015,"-8542427.8119","4739218.6819","2385","Anne Arundel                                      ","02.013","1100 CLARK ROAD","FORT MEADE","MD","20755","9-12","High","ZCTA5 20755","B19301_001",38144,3927
2023,15,"Montgomery",766,"Oak View Elementary"," English Language Arts All Grades","All Students","393","183",46.6,"9.9","43.5","36.1","10.4",20241015,"-8571865.151","4722312.2285","2143","Montgomery                                        ","15.149","400 E. WAYNE AVENUE","SILVER SPRING","MD","20901","3-5","Elementary","ZCTA5 20901","B19301_001",58121,2624
2023,21,"Washington",2102,"Northern Middle"," English Language Arts All Grades","All Students","804","375",46.6,"8.8","44.5","40.7","6.0",20241015,"-8651057.0978","4817436.3268","1430","Washington                                        ","21.017","701 NORTHERN AVENUE","HAGERSTOWN","MD","21740","6-8","Middle","ZCTA5 21740","B19301_001",32289,1866
2023,21,"Washington",2102,"Northern Middle"," English Language Arts All Grades","All Students","804","375",46.6,"8.8","44.5","40.7","6.0",20241015,"-8533034.5092","4676642.0885","1535","Calvert                                           ","04.006","2954 CHANEYVILLE RD","OWINGS","MD","20736","6-8","Middle","ZCTA5 20736","B19301_001",61359,6233
2023,21,"Washington",2102,"Northern Middle"," English Language Arts All Grades","All Students","804","375",46.6,"8.8","44.5","40.7","6.0",20241015,"-8827878.6793","4817140.3144","1729","Garrett                                           ","11.009","371 PRIDE PARKWAY","ACCIDENT","MD","21520","6-8","Middle","ZCTA5 21520","B19301_001",41376,17036
2023,15,"Montgomery",819,"Rock Creek Valley Elementary"," English Language Arts All Grades","All Students","185","86",46.5,"5.4","48.1","44.3","<= 5.0",20241015,"-8583018.9077","4733592.0173","2159","Montgomery                                        ","15.129","5121 RUSSETT RD","ROCKVILLE","MD","20853","K-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
2023,16,"Prince George's",618,"Longfields Elementary"," English Language Arts All Grades","All Students","172","80",46.5,"14.0","39.5","32.0","14.5",20241015,"-8558290.5114","4699470.701","1922","Prince George's                                   ","16.242","3300 NEWKIRK AVENUE","FORESTVILLE","MD","20747","PreK-6","Elementary","ZCTA5 20747","B19301_001",38921,2062
2023,15,"Montgomery",775,"Eastern Middle"," English Language Arts All Grades","All Students","856","397",46.4,"13.9","39.7","40.0","6.4",20241015,"-8571706.2389","4723389.5044","2208","Montgomery                                        ","15.037","300 UNIV BLVD EAST","SILVER SPRING","MD","20901","6-8","Middle","ZCTA5 20901","B19301_001",58121,2624
2023,2,"Anne Arundel",1202,"Park Elementary"," English Language Arts All Grades","All Students","234","108",46.2,"8.5","45.3","41.9","<= 5.0",20241015,"-8528215.9265","4753607.8635","2461","Anne Arundel                                      ","02.076","201 EAST 11TH AVENUE","BALTIMORE","MD","21225","PreK-5","Elementary","ZCTA5 21225","B19301_001",26626,1620
2023,3,"Baltimore County",472,"Franklin High"," English Language Arts All Grades","All Students","398","184",46.2,"<= 5.0","49.2","41.0","5.3",20241015,"-8551266.9379","4786082.3202","1607","Baltimore County                                  ","03.120","12000 REISTERSTOWN ROAD","REISTERSTOWN","MD","21136","9-12","High","ZCTA5 21136","B19301_001",54898,3581
2023,12,"Harford",632,"Havre de Grace Elementary"," English Language Arts All Grades","All Students","253","117",46.2,"8.7","45.1","40.3","5.9",20241015,"-8471106.1696","4799588.0116","1886","Harford                                           ","12.028","600 JUNIATA ST","HAVRE DE GRACE","MD","21078","PreK-5","Elementary","ZCTA5 21078","B19301_001",55075,4306
2023,3,"Baltimore County",216,"Deer Park Elementary"," English Language Arts All Grades","All Students","193","89",46.1,"8.3","45.6","44.6","<= 5.0",20241015,"-8551329.0557","4777608.3937","1542","Baltimore County                                  ","03.170","9809 LYONS MILL ROAD","OWINGS MILLS","MD","21117","PreK-5","Elementary","ZCTA5 21117","B19301_001",51246,2977
2023,12,"Harford",125,"Church Creek Elementary"," English Language Arts All Grades","All Students","358","165",46.1,"7.5","46.4","42.5","<= 5.0",20241015,"-8487926.3059","4789992.5539","1880","Harford                                           ","12.034","4299 CHURCH CREEK ROAD","BELCAMP","MD","21017","PreK-5","Elementary","ZCTA5 21017","B19301_001",46460,4572
2023,15,"Montgomery",303,"Fairland Elementary"," English Language Arts All Grades","All Students","258","119",46.1,"10.1","43.8","41.9","<= 5.0",20241015,"-8566717.1983","4734706.3646","2171","Montgomery                                        ","15.098","14315 FAIRDALE RD","SILVER SPRING","MD","20905","HS-5","Elementary","ZCTA5 20905","B19301_001",55508,3690
2023,16,"Prince George's",1902,"University Park Elementary"," English Language Arts All Grades","All Students","206","95",46.1,"12.6","41.3","40.8","5.3",20241015,"-8565277.0254","4717427.9089","2031","Prince George's                                   ","16.081","4315 UNDERWOOD STREET","HYATTSVILLE","MD","20782","PreK-6","Elementary","ZCTA5 20782","B19301_001",43202,2756
2023,15,"Montgomery",707,"Rocky Hill Middle"," English Language Arts All Grades","All Students","1042","479",46,"8.3","45.7","43.1","<= 5.0",20241015,"-8600915.6832","4753580.8379","2291","Montgomery                                        ","15.262","22401 BRICK HAVEN WAY","CLARKSBURG","MD","20871","6-8","Middle","ZCTA5 20871","B19301_001",58295,3895
2023,1,"Allegany",802,"Westmar Middle"," English Language Arts All Grades","All Students","229","105",45.9,"8.7","45.4","44.5","<= 5.0",20241015,"-8792883.0594","4802286.6304","2464","Allegany                                          ","01.014","16915 LOWER GEORGE'S CREEK ROAD SW","LONACONING","MD","21539","6-8","Middle","ZCTA5 21539","B19301_001",27701,3642
2023,16,"Prince George's",1103,"Gwynn Park High"," English Language Arts All Grades","All Students","290","133",45.9,"5.9","48.3","44.5","<= 5.0",20241015,"-8557252.2644","4679070.1326","2063","Prince George's                                   ","16.001","13800 BRANDYWINE ROAD","BRANDYWINE","MD","20613","9-12","High","ZCTA5 20613","B19301_001",60879,5333
2023,16,"Prince George's",912,"Isaac J. Gourdine Middle"," English Language Arts All Grades","All Students","413","189",45.8,"10.4","43.8","41.4","<= 5.0",20241015,"-8566221.0833","4688739.5883","2314","Prince George's                                   ","16.121","8700 ALLENTOWN ROAD","FORT WASHINGTON","MD","20744","6-8","Middle","ZCTA5 20744","B19301_001",51671,2307
2023,10,"Frederick",222,"Monocacy Elementary"," English Language Arts All Grades","All Students","237","108",45.6,"11.0","43.5","41.8","<= 5.0",20241015,"-8617293.1416","4787078.9084","1755","Frederick                                         ","10.040","7421 HAYWARD ROAD","FREDERICK","MD","21702","PreK-5","Elementary","ZCTA5 21702","B19301_001",48392,2092
2023,10,"Frederick",222,"Monocacy Elementary"," English Language Arts All Grades","All Students","237","108",45.6,"11.0","43.5","41.8","<= 5.0",20241015,"-8615358.5876","4753851.9669","2076","Montgomery                                        ","15.233","18801 BARNESVILLE ROAD","DICKERSON","MD","20842","K-5","Elementary","ZCTA5 20842","B19301_001",64766,10247
2023,13,"Howard",516,"Wilde Lake High"," English Language Arts All Grades","All Students","320","146",45.6,"8.1","46.3","40.0","5.6",20241015,"-8557457.7926","4752853.8588","1830","Howard                                            ","13.058","5460 TRUMPETER ROAD","COLUMBIA","MD","21044","9-12","High","ZCTA5 21044","B19301_001",67519,4010
2023,13,"Howard",622,"Forest Ridge Elementary"," English Language Arts All Grades","All Students","312","142",45.5,"11.9","42.6","42.6","<= 5.0",20241015,"-8553787.4055","4741042.5439","1845","Howard                                            ","13.047","9550 GORMAN RD","LAUREL","MD","20723","K-5","Elementary","ZCTA5 20723","B19301_001",58525,3900
2023,16,"Prince George's",1324,"Kettering Elementary"," English Language Arts All Grades","All Students","189","86",45.5,"9.5","45.0","41.3","<= 5.0",20241015,"-8550913.0667","4706077.6805","1941","Prince George's                                   ","16.188","11000 LAYTON STREET","UPPER MARLBORO","MD","20774","PreK-5","Elementary","ZCTA5 20774","B19301_001",60028,2920
2023,16,"Prince George's",1330,"Kenmoor Middle"," English Language Arts All Grades","All Students","899","409",45.5,"15.2","39.3","39.5","6.0",20241015,"-8556879.8664","4710929.509","1940","Prince George's                                   ","16.212","2500 KENMOOR DRIVE","LANDOVER","MD","20785","6-8","Middle","ZCTA5 20785","B19301_001",36991,2470
2023,16,"Prince George's",2141,"Greenbelt Middle"," English Language Arts All Grades","All Students","1143","520",45.5,"11.9","42.6","36.9","8.6",20241015,"-8560812.5532","4721640.0948","2252","Prince George's                                   ","16.256","6301 BREEZEWOOD DRIVE","GREENBELT","MD","20770","6-8","Middle","ZCTA5 20770","B19301_001",45269,4183
2023,2,"Anne Arundel",4013,"Annapolis High"," English Language Arts All Grades","All Students","529","239",45.2,"8.9","45.9","35.9","9.3",20241015,"-8523241.0895","4718020.0773","2383","Anne Arundel                                      ","02.030","2700 RIVA ROAD","ANNAPOLIS","MD","21401","9-12","High","ZCTA5 21401","B19301_001",78167,6474
2023,8,"Charles",624,"William A. Diggs Elementary School"," English Language Arts All Grades","All Students","423","191",45.2,"9.7","45.2","42.1","<= 5.0",20241015,"-8569490.4583","4669661.3159","1418","Charles                                           ","08.047","2615 DAVIS ROAD","WALDORF","MD","20603","PreK-5","Elementary","ZCTA5 20603","B19301_001",58100,4643
2023,13,"Howard",624,"Murray Hill Middle"," English Language Arts All Grades","All Students","568","257",45.2,"7.0","47.7","42.6","<= 5.0",20241015,"-8555747.0908","4742511.1766","1831","Howard                                            ","13.059","9989 WINTER SUN ROAD","LAUREL","MD","20723","6-8","Middle","ZCTA5 20723","B19301_001",58525,3900
2023,13,"Howard",613,"Jeffers Hill Elementary"," English Language Arts All Grades","All Students","182","82",45.1,"13.2","41.8","38.5","6.6",20241015,"-8552266.8566","4751148.0056","1808","Howard                                            ","13.014","6000 TAMAR DR","COLUMBIA","MD","21045","K-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
2023,22,"Wicomico",1103,"Delmar Elementary"," English Language Arts All Grades","All Students","307","138",45,"8.1","46.9","41.7","<= 5.0",20241015,"-8413004.0194","4642880.4218","1402","Wicomico                                          ","22.007","811 SOUTH 2ND STREET","DELMAR","MD","21875","PreK-4","Elementary","ZCTA5 21875","B19301_001",40875,5810
2023,16,"Prince George's",1718,"Nicholas Orem Middle"," English Language Arts All Grades","All Students","1055","474",44.9,"8.8","46.3","40.3","<= 5.0",20241015,"-8567167.2649","4716570.6751","2002","Prince George's                                   ","16.124","6100 EDITORS PARK DRIVE","HYATTSVILLE","MD","20782","6-8","Middle","ZCTA5 20782","B19301_001",43202,2756
2023,18,"Saint Mary's",101,"Spring Ridge Middle"," English Language Arts All Grades","All Students","909","408",44.9,"11.8","43.3","39.2","5.7",20241015,"-8504957.2479","4609435.7768","1904","St. Mary's                                        ","18.002","19856 THREE NOTCH ROAD","LEXINGTON PARK","MD","20653","6-8","Middle","ZCTA5 20653","B19301_001",48024,4070
2023,21,"Washington",502,"Hancock Elementary"," English Language Arts All Grades","All Students","98","44",44.9,"7.1","48.0","44.9","<= 5.0",20241015,"-8704742.6777","4822439.2093","1437","Washington                                        ","21.015","290 W. MAIN STREET","HANCOCK","MD","21750","PreK-5","Elementary","ZCTA5 21750","B19301_001",39417,6549
2023,2,"Anne Arundel",1232,"Quarterfield Elementary"," English Language Arts All Grades","All Students","201","90",44.8,"10.4","44.8","42.3","<= 5.0",20241015,"-8533146.1508","4740917.1355","2462","Anne Arundel                                      ","02.078","7967 QUARTERFIELD ROAD","SEVERN","MD","21144","PreK-5","Elementary","ZCTA5 21144","B19301_001",56109,3335
2023,16,"Prince George's",510,"Potomac Landing Elementary"," English Language Arts All Grades","All Students","215","96",44.7,"10.7","44.7","39.1","5.6",20241015,"-8572083.2114","4681380.1146","2026","Prince George's                                   ","16.086","12500 FORT WASHINGTON ROAD","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
