"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"45","Beall Elementary","Math",28.2546440972222,2023,15,"Montgomery",207," Mathematics All Grades","All Students","240","126",52.5,"9.2","38.3","46.3","6.3",20241015,24.2453559027778,"-8589601.7073","4734249.3362","2104","Montgomery                                        ","15.205","451 BEALL AVENUE","ROCKVILLE","MD","20850","HS-5","Elementary","ZCTA5 20850","B19301_001",67423,3080
"46","Beall Elementary","Math",28.2546440972222,2023,15,"Montgomery",207," Mathematics All Grades","All Students","240","126",52.5,"9.2","38.3","46.3","6.3",20241015,24.2453559027778,"-8786661.4432","4815828.2293","2345","Allegany                                          ","01.002","3 EAST COLLEGE AVENUE","FROSTBURG","MD","21532","PreK-5","Elementary","ZCTA5 21532","B19301_001",31281,2724
"47","Beall Elementary","Math",28.2546440972222,2023,1,"Allegany",2801," Mathematics All Grades","All Students","193","84",43.5,"15.0","41.5","38.9","<= 5.0",20241015,15.2453559027778,"-8589601.7073","4734249.3362","2104","Montgomery                                        ","15.205","451 BEALL AVENUE","ROCKVILLE","MD","20850","HS-5","Elementary","ZCTA5 20850","B19301_001",67423,3080
"48","Beall Elementary","Math",28.2546440972222,2023,1,"Allegany",2801," Mathematics All Grades","All Students","193","84",43.5,"15.0","41.5","38.9","<= 5.0",20241015,15.2453559027778,"-8786661.4432","4815828.2293","2345","Allegany                                          ","01.002","3 EAST COLLEGE AVENUE","FROSTBURG","MD","21532","PreK-5","Elementary","ZCTA5 21532","B19301_001",31281,2724
"49","Bear Creek Elementary","Math",13.6482728842832,2023,3,"Baltimore County",1206," Mathematics All Grades","All Students","188","31",16.5,"30.9","52.7","16.5","<= 5.0",20241015,2.85172711571675,"-8513992.4999","4760193.639","1569","Baltimore County                                  ","03.153","1601 MELBOURNE ROAD","BALTIMORE","MD","21222","PreK-5","Elementary","ZCTA5 21222","B19301_001",30695,2017
"50","Bedford Elementary","Math",15.1552304964539,2023,3,"Baltimore County",303," Mathematics All Grades","All Students","197","67",34,"18.3","47.7","33.5","<= 5.0",20241015,18.8447695035461,"-8541573.066","4773423.538","2713","Baltimore County                                  ","03.089","7407 DORMAN DRIVE","BALTIMORE","MD","21208","1-5","Elementary","ZCTA5 21208","B19301_001",52450,3552
"51","Bel Air Elementary","Math",23.5515289525049,2023,12,"Harford",314," Mathematics All Grades","All Students","243","160",65.8,"<= 5.0","30.5","56.4","9.5",20241015,42.2484710474951,"-8499275.0959","4799159.7583","1882","Harford                                           ","12.024","30 E LEE ST","BEL AIR","MD","21014","PreK-5","Elementary","ZCTA5 21014","B19301_001",50990,2291
"52","Bel Air Elementary","Math",23.5515289525049,2023,12,"Harford",314," Mathematics All Grades","All Students","243","160",65.8,"<= 5.0","30.5","56.4","9.5",20241015,42.2484710474951,"-8777759.6406","4804721.1337","2346","Allegany                                          ","01.003","14401 BARTON BOULEVARD","CUMBERLAND","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
"53","Bel Air Elementary","Math",23.5515289525049,2023,1,"Allegany",702," Mathematics All Grades","All Students","91","42",46.2,"12.1","41.8","45.1","<= 5.0",20241015,22.6484710474951,"-8499275.0959","4799159.7583","1882","Harford                                           ","12.024","30 E LEE ST","BEL AIR","MD","21014","PreK-5","Elementary","ZCTA5 21014","B19301_001",50990,2291
"54","Bel Air Elementary","Math",23.5515289525049,2023,1,"Allegany",702," Mathematics All Grades","All Students","91","42",46.2,"12.1","41.8","45.1","<= 5.0",20241015,22.6484710474951,"-8777759.6406","4804721.1337","2346","Allegany                                          ","01.003","14401 BARTON BOULEVARD","CUMBERLAND","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
"55","Bel Air High","Math",5.3,2023,12,"Harford",373," Mathematics All Grades","All Students","620","36",5.8,"22.7","71.5","5.8","<= 5.0",20241015,0.5,"-8498999.1465","4798060.7208","1720","Harford                                           ","12.004","100 HEIGHE ST","BEL AIR","MD","21014","9-12","High","ZCTA5 21014","B19301_001",50990,2291
"56","Bel Air Middle","Math",20.0372657328862,2023,12,"Harford",372," Mathematics All Grades","All Students","1122","322",28.7,"15.7","55.6","27.5","<= 5.0",20241015,8.66273426711383,"-8498622.847","4797571.2918","1881","Harford                                           ","12.035","99 IDLEWILD ST","BEL AIR","MD","21014","6-8","Middle","ZCTA5 21014","B19301_001",50990,2291
"57","Belle Grove Elementary","Math",8.35256064690027,2023,2,"Anne Arundel",1082," Mathematics All Grades","All Students","152","15",9.9,"42.1","48.0","9.9","<= 5.0",20241015,1.54743935309973,"-8529513.101","4754630.0429","2597","Anne Arundel                                      ","02.121","4502 BELLE GROVE RD","BALTIMORE","MD","21225","PreK-5","Elementary","ZCTA5 21225","B19301_001",26626,1620
"58","Bellows Spring Elementary","Math",32.2456939501779,2023,13,"Howard",218," Mathematics All Grades","All Students","332","155",46.7,"9.3","44.0","41.6","5.1",20241015,14.4543060498221,"-8547837.9594","4750954.1306","2282","Howard                                            ","13.078","8125 OLD STOCKBRIDGE DRIVE","ELLICOTT CITY","MD","21043","PreK-5","Elementary","ZCTA5 21043","B19301_001",64911,2548
"59","Bells Mill Elementary","Math",57.8561335403727,2023,15,"Montgomery",607," Mathematics All Grades","All Students","311","236",75.9,"<= 5.0","22.2","59.5","16.4",20241015,18.0438664596273,"-8590381.8016","4726290.0374","2118","Montgomery                                        ","15.185","8225 BELLS MILL RD","POTOMAC","MD","20854","HS-5","Elementary","ZCTA5 20854","B19301_001",110500,4957
"60","Belmont Elementary","Math",42.1075776397516,2023,15,"Montgomery",513," Mathematics All Grades","All Students","169","119",70.4,"<= 5.0","26.0","59.2","11.2",20241015,28.2924223602485,"-8579015.664","4747281.6198","2219","Montgomery                                        ","15.021","19528 OLNEY MILL RD","OLNEY","MD","20832","K-5","Elementary","ZCTA5 20832","B19301_001",67017,5032
"61","Belmont Elementary","Math",42.1075776397516,2023,15,"Montgomery",513," Mathematics All Grades","All Students","169","119",70.4,"<= 5.0","26.0","59.2","11.2",20241015,28.2924223602485,"-8534974.5442","4765227.8265","2332","Baltimore City                                    ","30.214","1406 NORTH ELLAMONT ST","BALTIMORE","MD","21216","PreK-5","Elementary","ZCTA5 21216","B19301_001",26585,2268
"62","Belmont Elementary","Math",42.1075776397516,2023,30,"Baltimore City",217," Mathematics All Grades","All Students","77","*",5,"66.2","31.2","<= 5.0","<= 5.0",20241015,-37.1075776397516,"-8579015.664","4747281.6198","2219","Montgomery                                        ","15.021","19528 OLNEY MILL RD","OLNEY","MD","20832","K-5","Elementary","ZCTA5 20832","B19301_001",67017,5032
"63","Belmont Elementary","Math",42.1075776397516,2023,30,"Baltimore City",217," Mathematics All Grades","All Students","77","*",5,"66.2","31.2","<= 5.0","<= 5.0",20241015,-37.1075776397516,"-8534974.5442","4765227.8265","2332","Baltimore City                                    ","30.214","1406 NORTH ELLAMONT ST","BALTIMORE","MD","21216","PreK-5","Elementary","ZCTA5 21216","B19301_001",26585,2268
"64","Beltsville Academy","Math",8.81327659574468,2023,16,"Prince George's",104," Mathematics All Grades","All Students","762","87",11.4,"41.1","47.5","10.5","<= 5.0",20241015,2.58672340425532,"-8562534.2686","4727215.4452","2014","Prince George's                                   ","16.115","4300 WICOMICO AVENUE","BELTSVILLE","MD","20705","PreK-8","PreK-8","ZCTA5 20705","B19301_001",37857,2319
"65","Belvedere Elementary","Math",29.7903288201161,2023,2,"Anne Arundel",2062," Mathematics All Grades","All Students","241","105",43.6,"9.1","47.3","43.2","<= 5.0",20241015,13.8096711798839,"-8516209.4411","4730078.1964","2563","Anne Arundel                                      ","02.056","360 BROADWATER ROAD","ARNOLD","MD","21012","PreK-5","Elementary","ZCTA5 21012","B19301_001",60885,3416
"66","Benfield Elementary","Math",38.4255416191562,2023,2,"Anne Arundel",2072," Mathematics All Grades","All Students","197","151",76.6,"<= 5.0","18.8","71.6","5.1",20241015,38.1744583808438,"-8525858.8947","4733898.6489","2608","Anne Arundel                                      ","02.029","365 LYNWOOD DRIVE","SEVERNA PARK","MD","21146","PreK-5","Elementary","ZCTA5 21146","B19301_001",72385,4054
"67","Benjamin Banneker Elementary","Math",27.8781411359725,2023,18,"Saint Mary's",302," Mathematics All Grades","All Students","235","80",34,"16.2","49.8","34.0","<= 5.0",20241015,6.12185886402754,"-8535500.2178","4626164.4889","2443","St. Mary's                                        ","18.005","27180 POINT LOOKOUT ROAD","LOVEVILLE","MD","20656","PreK-5","Elementary","ZCTA5 20656","B19301_001",8666,4184
"68","Benjamin Banneker Middle","Math",13.0913091309131,2023,15,"Montgomery",333," Mathematics All Grades","All Students","713","42",5.9,"51.8","42.4","5.8","<= 5.0",20241015,-7.19130913091309,"-8565842.5181","4735405.477","2210","Montgomery                                        ","15.022","14800 PERRYWOOD DRIVE","BURTONSVILLE","MD","20866","6-8","Middle","ZCTA5 20866","B19301_001",46450,3853
"69","Benjamin Stoddert Middle","Math",6.54347826086957,2023,16,"Prince George's",615," Mathematics All Grades","All Students","460","*",5,"70.0","29.3","<= 5.0","<= 5.0",20241015,-1.54347826086957,"-8560229.5736","4664719.0212","1641","Charles                                           ","08.002","2040 ST THOMAS DR","WALDORF","MD","20601","6-8","Middle","ZCTA5 20601","B19301_001",48341,4156
"70","Benjamin Stoddert Middle","Math",6.54347826086957,2023,16,"Prince George's",615," Mathematics All Grades","All Students","460","*",5,"70.0","29.3","<= 5.0","<= 5.0",20241015,-1.54347826086957,"-8565768.3496","4697399.9792","2313","Prince George's                                   ","16.152","2501 OLSON STREET","TEMPLE HILLS","MD","20748","6-8","Middle","ZCTA5 20748","B19301_001",40547,2000
"71","Berkshire Elementary","Math",10.0633962264151,2023,3,"Baltimore County",1205," Mathematics All Grades","All Students","224","29",12.9,"28.1","58.9","12.9","<= 5.0",20241015,2.83660377358491,"-8517259.2326","4762920.7337","1560","Baltimore County                                  ","03.174","7431 POPLAR AVE","BALTIMORE","MD","21224","PreK-5","Elementary","ZCTA5 21224","B19301_001",51670,2510
"72","Berlin Intermediate","Math",34.3827941176471,2023,23,"Worcester",311," Mathematics All Grades","All Students","635","284",44.7,"10.4","44.9","41.9","<= 5.0",20241015,10.3172058823529,"-8372502.2612","4626283.5615","1380","Worcester                                         ","23.012","309 FRANKLIN AVENUE","BERLIN","MD","21811","5-6","Elementary/Middle","ZCTA5 21811","B19301_001",51603,4030
"73","Berwyn Heights Elementary","Math",13.4434530706837,2023,16,"Prince George's",2109," Mathematics All Grades","All Students","256","35",13.7,"44.1","42.2","13.3","<= 5.0",20241015,0.256546929316336,"-8561543.6809","4720501.8432","2423","Prince George's                                   ","16.220","6200 PONTIAC STREET","BERWYN HEIGHTS","MD","20740","PreK-6","Elementary","ZCTA5 20740","B19301_001",32245,1926
"74","Bester Elementary","Math",8.23465189873418,2023,21,"Washington",1701," Mathematics All Grades","All Students","220","28",12.7,"43.6","43.6","12.7","<= 5.0",20241015,4.46534810126582,"-8651794.9664","4812797.7695","1433","Washington                                        ","21.021","385 MILL ST.","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"75","Bethesda Elementary","Math",48.5525198938992,2023,15,"Montgomery",401," Mathematics All Grades","All Students","302","211",69.9,"6.6","23.5","54.6","15.2",20241015,21.3474801061008,"-8582733.4883","4719750.4047","2215","Montgomery                                        ","15.015","7600 ARLINGTON ROAD","BETHESDA","MD","20814","K-5","Elementary","ZCTA5 20814","B19301_001",107586,6375
"76","Bethesda-Chevy Chase High","Math",17.1232850849591,2023,15,"Montgomery",406," Mathematics All Grades","All Students","210","18",8.6,"41.9","49.5","8.6","<= 5.0",20241015,-8.52328508495909,"-8581498.1551","4719773.199","2212","Montgomery                                        ","15.030","4301 EAST-WEST HIGHWAY","BETHESDA","MD","20814","9-12","High","ZCTA5 20814","B19301_001",107586,6375
"77","Beverly Farms Elementary","Math",56.4607742878013,2023,15,"Montgomery",226," Mathematics All Grades","All Students","319","218",68.3,"<= 5.0","28.2","55.5","12.9",20241015,11.8392257121987,"-8591227.7193","4729139.2316","2117","Montgomery                                        ","15.183","8501 POST OAK RD","POTOMAC","MD","20854","K-5","Elementary","ZCTA5 20854","B19301_001",110500,4957
"78","Billingsley Elementary School","Math",9.27620967741935,2023,8,"Charles",627," Mathematics All Grades","All Students","335","59",17.6,"36.4","46.0","17.3","<= 5.0",20241015,8.32379032258065,"-8567423.6399","4665737.1291","2720","Charles                                           ","08.048","10069 BILLINGSLEY RD","WHITE PLAINS","MD","20695","PreK-5","Elementary","ZCTA5 20695","B19301_001",51028,5823
"79","Bladensburg Elementary","Math",8.0153452685422,2023,16,"Prince George's",205," Mathematics All Grades","All Students","389","61",15.7,"35.2","49.1","14.4","<= 5.0",20241015,7.6846547314578,"-8564018.2547","4712895.0714","2018","Prince George's                                   ","16.106","4915 ANNAPOLIS ROAD","BLADENSBURG","MD","20710","PreK-6","Elementary","ZCTA5 20710","B19301_001",25555,2933
"80","Bladensburg High","Math",6.3,2023,16,"Prince George's",208," Mathematics All Grades","All Students","1167","*",5,"57.5","39.3","<= 5.0","<= 5.0",20241015,-1.3,"-8562460.1473","4713417.3749","1969","Prince George's                                   ","16.180","4200 57TH STREET","BLADENSBURG","MD","20710","9-12","High","ZCTA5 20710","B19301_001",25555,2933
"81","Bodkin Elementary","Math",23.2469787234043,2023,2,"Anne Arundel",2082," Mathematics All Grades","All Students","269","119",44.2,"7.1","48.7","43.1","<= 5.0",20241015,20.9530212765957,"-8510981.3809","4737731.7448","2558","Anne Arundel                                      ","02.062","8320 VENTNOR ROAD","PASADENA","MD","21122","K-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"82","Bollman Bridge Elementary","Math",16.4999292285916,2023,13,"Howard",620," Mathematics All Grades","All Students","331","96",29,"19.0","52.0","26.6","<= 5.0",20241015,12.5000707714084,"-8552458.239","4742604.4848","1849","Howard                                            ","13.039","8200 SAVAGE-GUILFORD ROAD","JESSUP","MD","20794","PreK-5","Elementary","ZCTA5 20794","B19301_001",34967,3025
"83","Bond Mill Elementary","Math",14.1288928892889,2023,16,"Prince George's",1011," Mathematics All Grades","All Students","268","48",17.9,"26.1","56.0","17.2","<= 5.0",20241015,3.77110711071107,"-8559971.5002","4737401.5489","1930","Prince George's                                   ","16.233","16001 SHERWOOD AVENUE","LAUREL","MD","20707","K-5","Elementary","ZCTA5 20707","B19301_001",49777,2507
"84","Bonnie Branch Middle","Math",29.2708230655495,2023,13,"Howard",108," Mathematics All Grades","All Students","666","244",36.6,"25.2","38.1","34.1","<= 5.0",20241015,7.32917693445047,"-8546309.6043","4755005.4412","1604","Howard                                            ","13.071","4979 ILCHESTER ROAD","ELLICOTT CITY","MD","21043","6-8","Middle","ZCTA5 21043","B19301_001",64911,2548
"85","Boonsboro Elementary","Math",38.8795491143317,2023,21,"Washington",603," Mathematics All Grades","All Students","248","151",60.9,"8.9","30.2","54.0","6.9",20241015,22.0204508856683,"-8644054.9781","4795553.5571","1446","Washington                                        ","21.027","5 CAMPUS AVENUE","BOONSBORO","MD","21713","PreK-5","Elementary","ZCTA5 21713","B19301_001",46822,5238
"86","Boonsboro Middle","Math",17.1775850104094,2023,21,"Washington",602," Mathematics All Grades","All Students","604","220",36.4,"18.4","45.2","33.6","<= 5.0",20241015,19.2224149895906,"-8643774.0714","4795732.0516","2327","Washington                                        ","21.010","1 J H WADE DRIVE","BOONSBORO","MD","21713","6-8","Middle","ZCTA5 21713","B19301_001",46822,5238
"87","Bowie High","Math",6.58196721311475,2023,16,"Prince George's",1423," Mathematics All Grades","All Students","637","*",5,"37.8","57.9","<= 5.0","<= 5.0",20241015,-1.58196721311475,"-8543013.5104","4718553.2147","2022","Prince George's                                   ","16.089","15200 ANNAPOLIS ROAD","BOWIE","MD","20715","9-12","High","ZCTA5 20715","B19301_001",53586,2447
"88","Braddock Middle","Math",19.2114518147685,2023,1,"Allegany",504," Mathematics All Grades","All Students","578","152",26.3,"28.7","45.0","24.9","<= 5.0",20241015,7.08854818523154,"-8768722.9092","4817527.2324","2468","Allegany                                          ","01.035","909 HOLLAND STREET","CUMBERLAND","MD","21502","6-8","Middle","ZCTA5 21502","B19301_001",30485,1296
"89","Bradley Hills Elementary","Math",57.9498023715415,2023,15,"Montgomery",410," Mathematics All Grades","All Students","233","194",83.3,"<= 5.0","15.5","65.2","18.0",20241015,25.3501976284585,"-8584749.9636","4721645.2064","2149","Montgomery                                        ","15.145","8701 HARTSDALE AVENUE","BETHESDA","MD","20817","K-5","Elementary","ZCTA5 20817","B19301_001",121150,8562
"90","Brandywine Elementary","Math",10.7611111111111,2023,16,"Prince George's",1101," Mathematics All Grades","All Students","281","28",10,"42.0","48.0","10.0","<= 5.0",20241015,-0.761111111111111,"-8555232.3998","4678361.106","2028","Prince George's                                   ","16.088","14101 BRANDYWINE ROAD","BRANDYWINE","MD","20613","PreK-5","Elementary","ZCTA5 20613","B19301_001",60879,5333
"91","Briggs Chaney Middle","Math",20.4951672862454,2023,15,"Montgomery",335," Mathematics All Grades","All Students","828","98",11.8,"37.8","50.4","11.6","<= 5.0",20241015,-8.69516728624535,"-8568361.8559","4737399.8821","2128","Montgomery                                        ","15.167","1901 RAINBOW DRIVE","SILVER SPRING","MD","20905","6-8","Middle","ZCTA5 20905","B19301_001",55508,3690
"92","Broad Ford Elementary","Math",13.5806406685237,2023,11,"Garrett",1707," Mathematics All Grades","All Students","232","98",42.2,"14.2","43.5","39.7","<= 5.0",20241015,28.6193593314763,"-8836374.0696","4781297.121","1723","Garrett                                           ","11.006","905 BROAD FORD SCHOOL RD","OAKLAND","MD","21550","K-5","Elementary","ZCTA5 21550","B19301_001",41945,6856
"93","Broadneck Elementary","Math",26.6463711911357,2023,2,"Anne Arundel",2322," Mathematics All Grades","All Students","369","171",46.3,"8.1","45.5","40.1","6.2",20241015,19.6536288088643,"-8514161.9378","4728601.3221","2527","Anne Arundel                                      ","02.023","470 SHORE ACRES ROAD","ARNOLD","MD","21012","K-5","Elementary","ZCTA5 21012","B19301_001",60885,3416
"94","Broadneck High","Math",7.69878048780488,2023,2,"Anne Arundel",2363," Mathematics All Grades","All Students","19","2",10.5,"47.4","42.1","10.5","<= 5.0",20241015,2.80121951219512,"-8510799.3491","4727378.1478","2581","Anne Arundel                                      ","02.032","1265 GREEN HOLLY DRIVE","ANNAPOLIS","MD","21409","9-12","High","ZCTA5 21409","B19301_001",69358,6913
"95","Brock Bridge Elementary","Math",9.7469387755102,2023,2,"Anne Arundel",3062," Mathematics All Grades","All Students","237","26",11,"38.8","50.2","10.1","<= 5.0",20241015,1.2530612244898,"-8551670.1478","4734316.3109","2619","Anne Arundel                                      ","02.093","405 BROCK BRIDGE ROAD","LAUREL","MD","20724","PreK-5","Elementary","ZCTA5 20724","B19301_001",50191,4890
"96","Brooke Grove Elementary","Math",31.008635097493,2023,15,"Montgomery",518," Mathematics All Grades","All Students","204","102",50,"14.2","35.8","41.7","8.3",20241015,18.991364902507,"-8577244.0112","4744139.172","2135","Montgomery                                        ","15.164","2700 SPARTAN ROAD","OLNEY","MD","20832","PreK-5","Elementary","ZCTA5 20832","B19301_001",67017,5032
"97","Brookhaven Elementary","Math",17.4815439219166,2023,15,"Montgomery",807," Mathematics All Grades","All Students","168","43",25.6,"22.0","52.4","25.0","<= 5.0",20241015,8.11845607808341,"-8581881.6624","4733466.2446","2193","Montgomery                                        ","15.055","4610 RENN ST","ROCKVILLE","MD","20853","PreK-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"98","Brooklyn Park Elementary","Math",10.5764317180617,2023,2,"Anne Arundel",1092," Mathematics All Grades","All Students","212","31",14.6,"38.2","47.2","14.2","<= 5.0",20241015,4.02356828193833,"-8529013.3314","4753517.7447","2373","Anne Arundel                                      ","02.085","200 14TH AVENUE","BALTIMORE","MD","21225","PreK-5","Elementary","ZCTA5 21225","B19301_001",26626,1620
"99","Brooklyn Park Middle","Math",12.1126660761736,2023,2,"Anne Arundel",1023," Mathematics All Grades","All Students","760","68",8.9,"51.1","40.0","8.4","<= 5.0",20241015,-3.2126660761736,"-8529283.2431","4752700.2065","2598","Anne Arundel                                      ","02.092","200 HAMMONDS LANE","BALTIMORE","MD","21225","6-8","Middle","ZCTA5 21225","B19301_001",26626,1620
"100","Brown Station Elementary","Math",12.8596103896104,2023,15,"Montgomery",559," Mathematics All Grades","All Students","248","55",22.2,"23.8","54.0","19.4","<= 5.0",20241015,9.34038961038961,"-8597279.7073","4741567.5076","2211","Montgomery                                        ","15.024","851 QUINCE ORCHARD BOULEVARD","GAITHERSBURG","MD","20878","HS-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"101","Brunswick Elementary","Math",19.5646457765668,2023,10,"Frederick",2504," Mathematics All Grades","All Students","364","146",40.1,"11.0","48.9","37.4","<= 5.0",20241015,20.5353542234332,"-8642091.0393","4767443.8603","1765","Frederick                                         ","10.025","400 CENTRAL AVE","BRUNSWICK","MD","21716","PreK-5","Elementary","ZCTA5 21716","B19301_001",51221,4534
"102","Brunswick Middle","Math",14.1845247446976,2023,10,"Frederick",2525," Mathematics All Grades","All Students","649","143",22,"25.3","52.7","20.6","<= 5.0",20241015,7.81547525530243,"-8638832.3691","4766858.742","1744","Frederick                                         ","10.055","301 CUMMINGS DR","BRUNSWICK","MD","21716","6-8","Middle","ZCTA5 21716","B19301_001",51221,4534
"103","Bryant Woods Elementary","Math",17.9706982543641,2023,13,"Howard",510," Mathematics All Grades","All Students","173","53",30.6,"25.4","43.9","26.6","<= 5.0",20241015,12.6293017456359,"-8556818.5018","4753379.7794","1815","Howard                                            ","13.079","5450 BLUE HERON LANE","COLUMBIA","MD","21044","PreK-5","Elementary","ZCTA5 21044","B19301_001",67519,4010
"104","Buck Lodge Middle","Math",5.3,2023,16,"Prince George's",2108," Mathematics All Grades","All Students","1192","61",5.1,"63.3","31.6","<= 5.0","<= 5.0",20241015,-0.2,"-8567234.3339","4723263.5403","2023","Prince George's                                   ","16.094","2611 BUCK LODGE ROAD","ADELPHI","MD","20783","6-8","Middle","ZCTA5 20783","B19301_001",28657,1696
"105","Buckingham Elementary","Math",18.5584615384615,2023,23,"Worcester",901," Mathematics All Grades","All Students","192","113",58.9,"9.9","31.3","51.6","7.3",20241015,40.3415384615385,"-8373669.9706","4624865.3431","1377","Worcester                                         ","23.007","100 BUCKINGHAM ROAD","BERLIN","MD","21811","PreK-4","Elementary","ZCTA5 21811","B19301_001",51603,4030
"106","Burning Tree Elementary","Math",55.2895068205666,2023,15,"Montgomery",419," Mathematics All Grades","All Students","233","154",66.1,"15.9","18.0","50.2","15.9",20241015,10.8104931794334,"-8587536.8671","4720240.1732","1371","Montgomery                                        ","15.207","7900 BEECH TREE ROAD","BETHESDA","MD","20817","K-5","Elementary","ZCTA5 20817","B19301_001",121150,8562
"107","Burnt Mills Elementary","Math",18.0403653506187,2023,15,"Montgomery",309," Mathematics All Grades","All Students","294","84",28.6,"25.9","45.6","28.2","<= 5.0",20241015,10.5596346493813,"-8571757.3246","4727320.0305","2106","Montgomery                                        ","15.208","11211 CHILDS ST","SILVER SPRING","MD","20901","PreK-5","Elementary","ZCTA5 20901","B19301_001",58121,2624
"108","Burtonsville Elementary","Math",16.2620437956204,2023,15,"Montgomery",302," Mathematics All Grades","All Students","307","117",38.1,"19.9","42.0","34.9","<= 5.0",20241015,21.8379562043796,"-8564514.7585","4737654.2982","2200","Montgomery                                        ","15.052","15516 OLD COLUMBIA PIKE","BURTONSVILLE","MD","20866","K-5","Elementary","ZCTA5 20866","B19301_001",46450,3853
"109","Bushy Park Elementary","Math",49.893754197448,2023,13,"Howard",406," Mathematics All Grades","All Students","306","218",71.2,"<= 5.0","26.5","55.9","15.4",20241015,21.306245802552,"-8574084.3147","4764976.6453","2241","Howard                                            ","13.085","14601 CARRS MILL ROAD","GLENWOOD","MD","21738","PreK-5","Elementary","ZCTA5 21738","B19301_001",86408,10544
"110","C. Milton Wright High","Math",7.90526315789474,2023,12,"Harford",385," Mathematics All Grades","All Students","527","33",6.3,"33.2","60.5","6.3","<= 5.0",20241015,-1.60526315789474,"-8497029.9726","4802429.5161","1891","Harford                                           ","12.020","1301 N FOUNTAIN GREEN RD","BEL AIR","MD","21015","9-12","High","ZCTA5 21015","B19301_001",57656,2814
"111","Callaway Elementary","Math",6.69555555555556,2023,30,"Baltimore City",251," Mathematics All Grades","All Students","88","*",5,"55.7","40.9","<= 5.0","<= 5.0",20241015,-1.69555555555556,"-8535744.6884","4769997.2573","1531","Baltimore City                                    ","30.257","3701 FERNHILL AVE","BALTIMORE","MD","21215","PreK-5","Elementary","ZCTA5 21215","B19301_001",30034,1989
"112","Calvert Elementary","Math",18.7744027303754,2023,4,"Calvert",207," Mathematics All Grades","All Students","224","113",50.4,"10.7","38.8","46.0","<= 5.0",20241015,31.6255972696246,"-8523628.4891","4657912.2484","1590","Calvert                                           ","04.004","1450 DARES BEACH ROAD","PRINCE FREDERICK","MD","20678","PreK-5","Elementary","ZCTA5 20678","B19301_001",52586,3859
"113","Calvert Elementary","Math",18.7744027303754,2023,4,"Calvert",207," Mathematics All Grades","All Students","224","113",50.4,"10.7","38.8","46.0","<= 5.0",20241015,31.6255972696246,"-8458562.1289","4822565.9513","1668","Cecil                                             ","07.014","79 BRICK MEETINGHOUSE RD","RISING SUN","MD","21911","PreK-5","Elementary","ZCTA5 21911","B19301_001",39545,2759
"114","Calvert Elementary","Math",18.7744027303754,2023,7,"Cecil",904," Mathematics All Grades","All Students","192","90",46.9,"13.0","40.1","44.3","<= 5.0",20241015,28.1255972696246,"-8523628.4891","4657912.2484","1590","Calvert                                           ","04.004","1450 DARES BEACH ROAD","PRINCE FREDERICK","MD","20678","PreK-5","Elementary","ZCTA5 20678","B19301_001",52586,3859
