"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"794","Scotts Branch Elementary","English",13.9260477111541,2023,3,"Baltimore County",206," English Language Arts All Grades","All Students","247","45",18.2,"21.5","60.3","17.0","<= 5.0",20241015,4.2739522888459,"-8545298.7923","4773143.9648","1495","Baltimore County                                  ","03.025","8220 TAWNMOORE ROAD","BALTIMORE","MD","21244","K-5","Elementary","ZCTA5 21244","B19301_001",37693,1902
"795","Seabrook Elementary","English",13.0972190034762,2023,16,"Prince George's",2003," English Language Arts All Grades","All Students","153","61",39.9,"10.5","49.7","37.3","<= 5.0",20241015,26.8027809965238,"-8553925.5005","4717062.555","1947","Prince George's                                   ","16.200","6001 SEABROOK ROAD","LANHAM","MD","20706","PreK-5","Elementary","ZCTA5 20706","B19301_001",37413,1939
"796","Seat Pleasant Elementary","English",10.979250334672,2023,16,"Prince George's",1802," English Language Arts All Grades","All Students","172","37",21.5,"26.2","52.3","20.9","<= 5.0",20241015,10.520749665328,"-8561281.8628","4706950.4283","2274","Prince George's                                   ","16.252","6411 G STREET","SEAT PLEASANT","MD","20743-1714","PreK-6","Elementary",NA,NA,NA,NA
"797","Seneca Elementary","English",13.2584924623116,2023,3,"Baltimore County",1531," English Language Arts All Grades","All Students","171","40",23.4,"15.2","61.4","22.2","<= 5.0",20241015,10.1415075376884,"-8503804.8034","4768979.0433","1585","Baltimore County                                  ","03.179","545 CARROLLWOOD ROAD","BALTIMORE","MD","21220","PreK-5","Elementary","ZCTA5 21220","B19301_001",40691,2509
"798","Seneca Valley High","English",51.2456191874694,2023,15,"Montgomery",104," English Language Arts All Grades","All Students","617","291",47.2,"9.1","43.8","41.2","6.0",20241015,-4.04561918746941,"-8600993.1155","4746636.3086","2217","Montgomery                                        ","15.019","12700 MIDDLEBROOK ROAD","GERMANTOWN","MD","20874","9-12","High","ZCTA5 20874","B19301_001",50989,2761
"799","Sequoyah Elementary","English",25.0203765227021,2023,15,"Montgomery",565," English Language Arts All Grades","All Students","183","98",53.6,"7.7","38.8","45.9","7.7",20241015,28.5796234772979,"-8584722.8125","4741623.4272","2490","Montgomery                                        ","15.160","17301 BOWIE MILL ROAD","DERWOOD","MD","20855","K-5","Elementary","ZCTA5 20855","B19301_001",66362,4658
"800","Seven Locks Elementary","English",61.6241228070175,2023,15,"Montgomery",603," English Language Arts All Grades","All Students","206","180",87.4,"<= 5.0","12.1","62.1","25.2",20241015,25.7758771929825,"-8589574.1842","4723503.0351","2077","Montgomery                                        ","15.253","9500 SEVEN LOCKS ROAD","BETHESDA","MD","20817","K-5","Elementary","ZCTA5 20817","B19301_001",121150,8562
"801","Seven Oaks Elementary","English",25.7951446787641,2023,3,"Baltimore County",1110," English Language Arts All Grades","All Students","208","100",48.1,"6.7","45.2","46.2","<= 5.0",20241015,22.3048553212359,"-8514632.2906","4779910.9553","2343","Baltimore County                                  ","03.096","9220 SEVEN COURTS DRIVE","BALTIMORE","MD","21236","PreK-5","Elementary","ZCTA5 21236","B19301_001",45340,3083
"802","Seven Oaks Elementary","English",25.7951446787641,2023,3,"Baltimore County",1110," English Language Arts All Grades","All Students","208","100",48.1,"6.7","45.2","46.2","<= 5.0",20241015,22.3048553212359,"-8538978.0719","4736631.7627","2629","Anne Arundel                                      ","02.129","1905 TOWN CENTER BOULEVARD","ODENTON","MD","21113","PreK-5","Elementary","ZCTA5 21113","B19301_001",58205,3368
"803","Seven Oaks Elementary","English",25.7951446787641,2023,2,"Anne Arundel",3092," English Language Arts All Grades","All Students","213","88",41.3,"13.1","45.5","37.1","<= 5.0",20241015,15.5048553212359,"-8514632.2906","4779910.9553","2343","Baltimore County                                  ","03.096","9220 SEVEN COURTS DRIVE","BALTIMORE","MD","21236","PreK-5","Elementary","ZCTA5 21236","B19301_001",45340,3083
"804","Seven Oaks Elementary","English",25.7951446787641,2023,2,"Anne Arundel",3092," English Language Arts All Grades","All Students","213","88",41.3,"13.1","45.5","37.1","<= 5.0",20241015,15.5048553212359,"-8538978.0719","4736631.7627","2629","Anne Arundel                                      ","02.129","1905 TOWN CENTER BOULEVARD","ODENTON","MD","21113","PreK-5","Elementary","ZCTA5 21113","B19301_001",58205,3368
"805","Seventh District Elementary","English",48.7112058465286,2023,3,"Baltimore County",701," English Language Arts All Grades","All Students","166","104",62.7,"<= 5.0","33.1","56.0","6.6",20241015,13.9887941534714,"-8532286.7871","4819729.5177","2711","Baltimore County                                  ","03.086","20300 YORK ROAD","PARKTON","MD","21120","PreK-5","Elementary","ZCTA5 21120","B19301_001",73297,8957
"806","Severn Elementary","English",22.003682487725,2023,2,"Anne Arundel",3202," English Language Arts All Grades","All Students","271","131",48.3,"9.2","42.4","40.6","7.7",20241015,26.296317512275,"-8537104.6366","4741425.2084","2572","Anne Arundel                                      ","02.043","838 REECE ROAD","SEVERN","MD","21144","PreK-5","Elementary","ZCTA5 21144","B19301_001",56109,3335
"807","Severna Park Elementary","English",47.2498850574713,2023,2,"Anne Arundel",2202," English Language Arts All Grades","All Students","199","177",88.9,"<= 5.0","11.1","66.3","22.6",20241015,41.6501149425287,"-8521336.4163","4732038.3323","2560","Anne Arundel                                      ","02.052","6 RIGGS AVENUE","SEVERNA PARK","MD","21146","K-5","Elementary","ZCTA5 21146","B19301_001",72385,4054
"808","Severna Park High","English",75.2904834411877,2023,2,"Anne Arundel",2013," English Language Arts All Grades","All Students","470","404",86,"<= 5.0","13.6","61.9","24.0",20241015,10.7095165588123,"-8522664.5216","4732744.0684","2591","Anne Arundel                                      ","02.005","60 ROBINSON ROAD","SEVERNA PARK","MD","21146","9-12","High","ZCTA5 21146","B19301_001",72385,4054
"809","Severna Park Middle","English",62.688117712382,2023,2,"Anne Arundel",2043," English Language Arts All Grades","All Students","1378","1134",82.3,"<= 5.0","16.3","65.7","16.5",20241015,19.611882287618,"-8525485.3238","4734123.9076","2382","Anne Arundel                                      ","02.089","450 JUMPERS HOLE ROAD","SEVERNA PARK","MD","21146","6-8","Middle","ZCTA5 21146","B19301_001",72385,4054
"810","Shady Grove Middle","English",43.3330695113558,2023,15,"Montgomery",521," English Language Arts All Grades","All Students","486","211",43.4,"8.4","48.1","41.2","<= 5.0",20241015,0.0669304886441822,"-8589708.7788","4742186.9937","2503","Montgomery                                        ","15.275","8100 MID COUNTY HIGHWAY","GAITHERSBURG","MD","20877","6-8","Middle","ZCTA5 20877","B19301_001",38859,2896
"811","Shady Side Elementary","English",24.9915611814346,2023,2,"Anne Arundel",4242," English Language Arts All Grades","All Students","186","92",49.5,"6.5","44.1","44.1","5.4",20241015,24.5084388185654,"-8516596.6925","4698947.6141","2439","Anne Arundel                                      ","02.113","4859 ATWELL ROAD","SHADY SIDE","MD","20764","PreK-5","Elementary","ZCTA5 20764","B19301_001",64262,13251
"812","Shady Spring Elementary","English",16.3816976127321,2023,3,"Baltimore County",1409," English Language Arts All Grades","All Students","162","61",37.7,"13.0","49.4","34.0","<= 5.0",20241015,21.3183023872679,"-8516197.8596","4770912.0096","1498","Baltimore County                                  ","03.031","8868 GOLDENWOOD RD","BALTIMORE","MD","21237","PreK-5","Elementary","ZCTA5 21237","B19301_001",43614,2913
"813","Sharpsburg Elementary","English",28.5932551319648,2023,21,"Washington",101," English Language Arts All Grades","All Students","158","98",62,"5.1","32.9","57.6","<= 5.0",20241015,33.4067448680352,"-8655956.0309","4787112.0663","1431","Washington                                        ","21.019","17525 SHEPHERDSTOWN PIKE","SHARPSBURG","MD","21782","PreK-5","Elementary","ZCTA5 21782","B19301_001",47078,5892
"814","Sherwood Elementary","English",40.0366537717602,2023,15,"Montgomery",501," English Language Arts All Grades","All Students","241","154",63.9,"5.8","30.3","55.2","8.7",20241015,23.8633462282398,"-8575284.326","4743121.1432","2167","Montgomery                                        ","15.107","1401 OLNEY-SANDY SPRING ROAD","SANDY SPRING","MD","20860","K-5","Elementary","ZCTA5 20860","B19301_001",85608,28289
"815","Sherwood High","English",64.1710131332083,2023,15,"Montgomery",503," English Language Arts All Grades","All Students","437","273",62.5,"<= 5.0","34.6","52.6","9.8",20241015,-1.67101313320826,"-8573679.2713","4742896.471","2152","Montgomery                                        ","15.135","300 OLNEY-SANDY SPRING ROAD","SANDY SPRING","MD","20860","9-12","High","ZCTA5 20860","B19301_001",85608,28289
"816","Shipley's Choice Elementary","English",43.451689860835,2023,2,"Anne Arundel",2432," English Language Arts All Grades","All Students","185","155",83.8,"<= 5.0","15.7","67.0","16.8",20241015,40.348310139165,"-8528298.6499","4736264.8222","2567","Anne Arundel                                      ","02.049","310 GOVERNOR STONE PARKWAY","MILLERSVILLE","MD","21108","K-5","Elementary","ZCTA5 21108","B19301_001",62037,3985
"817","Showell Elementary","English",29.3346754313887,2023,23,"Worcester",312," English Language Arts All Grades","All Students","219","157",71.7,"<= 5.0","23.3","56.2","15.5",20241015,42.3653245686113,"-8370335.8612","4634754.5291","1381","Worcester                                         ","23.001","11318 SHOWELL SCHOOL ROAD","BERLIN","MD","21811","PreK-4","Elementary","ZCTA5 21811","B19301_001",51603,4030
"818","Silver Creek Middle","English",55.3331386205347,2023,15,"Montgomery",835," English Language Arts All Grades","All Students","755","496",65.7,"<= 5.0","29.9","58.0","7.7",20241015,10.3668613794653,"-8579928.8298","4723967.7207","2286","Montgomery                                        ","15.278","3701 SAUL ROAD","KENSINGTON","MD","20895","","Middle","ZCTA5 20895","B19301_001",80692,4734
"819","Silver Spring International Middle","English",41.6694682100319,2023,15,"Montgomery",647," English Language Arts All Grades","All Students","1113","557",50,"11.3","38.6","45.7","<= 5.0",20241015,8.33053178996813,"-8573239.4896","4721771.7385","2224","Montgomery                                        ","15.002","313 WAYNE AVE","SILVER SPRING","MD","20907","","Middle",NA,NA,NA,NA
"820","Sligo Creek Elementary","English",44.0519399249061,2023,15,"Montgomery",517," English Language Arts All Grades","All Students","305","192",63,"<= 5.0","33.8","56.1","6.9",20241015,18.9480600750939,"-8573350.8596","4721719.6157","2518","Montgomery                                        ","15.264","500 SCHUYLER AVENUE","SILVER SPRING","MD","20910","K-5","Elementary","ZCTA5 20910","B19301_001",69167,3411
"821","Sligo Middle","English",31.0841668895427,2023,15,"Montgomery",778," English Language Arts All Grades","All Students","651","305",46.9,"9.5","43.6","44.5","<= 5.0",20241015,15.8158331104573,"-8575286.9298","4725450.9832","2515","Montgomery                                        ","15.235","1401 DENNIS AVE","SILVER SPRING","MD","20902","6-8","Middle","ZCTA5 20902","B19301_001",48887,2703
"822","Smithsburg Elementary","English",22.8270448548813,2023,21,"Washington",702," English Language Arts All Grades","All Students","176","106",60.2,"8.0","31.8","54.0","6.3",20241015,37.3729551451187,"-8635871.4963","4816223.0865","1417","Washington                                        ","21.036","67 N. MAIN STREET","SMITHSBURG","MD","21783","PreK-5","Elementary","ZCTA5 21783","B19301_001",44428,4847
"823","Smithsburg High","English",66.7871926229508,2023,21,"Washington",701," English Language Arts All Grades","All Students","234","178",76.1,"<= 5.0","22.2","59.0","17.1",20241015,9.31280737704917,"-8635622.8524","4816626.9384","1428","Washington                                        ","21.026","66 N MAIN ST","SMITHSBURG","MD","21783","9-12","High","ZCTA5 21783","B19301_001",44428,4847
"824","Smithsburg Middle","English",37.1505182213307,2023,21,"Washington",704," English Language Arts All Grades","All Students","518","344",66.4,"<= 5.0","30.7","56.6","9.8",20241015,29.2494817786693,"-8635518.5635","4816967.1847","1442","Washington                                        ","21.008","68 N MAIN ST","SMITHSBURG","MD","21783","6-8","Middle","ZCTA5 21783","B19301_001",44428,4847
"825","Snow Hill Elementary","English",24.2844660194175,2023,23,"Worcester",205," English Language Arts All Grades","All Students","79","52",65.8,"<= 5.0","34.2","55.7","10.1",20241015,41.5155339805825,"-8393012.8748","4602790.2294","1378","Worcester                                         ","23.008","515 COULBOURNE LANE","SNOW HILL","MD","21863","PreK-3","Elementary","ZCTA5 21863","B19301_001",33766,4109
"826","Snow Hill High","English",40.5164926931106,2023,23,"Worcester",207," English Language Arts All Grades","All Students","84","62",73.8,"<= 5.0","25.0","58.3","15.5",20241015,33.2835073068893,"-8392339.5904","4603305.49","1385","Worcester                                         ","23.005","305 S. CHURCH STREET","SNOW HILL","MD","21863","9-12","High","ZCTA5 21863","B19301_001",33766,4109
"827","Snow Hill Middle","English",29.0536189069424,2023,23,"Worcester",208," English Language Arts All Grades","All Students","397","209",52.6,"10.1","37.3","46.9","5.8",20241015,23.5463810930576,"-8393196.7346","4603058.1418","2509","Worcester                                         ","23.009","522 COULBOURNE LANE","SNOW HILL","MD","21863","4-8","Elementary/Middle","ZCTA5 21863","B19301_001",33766,4109
"828","Solley Elementary","English",16.9717338217338,2023,2,"Anne Arundel",2212," English Language Arts All Grades","All Students","326","163",50,"8.3","41.7","45.1","<= 5.0",20241015,33.0282661782662,"-8522037.1272","4746716.5099","2553","Anne Arundel                                      ","02.067","7608 SOLLEY ROAD","GLEN BURNIE","MD","21060","PreK-5","Elementary","ZCTA5 21060","B19301_001",48058,2900
"829","Somerset Elementary","English",54.3433359936153,2023,15,"Montgomery",405," English Language Arts All Grades","All Students","178","137",77,"<= 5.0","18.5","62.9","14.0",20241015,22.6566640063847,"-8581890.5708","4717218.3494","2491","Montgomery                                        ","15.008","5811 WARWICK PLACE","CHEVY CHASE","MD","20815","K-5","Elementary","ZCTA5 20815","B19301_001",131556,7502
"830","South Hagerstown High","English",51.0493859649123,2023,21,"Washington",301," English Language Arts All Grades","All Students","433","235",54.3,"6.2","39.5","47.8","6.5",20241015,3.25061403508771,"-8653110.6643","4810930.0379","1432","Washington                                        ","21.020","1101 S. POTOMAC STREET","HAGERSTOWN","MD","21740","9-12","High","ZCTA5 21740","B19301_001",32289,1866
"831","South Lake Elementary","English",10.9433244579688,2023,15,"Montgomery",564," English Language Arts All Grades","All Students","343","87",25.4,"20.4","54.2","24.5","<= 5.0",20241015,14.4566755420312,"-8593523.1505","4744034.5867","2182","Montgomery                                        ","15.086","18201 CONTOUR ROAD","GAITHERSBURG","MD","20877","HS-5","Elementary","ZCTA5 20877","B19301_001",38859,2896
"832","South Penn Elementary","English",13.8798572561459,2023,1,"Allegany",401," English Language Arts All Grades","All Students","229","62",27.1,"14.4","58.5","26.2","<= 5.0",20241015,13.2201427438541,"-8767160.1059","4813170.0495","2481","Allegany                                          ","01.021","500 EAST SECOND STREET","CUMBERLAND","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
"833","South River High","English",63.6331658291457,2023,2,"Anne Arundel",4293," English Language Arts All Grades","All Students","426","339",79.6,"<= 5.0","18.1","66.0","13.6",20241015,15.9668341708543,"-8522612.7169","4710481.0996","2447","Anne Arundel                                      ","02.099","201 CENTRAL AVENUE EAST","EDGEWATER","MD","21037","9-12","High","ZCTA5 21037","B19301_001",67149,5236
"834","South Shore Elementary","English",29.2761904761905,2023,2,"Anne Arundel",3212," English Language Arts All Grades","All Students","150","100",66.7,"<= 5.0","29.3","47.3","19.3",20241015,37.4238095238095,"-8527696.1039","4726653.5579","2377","Anne Arundel                                      ","02.077","1376 FAIRFIELD LOOP ROAD","CROWNSVILLE","MD","21032","K-5","Elementary","ZCTA5 21032","B19301_001",80056,10727
"835","Southampton Middle","English",51.1805739910314,2023,12,"Harford",374," English Language Arts All Grades","All Students","1161","871",75,"<= 5.0","22.3","65.9","9.1",20241015,23.8194260089686,"-8497339.3576","4800259.4194","1862","Harford                                           ","12.050","1200 MOORES MILL RD","BEL AIR","MD","21014","6-8","Middle","ZCTA5 21014","B19301_001",50990,2291
"836","Southern High","English",48.8528593508501,2023,2,"Anne Arundel",4023," English Language Arts All Grades","All Students","283","152",53.7,"<= 5.0","42.0","47.3","6.4",20241015,4.84714064914992,"-8837647.5654","4779730.1272","1732","Garrett                                           ","11.005","345 OAKLAND DRIVE","OAKLAND","MD","21550","9-12","High","ZCTA5 21550","B19301_001",41945,6856
"837","Southern High","English",48.8528593508501,2023,2,"Anne Arundel",4023," English Language Arts All Grades","All Students","283","152",53.7,"<= 5.0","42.0","47.3","6.4",20241015,4.84714064914992,"-8529213.7973","4702848.3036","2388","Anne Arundel                                      ","02.068","4400 SOLOMONS ISLAND ROAD","HARWOOD","MD","20776","9-12","High","ZCTA5 20776","B19301_001",59265,10405
"838","Southern Middle","English",37.6283757653883,2023,2,"Anne Arundel",4053," English Language Arts All Grades","All Students","735","345",46.9,"6.3","46.8","45.2","<= 5.0",20241015,9.27162423461166,"-8509917.5818","4637037.9378","1537","Calvert                                           ","04.009","9615 H. G. TRUEMAN ROAD","LUSBY","MD","20657","6-8","Middle","ZCTA5 20657","B19301_001",51299,4806
"839","Southern Middle","English",37.6283757653883,2023,2,"Anne Arundel",4053," English Language Arts All Grades","All Students","735","345",46.9,"6.3","46.8","45.2","<= 5.0",20241015,9.27162423461166,"-8836589.7451","4781370.8808","1731","Garrett                                           ","11.008","605 HARVEY WINTERS RD.","OAKLAND","MD","21550","6-8","Middle","ZCTA5 21550","B19301_001",41945,6856
"840","Southern Middle","English",37.6283757653883,2023,2,"Anne Arundel",4053," English Language Arts All Grades","All Students","735","345",46.9,"6.3","46.8","45.2","<= 5.0",20241015,9.27162423461166,"-8528176.5936","4696447.2351","2571","Anne Arundel                                      ","02.042","5235 SOLOMONS ISLAND ROAD","LOTHIAN","MD","20711","6-8","Middle","ZCTA5 20711","B19301_001",55505,10714
"841","Southern Middle","English",37.6283757653883,2023,4,"Calvert",111," English Language Arts All Grades","All Students","432","180",41.7,"<= 5.0","53.7","41.0","<= 5.0",20241015,4.07162423461167,"-8509917.5818","4637037.9378","1537","Calvert                                           ","04.009","9615 H. G. TRUEMAN ROAD","LUSBY","MD","20657","6-8","Middle","ZCTA5 20657","B19301_001",51299,4806
"842","Southern Middle","English",37.6283757653883,2023,4,"Calvert",111," English Language Arts All Grades","All Students","432","180",41.7,"<= 5.0","53.7","41.0","<= 5.0",20241015,4.07162423461167,"-8836589.7451","4781370.8808","1731","Garrett                                           ","11.008","605 HARVEY WINTERS RD.","OAKLAND","MD","21550","6-8","Middle","ZCTA5 21550","B19301_001",41945,6856
"843","Southern Middle","English",37.6283757653883,2023,4,"Calvert",111," English Language Arts All Grades","All Students","432","180",41.7,"<= 5.0","53.7","41.0","<= 5.0",20241015,4.07162423461167,"-8528176.5936","4696447.2351","2571","Anne Arundel                                      ","02.042","5235 SOLOMONS ISLAND ROAD","LOTHIAN","MD","20711","6-8","Middle","ZCTA5 20711","B19301_001",55505,10714
"844","Southgate Elementary","English",17.962134027326,2023,2,"Anne Arundel",3382," English Language Arts All Grades","All Students","354","157",44.4,"11.6","44.1","39.5","<= 5.0",20241015,26.437865972674,"-8528693.6305","4740133.0761","2602","Anne Arundel                                      ","02.114","290 SHETLANDS LANE","GLEN BURNIE","MD","21061","PreK-5","Elementary","ZCTA5 21061","B19301_001",38445,1700
"845","Southwest Academy","English",34.2737230966913,2023,3,"Baltimore County",155," English Language Arts All Grades","All Students","720","251",34.9,"11.5","53.6","33.8","<= 5.0",20241015,0.6262769033087,"-8542272.7397","4764668.1061","2419","Baltimore County                                  ","03.176","6200 JOHNNYCAKE ROAD","BALTIMORE","MD","21207","6-8","Middle","ZCTA5 21207","B19301_001",35043,1956
"846","Sparks Elementary","English",51.5464504820333,2023,3,"Baltimore County",801," English Language Arts All Grades","All Students","239","200",83.7,"<= 5.0","15.9","65.3","18.4",20241015,32.1535495179667,"-8534003.8106","4799600.324","1606","Baltimore County                                  ","03.117","601 BELFAST ROAD","SPARKS","MD","21152","K-5","Elementary","ZCTA5 21152","B19301_001",68763,9892
"847","Spring Garden Elementary","English",38.6545109211776,2023,6,"Carroll",806," English Language Arts All Grades","All Students","210","132",62.9,"7.6","29.5","52.9","10.0",20241015,24.2454890788224,"-8553835.8551","4806963.2302","1674","Carroll                                           ","06.037","700 BOXWOOD DRIVE","HAMPSTEAD","MD","21074","PreK-5","Elementary","ZCTA5 21074","B19301_001",50571,3878
"848","Spring Ridge Elementary","English",26.7809190809191,2023,10,"Frederick",916," English Language Arts All Grades","All Students","271","136",50.2,"7.0","42.8","46.1","<= 5.0",20241015,23.4190809190809,"-8610819.4419","4779056.0118","1752","Frederick                                         ","10.049","9051 RIDGEFIELD DR","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
"849","Spring Ridge Middle","English",37.7183502340094,2023,18,"Saint Mary's",101," English Language Arts All Grades","All Students","909","408",44.9,"11.8","43.3","39.2","5.7",20241015,7.18164976599063,"-8504957.2479","4609435.7768","1904","St. Mary's                                        ","18.002","19856 THREE NOTCH ROAD","LEXINGTON PARK","MD","20653","6-8","Middle","ZCTA5 20653","B19301_001",48024,4070
"850","Springbrook High","English",48.7871804954778,2023,15,"Montgomery",798," English Language Arts All Grades","All Students","471","232",49.3,"8.7","42.0","44.2","5.1",20241015,0.512819504522213,"-8572247.9574","4729982.822","2119","Montgomery                                        ","15.186","201 VALLEYBROOK DRIVE","SILVER SPRING","MD","20904","9-12","High","ZCTA5 20904","B19301_001",48162,2913
"851","Springfield Middle","English",35.5242100371747,2023,21,"Washington",201," English Language Arts All Grades","All Students","739","360",48.7,"10.8","40.5","42.5","6.2",20241015,13.1757899628253,"-8661974.8425","4807066.4264","1434","Washington                                        ","21.009","334 EAST SUNSET AVE","WILLIAMSPORT","MD","21795","6-8","Middle","ZCTA5 21795","B19301_001",41856,3806
"852","Springhill Lake Elementary","English",7.15257234726688,2023,16,"Prince George's",2113," English Language Arts All Grades","All Students","360","78",21.7,"23.1","55.3","21.4","<= 5.0",20241015,14.5474276527331,"-8560783.4205","4722542.5186","2036","Prince George's                                   ","16.075","6060 SPRINGHILL DRIVE","GREENBELT","MD","20770","K-5","Elementary","ZCTA5 20770","B19301_001",45269,4183
"853","St. Charles High School","English",37.4682418346074,2023,8,"Charles",802," English Language Arts All Grades","All Students","444","159",35.8,"7.0","57.2","33.6","<= 5.0",20241015,-1.66824183460737,"-8561468.6484","4659934.7226","2170","Charles                                           ","08.046","5305 PINEY CHURCH RD","WALDORF","MD","20602","9-12","Middle/High","ZCTA5 20602","B19301_001",43381,2148
"854","St. Johns Lane Elementary","English",41.4072680077872,2023,13,"Howard",204," English Language Arts All Grades","All Students","346","261",75.4,"<= 5.0","21.7","68.5","6.9",20241015,33.9927319922129,"-8553082.9164","4763382.03","1861","Howard                                            ","13.028","2960 ST JOHNS LANE","ELLICOTT CITY","MD","21042","K-5","Elementary","ZCTA5 21042","B19301_001",77562,3782
"855","St. Michaels Elementary","English",30.8078142695357,2023,20,"Talbot",204," English Language Arts All Grades","All Students","145","63",43.4,"10.3","46.2","41.4","<= 5.0",20241015,12.5921857304643,"-8484596.8368","4690198.7123","1447","Talbot                                            ","20.001","100 SEYMOUR AVENUE","ST MICHAELS","MD","21663","PreK-5","Elementary","ZCTA5 21663","B19301_001",61038,8064
"856","Stedwick Elementary","English",17.259620596206,2023,15,"Montgomery",568," English Language Arts All Grades","All Students","220","82",37.3,"15.5","47.3","35.5","<= 5.0",20241015,20.040379403794,"-8595114.8071","4746630.6229","2209","Montgomery                                        ","15.039","10631 STEDWICK ROAD","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"857","Stemmers Run Middle","English",27.9425766141029,2023,3,"Baltimore County",1554," English Language Arts All Grades","All Students","794","172",21.7,"17.8","60.6","21.2","<= 5.0",20241015,-6.24257661410295,"-8511249.1504","4767867.6279","1493","Baltimore County                                  ","03.038","201 STEMMERS RUN ROAD","BALTIMORE","MD","21221","6-8","Middle","ZCTA5 21221","B19301_001",37385,1756
"858","Stephen Decatur High","English",50.0775119617225,2023,23,"Worcester",310," English Language Arts All Grades","All Students","438","326",74.4,"<= 5.0","23.7","49.5","24.9",20241015,24.3224880382775,"-8370138.3888","4627809.1685","1384","Worcester                                         ","23.004","9913 SEAHAWK ROAD","BERLIN","MD","21811","9-12","High","ZCTA5 21811","B19301_001",51603,4030
"859","Stephen Decatur Middle","English",32.5337550471063,2023,23,"Worcester",308," English Language Arts All Grades","All Students","675","508",75.3,"<= 5.0","23.0","65.2","10.1",20241015,42.7662449528937,"-8561335.2574","4689741.4117","1989","Prince George's                                   ","16.143","8200 PINEWOOD DRIVE","CLINTON","MD","20735","6-8","Middle","ZCTA5 20735","B19301_001",51223,2290
"860","Stephen Decatur Middle","English",32.5337550471063,2023,23,"Worcester",308," English Language Arts All Grades","All Students","675","508",75.3,"<= 5.0","23.0","65.2","10.1",20241015,42.7662449528937,"-8370074.0483","4627253.1812","2506","Worcester                                         ","23.014","9815 SEAHAWK ROAD","BERLIN","MD","21811","7-8","Middle","ZCTA5 21811","B19301_001",51603,4030
"861","Stephen Decatur Middle","English",32.5337550471063,2023,16,"Prince George's",915," English Language Arts All Grades","All Students","673","176",26.2,"13.8","60.0","25.4","<= 5.0",20241015,-6.33375504710633,"-8561335.2574","4689741.4117","1989","Prince George's                                   ","16.143","8200 PINEWOOD DRIVE","CLINTON","MD","20735","6-8","Middle","ZCTA5 20735","B19301_001",51223,2290
"862","Stephen Decatur Middle","English",32.5337550471063,2023,16,"Prince George's",915," English Language Arts All Grades","All Students","673","176",26.2,"13.8","60.0","25.4","<= 5.0",20241015,-6.33375504710633,"-8370074.0483","4627253.1812","2506","Worcester                                         ","23.014","9815 SEAHAWK ROAD","BERLIN","MD","21811","7-8","Middle","ZCTA5 21811","B19301_001",51603,4030
"863","Stevens Forest Elementary","English",24.6417515274949,2023,13,"Howard",608," English Language Arts All Grades","All Students","149","86",57.7,"8.7","33.6","52.3","5.4",20241015,33.0582484725051,"-8554351.5524","4751049.505","1603","Howard                                            ","13.022","6045 STEVENS FOREST RD","COLUMBIA","MD","21045","PreK-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
"864","Stone Mill Elementary","English",52.5396764252696,2023,15,"Montgomery",653," English Language Arts All Grades","All Students","263","218",82.9,"<= 5.0","15.6","67.7","15.2",20241015,30.3603235747304,"-8595487.2189","4734802.9619","2140","Montgomery                                        ","15.157","14323 STONE BRIDGE VIEW DRIVE","GAITHERSBURG","MD","20879","K-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"865","Stonegate Elementary","English",33.5062233589088,2023,15,"Montgomery",316," English Language Arts All Grades","All Students","219","137",62.6,"6.8","30.6","54.3","8.2",20241015,29.0937766410912,"-8573356.8011","4735898.6659","2073","Montgomery                                        ","15.252","14811 NOTLEY RD","SILVER SPRING","MD","20904","K-5","Elementary","ZCTA5 20904","B19301_001",48162,2913
"866","Stoneleigh Elementary","English",55.8903014416776,2023,3,"Baltimore County",905," English Language Arts All Grades","All Students","341","244",71.6,"<= 5.0","24.9","60.1","11.4",20241015,15.7096985583224,"-8526912.7113","4776525.4382","1501","Baltimore County                                  ","03.022","900 PEMBERTON ROAD","BALTIMORE","MD","21212","K-5","Elementary","ZCTA5 21212","B19301_001",61277,5442
"867","Strathmore Elementary","English",16.6664451827243,2023,15,"Montgomery",822," English Language Arts All Grades","All Students","467","181",38.8,"15.4","45.8","37.0","<= 5.0",20241015,22.1335548172757,"-8578890.521","4733983.4975","2080","Montgomery                                        ","15.218","3200 BEAVERWOOD LN","SILVER SPRING","MD","20906","3-5","Elementary","ZCTA5 20906","B19301_001",43855,2171
