X,Y,OBJECTID,County,PSC_NUMBER,SCHOOL_NAME,STREET,CITY,STATE,ZIP,Grades,School_Type
-8531822.6386,4762882.8716,2651,Baltimore City                                    ,30.208,Steuart Hill # 004,30 S GILMOR ST,BALTIMORE,MD,21223,PreK-5,Elementary
-8530776.0132,4762934.1603,2652,Baltimore City                                    ,30.197,James McHenry Building # 010                                ,31 S SCHROEDER ST,BALTIMORE,MD,21223,PreK-8,PreK-8
-8534051.97,4771168.8273,2653,Baltimore City                                    ,30.199,Edgecombe Circle PK-8 # 062                                 ,2835 VIRGINIA AVE,BALTIMORE,MD,21215,PreK-5,Elementary
-8535603.4511,4763591.3611,2654,Baltimore City                                    ,30.201,Mary E. Rodman Elementary # 204                             ,3510 W MULBERRY ST,BALTIMORE,MD,21229,PreK-5,Elementary
-8526770.8196,4763311.3496,2655,Baltimore City                                    ,30.202,City Springs PK-8 # 008                                     ,100 SOUTH CAROLINE ST,BALTIMORE,MD,21231,PreK-8,PreK-8
-8523323.2094,4767813.0418,2656,Baltimore City                                    ,30.191,Brehms Lane ES # 231                                        ,3536 BREHMS LANE,BALTIMORE,MD,21213,PreK-7,Elementary/Middle
-8522680.0418,4766912.754,2657,Baltimore City                                    ,30.193,Sinclair Lane Elementary # 248                              ,3880 SINCLAIR LANE,BALTIMORE,MD,21213,PreK-5,Elementary
-8526096.488,4774157.4438,2658,Baltimore City                                    ,30.194,Leith Walk PK-8 # 245                                       ,1235 SHERWOOD AVE,BALTIMORE,MD,21239,PreK-8,PreK-8
-8537497.617,4761965.7795,2659,Baltimore City                                    ,30.195,Beechfield PK-8 # 246                                       ,301 SOUTH BEECHFIELD AVE,BALTIMORE,MD,21229,PreK-8,Elementary/Middle
-8520461.8597,4774274.3267,2660,Baltimore City                                    ,30.196,Woodhome # 205,7300 MOYER AVE,BALTIMORE,MD,21234,PreK-8,PreK-8
-8533662.1044,4764829.5506,2661,Baltimore City                                    ,30.184,Katherine Johnson Global Academy #75,1101 BRADDISH AVENUE,BALTIMORE,MD,21216,3-8,PreK-8
-8531983.6738,4771417.5361,2662,Baltimore City                                    ,30.185,Baltimore Polytechnic Institute # 403                       ,1400 W COLD SPRING LANE,BALTIMORE,MD,21209,9-12,High
-8538677.4409,4774000.9455,2663,Baltimore City                                    ,30.187,Northwestern High #401                                      ,6900 PARK HEIGHTS AVE,BALTIMORE,MD,21215,9-12,High
-8535555.7714,4766251.013,2664,Baltimore City                                    ,30.188,Walbrook Building #411                                      ,2000 EDGEWOOD ST,BALTIMORE,MD,21216,K-8,Elementary/Middle
-8520282.217,4770239.5857,2665,Baltimore City                                    ,30.189,Hazelwood # 210,4517 HAZELWOOD AVE,BALTIMORE,MD,21206,PreK-8,PreK-8
-8536377.0772,4764013.4866,2666,Baltimore City                                    ,30.176,Wildwood # 088 (formerly Lyndhurst),621 WILDWOOD PKWY,BALTIMORE,MD,21229,PreK-8,Elementary/Middle
-8529010.4854,4764468.4427,2667,Baltimore City                                    ,30.178,Baltimore School for the Arts # 415                         ,712 CATHEDRAL ST,BALTIMORE,MD,21202,9-12,High
-8532084.7099,4758078.4062,2668,Baltimore City                                    ,30.179,Lakeland PK-8 # 012                                         ,2921 STRANDEN RD,BALTIMORE,MD,21230,PreK-8,PreK-8
-8537208.728,4763749.1311,2669,Baltimore City                                    ,30.180,Westside Skill Center (CTE) # 400B                          ,4501 EDMONDSON AVE,BALTIMORE,MD,21229,9-12,High
-8526462.7042,4760142.683,2670,Baltimore City                                    ,30.181,Francis Scott Key Elementary/Middle # 076                   ,1425 E FORT AVE,BALTIMORE,MD,21230,PreK-8,Elementary/Middle
-8523776.0542,4774250.3796,2671,Baltimore City                                    ,30.174,Northern Building #402                                      ,2201 PINEWOOD AVE,BALTIMORE,MD,21214,9-12,High
-8526944.8315,4754107.8696,2672,Baltimore City                                    ,30.175,Bay Brook PK-8 # 124A                                       ,4301 TENTH ST,BALTIMORE,MD,21225,PreK-8,Elementary/Middle
-8521785.6965,4770331.4525,2673,Baltimore City                                    ,30.161,Gardenville Elementary # 211                                ,5300 BELAIR ROAD,BALTIMORE,MD,21206,PreK-5,Elementary
-8533417.1983,4762205.2064,2674,Baltimore City                                    ,30.162,Frederick Elementary # 260                                  ,2501 FREDERICK AVE,BALTIMORE,MD,21223,PreK-5,Elementary
-8519994.9516,4763671.382,2675,Baltimore City                                    ,30.164,Patterson High # 405                                        ,100 KANE ST,BALTIMORE,MD,21224,9-12,High
-8532710.2152,4759429.409,2676,Baltimore City                                    ,30.149,Morrell Park # 220,2601 TOLLEY ST,BALTIMORE,MD,21230,PreK-8,PreK-8
-8527852.7228,4755654.2038,2677,Baltimore City                                    ,30.159,Maree G. Farring PK-8 # 203                                 ,300 PONTIAC AVE,BALTIMORE,MD,21225,PreK-8,PreK-8
-8533224.5198,4766592.9335,2678,Baltimore City                                    ,30.140,Robert W. Coleman Elementary # 142                          ,2400 WINDSOR AVE,BALTIMORE,MD,21217,PreK-5,Elementary
-8525430.2623,4764416.6347,2679,Baltimore City                                    ,30.144,Tench Tilghman # 013,600 N PATTERSON PARK AVE,BALTIMORE,MD,21205,PreK-8,PreK-8
-8527912.3391,4761346.9868,2680,Baltimore City                                    ,30.146,Digital Harbor High # 416                                   ,1100 COVINGTON ST,BALTIMORE,MD,21230,9-12,High
-8538812.5506,4773680.3005,2681,Baltimore City                                    ,30.148,Fallstaff # 241,3801 FALLSTAFF RD,BALTIMORE,MD,21215,PreK-8,PreK-8
-8536381.2938,4768492.1263,2682,Baltimore City                                    ,30.135,Liberty # 064,3901 MAINE AVE,BALTIMORE,MD,21207,PreK-5,Elementary
-8521690.8539,4768268.472,2683,Baltimore City                                    ,30.137,Northeast Middle # 049                                      ,5001 MORAVIA RD,BALTIMORE,MD,21206,6-8,Middle
-8531511.2595,4763320.6037,2684,Baltimore City                                    ,30.115,Francis M. Wood Building # 178                              ,100 N. CALHOUN STREET,BALTIMORE,MD,21223,9-12,High
-8534100.5308,4765379.2131,2685,Baltimore City                                    ,30.127,Rosemont # 063,2777 PRESSTMAN ST,BALTIMORE,MD,21216,PreK-8,PreK-8
-8526932.0961,4764060.5472,2686,Baltimore City                                    ,30.128,Paul Laurence Dunbar High # 414                             ,1400 ORLEANS ST,BALTIMORE,MD,21231,9-12,High
-8526414.2836,4755025.9473,2687,Baltimore City                                    ,30.099,Benjamin Franklin Building # 239                            ,1201 CAMBRIA ST,BALTIMORE,MD,21225,9-12,High
-8533403.4129,4766304.6888,2688,Baltimore City                                    ,30.108,William S. Baer Special Ed. # 301,2001 NORTH WARWICK AVE,BALTIMORE,MD,21216,PreK-12,Special Ed.
-8526749.1392,4768441.9952,2689,Baltimore City                                    ,30.110,Baltimore City College # 480                                ,3220 THE ALAMEDA,BALTIMORE,MD,21218,9-12,High
-8533173.1537,4766866.7923,2690,Baltimore City                                    ,30.111,Frederick Douglass HS # 450                                 ,2301 GWYNNS FALLS PKWY,BALTIMORE,MD,21217,9-12,High
-8532902.5074,4765427.0207,2691,Baltimore City                                    ,30.113,Carver Vocational-Technical High CTE # 454                  ,2201 PRESSTMAN ST,BALTIMORE,MD,21216,9-12,Career Tech
-8537999.0102,4764063.6277,2692,Baltimore City                                    ,30.090,Thomas Jefferson PK-8 # 232                                 ,605 DRYDEN DRIVE,BALTIMORE,MD,21229,PreK-8,PreK-8
-8530917.3873,4773020.4763,2693,Baltimore City                                    ,30.092,Roland Park Elementary/Middle # 233                         ,5207 ROLAND AVE,BALTIMORE,MD,21210,PreK-8,PreK-8
-8536419.6435,4771990.156,2694,Baltimore City                                    ,30.094,Arlington PK-8 # 234                                        ,3705 W. ROGERS AVE,BALTIMORE,MD,21215,PreK-5,Elementary
-8522336.5667,4773344.9431,2695,Baltimore City                                    ,30.096,Hamilton # 236,6101 OLD HARFORD RD,BALTIMORE,MD,21214,PreK-8,PreK-8
-8523206.6784,4763207.9249,2696,Baltimore City                                    ,30.098,Highlandtown PK-8 # 237                                     ,231 S.EATON STREET,BALTIMORE,MD,21224,PreK-8,PreK-8
-8527976.4309,4773452.9962,2697,Baltimore City                                    ,30.076,Govans Elementary # 213                                     ,5801 YORK RD,BALTIMORE,MD,21212,PreK-5,Elementary
-8531286.112,4759292.703,2698,Baltimore City                                    ,30.082,Westport # 225,2401 NEVADA STREET,BALTIMORE,MD,21230,PreK-8,PreK-8
-8521766.5118,4762482.7608,2699,Baltimore City                                    ,30.086,John Ruhrah #228,701 S RAPPOLLA ST,BALTIMORE,MD,21224,PreK-8,PreK-8
-8533003.37,4804059.203,2700,Baltimore County                                  ,03.097,Hereford Middle                                             ,712 CORBETT ROAD,MONKTON,MD,21111,6-8,Middle
-8531763.836,4755675.6982,2701,Baltimore County                                  ,03.100,Baltimore Highlands Elementary                              ,4200 ANNAPOLIS RD,BALTIMORE,MD,21227,PreK-5,Elementary
-8540340.9216,4764581.8808,2702,Baltimore County                                  ,03.101,Edmondson Heights Elementary                                ,1600 LANGFORD ROAD,BALTIMORE,MD,21207,PreK-5,Elementary
-8542458.2534,4767990.3756,2703,Baltimore County                                  ,03.102,Featherbed Lane Elementary                                  ,6700 RICHARDSON ROAD,BALTIMORE,MD,21207,PreK-5,Elementary
-8538609.1126,4779207.1329,2704,Baltimore County                                  ,03.090,Fort Garrison Elementary                                    ,3310 WOODVALLEY DRIVE,BALTIMORE,MD,21208,PreK-5,Elementary
-8540455.4462,4769713.8133,2705,Baltimore County                                  ,03.092,Powhatan Elementary                                         ,3300 KELOX ROAD,BALTIMORE,MD,21207,PreK-5,Elementary
-8535936.53,4776457.3198,2706,Baltimore County                                  ,03.093,Summit Park Elementary                                      ,6920 DIANA ROAD,BALTIMORE,MD,21209,K-5,Elementary
-8533639.7315,4807899.2536,2707,Baltimore County                                  ,03.094,Hereford High                                               ,17301 YORK ROAD,PARKTON,MD,21120,9-12,High
-8528380.12,4780569.7813,2708,Baltimore County                                  ,03.095,George Washington Carver Center for Arts and Technology     ,938 NORTH YORK ROAD,TOWSON,MD,21204,9-12,High
-8532867.1147,4757539.0398,2709,Baltimore County                                  ,03.084,Lansdowne Middle                                            ,2400 LANSDOWNE ROAD,BALTIMORE,MD,21227,6-8,Middle
-8538931.5237,4775862.0214,2710,Baltimore County                                  ,03.085,Pikesville Middle                                           ,7701 SEVEN MILE LANE,BALTIMORE,MD,21208,6-8,Middle
-8532286.7871,4819729.5177,2711,Baltimore County                                  ,03.086,Seventh District Elementary                                 ,20300 YORK ROAD,PARKTON,MD,21120,PreK-5,Elementary
-8546153.2542,4761275.9896,2712,Baltimore County                                  ,03.088,Catonsville Middle                                          ,2301 EDMONDSON AVE,BALTIMORE,MD,21228,6-8,Middle
-8541573.066,4773423.538,2713,Baltimore County                                  ,03.089,Bedford Elementary                                          ,7407 DORMAN DRIVE,BALTIMORE,MD,21208,1-5,Elementary
-8600689.5788,4755685.9215,2714,Montgomery                                        ,15.274,Wilson Wims Elementary                                      ,12520 BLUE SKY DR,CLARKSBURG,MD,20871,K-5,Elementary
-8655964.038,4816743.3089,2715,Washington                                        ,21.055,Jonathan Hager Elementary                                   ,12615 SEDGWICK WAY,HAGERSTOWN,MD,21740,PreK-5,Elementary
-8541641.277,4760161.9011,2716,Baltimore County                                  ,03.217,Catonsville Elementary                                      ,106 BLOOMSBURY AVE,CATONSVILLE,MD,21228,PreK-5,Elementary
